100,10
1,2,1,2,2,2,1,2,2,2,3,1,2,2,1,1,3,3,2,2,2,3,3,2,1,3,3,2,3,3,3,2,1,2,3,3,1,2,1,3,3,1,1,3,2,2,3,2,3,1,3,3,3,1,3,1,3,1,3,2,2,3,3,1,3,1,2,3,3,1,1,1,1,2,3,2,2,2,3,3,1,1,1,3,2,1,2,2,2,2,1,2,2,2,1,2,3,3,1,3
2,1,2,2,3,1,1,3,2,2,3,2,1,3,1,1,2,1,2,3,1,1,2,3,1,3,2,1,1,3,1,3,2,2,3,3,1,3,2,1,1,1,2,1,2,2,3,3,3,3,1,1,2,3,3,2,2,2,1,1,1,3,1,3,3,2,2,2,2,1,3,3,3,1,3,2,2,2,1,1,3,1,3,1,2,1,3,1,3,1,3,1,2,1,1,2,3,1,3,2
24,28,86,58,126,164,120,54,31,152,117,174,153,44,80,3,165,57,53,2,116,77,89,135,46,56,123,90,88,100,99,34,130,104,113,21,9,13,139,15,107,42,74,146,76,81,27,84,75,19,33,84,113,74,125,112,2,133,95,54,47,91,66,139,73,98,70,2,83,117,18,21,133,142,64,43,59,124,40,129,55,117,39,24,42,10,25,111,35,103,0,120,143,137,1,35,93,134,51,44
194,165,169,197,183,197,189,163,163,176,177,189,170,178,184,166,197,198,196,170,181,171,194,172,172,174,172,165,175,177,186,170,170,165,195,166,183,176,186,177,166,193,179,191,181,174,176,162,190,175,164,172,180,171,191,163,166,196,184,189,189,175,181,197,172,189,177,168,179,178,188,194,174,191,183,178,182,185,178,173,195,165,187,167,185,196,170,181,177,189,176,190,179,180,167,194,173,178,197,194
39,43,49,2,36,26,45,32,42,15,46,7,15,37,19,35,9,42,27,47,16,35,35,24,31,7,39,5,37,12,48,11,29,21,33,6,42,54,8,18,20,27,30,22,53,24,44,15,12,37,12,29,43,37,7,15,53,16,23,30,30,5,39,37,43,4,45,27,37,33,9,8,14,51,26,20,4,37,30,40,8,24,2,1,43,43,44,28,6,5,4,39,36,16,49,8,31,35,36,36
38,42,49,2,34,29,49,33,41,15,43,8,17,37,19,36,9,51,30,46,15,34,33,21,31,7,42,5,37,14,46,11,33,20,31,6,35,48,8,18,20,32,32,24,49,22,43,14,11,39,11,28,47,39,7,14,49,15,21,25,33,6,38,41,41,5,45,31,32,32,10,8,14,47,27,21,3,35,30,40,8,24,2,1,48,48,46,24,6,6,3,36,32,18,43,8,27,35,38,38
43,38,45,2,32,28,51,34,48,16,44,7,16,34,18,34,10,48,31,45,16,35,38,23,31,6,43,5,40,12,46,11,31,21,37,6,36,53,8,19,18,32,35,26,49,22,44,15,11,39,12,29,42,41,7,14,48,18,20,25,30,6,39,41,47,5,46,32,30,34,11,7,14,42,29,21,3,33,30,37,8,22,3,2,45,43,49,27,5,6,3,36,34,15,49,8,29,37,42,32
43,43,49,2,35,27,50,31,46,15,43,7,16,32,17,35,10,45,30,48,16,38,34,21,32,6,39,5,35,14,43,11,33,22,32,7,41,49,8,18,18,28,32,25,48,23,41,14,12,37,13,28,42,43,7,14,50,16,23,27,33,5,44,38,42,4,40,28,36,35,11,7,16,50,29,18,3,39,33,40,9,24,2,1,40,42,51,24,6,6,3,37,35,17,43,9,31,33,42,33
38,41,44,2,33,29,51,33,46,14,46,8,18,37,19,35,10,46,30,53,15,37,36,25,31,7,39,5,35,13,45,11,29,19,35,7,37,48,8,18,17,27,35,24,52,21,43,16,12,36,13,31,47,39,7,13,53,17,24,26,33,5,41,36,42,4,45,32,35,34,10,7,16,45,28,22,3,38,31,42,8,20,2,1,43,51,54,25,5,6,4,38,34,16,43,8,31,33,39,34
41,43,43,1,32,31,45,33,47,17,42,7,16,36,18,33,9,45,26,50,17,32,37,23,33,6,37,5,35,14,44,10,34,19,31,7,43,46,8,20,18,28,30,22,49,25,39,16,12,36,13,27,43,43,6,14,49,18,20,29,36,6,39,37,48,5,43,30,31,29,10,7,13,49,28,20,3,35,32,42,9,20,2,1,43,42,51,28,6,6,4,38,30,17,45,8,28,33,43,35
46,44,50,2,36,29,45,35,43,16,46,8,17,34,18,29,9,43,30,52,16,35,37,21,32,7,41,4,35,14,45,11,32,21,33,7,42,47,9,20,17,32,32,23,50,24,44,16,11,39,11,29,50,44,7,14,48,16,22,25,34,6,42,40,40,5,44,28,31,30,10,8,15,50,31,19,4,36,32,35,9,21,2,1,48,46,45,26,5,6,3,36,30,15,47,9,30,35,40,35
43,43,49,2,38,29,46,33,43,15,43,8,16,35,19,31,9,42,27,53,18,37,39,24,30,6,40,5,39,13,45,11,33,21,35,6,36,47,9,20,20,29,35,25,49,22,40,15,11,39,13,28,42,37,6,12,45,16,20,26,36,5,42,38,46,4,45,31,32,29,10,7,15,44,27,22,4,33,34,36,8,20,2,2,41,49,53,26,6,6,3,40,32,16,49,8,29,36,39,37
