80,10
2,3,1,2,2,1,1,3,1,3,3,2,3,2,3,2,2,1,2,1,3,3,2,2,3,2,3,2,3,2,2,2,3,2,3,3,3,3,1,2,2,3,1,3,1,1,2,1,1,2,2,2,2,2,2,1,2,2,3,1,1,2,1,3,2,1,2,2,2,3,1,3,2,2,3,1,2,1,3,1
2,1,3,2,2,3,3,3,2,3,3,3,3,3,1,3,2,2,3,3,3,1,3,1,2,1,2,1,3,3,1,1,1,3,3,2,3,3,3,2,3,3,1,1,1,1,2,2,1,2,1,2,1,3,3,3,2,3,3,1,1,2,1,2,1,2,3,1,2,3,3,2,2,1,2,2,2,2,3,3
42,80,21,29,41,77,34,21,14,3,63,62,74,25,39,7,42,111,94,86,25,62,67,43,76,53,35,32,5,92,27,31,66,87,36,62,44,42,18,40,79,16,97,5,22,89,49,29,61,18,108,44,101,69,91,60,35,72,12,62,14,94,15,71,114,77,16,67,23,44,5,28,89,76,50,71,91,116,47,98
132,127,132,138,122,134,119,124,127,119,139,117,130,128,126,125,133,127,120,142,141,136,124,128,120,133,130,120,137,136,133,127,136,136,126,121,132,122,131,135,134,131,136,141,133,127,133,132,134,123,123,116,138,119,131,123,135,130,117,128,137,119,118,128,136,138,129,120,125,121,137,123,139,142,137,136,134,135,120,134
25,37,45,38,20,28,4,23,21,3,30,2,20,30,27,23,45,15,10,34,6,22,21,42,32,13,46,26,37,28,5,18,9,48,3,43,3,20,1,44,33,21,29,31,39,41,41,38,28,5,10,49,16,23,13,26,48,52,3,4,41,18,33,24,14,26,48,29,8,42,5,21,24,36,22,21,8,13,17,16
26,39,44,39,21,24,4,24,24,3,34,2,19,29,28,26,38,15,10,30,5,22,20,38,29,13,44,28,44,33,4,19,9,51,4,46,2,19,1,50,34,18,25,31,43,41,42,33,28,4,11,47,18,25,11,23,45,43,3,5,34,19,39,23,13,25,43,30,7,36,4,19,26,37,24,22,8,14,16,17
25,36,40,33,19,27,5,25,22,3,28,2,21,26,29,23,40,17,10,31,6,21,20,42,31,14,49,27,37,29,4,19,8,51,3,42,3,20,1,50,33,20,25,35,43,42,44,34,27,5,12,45,19,23,13,22,44,45,3,4,34,21,33,21,13,22,47,34,7,39,4,20,24,32,21,23,9,15,18,17
29,39,43,34,18,23,4,25,20,3,31,2,22,25,29,23,43,16,9,33,6,22,24,42,28,13,50,30,43,28,4,21,8,50,3,44,3,20,1,50,34,21,28,36,40,37,39,34,28,5,11,42,18,28,12,27,43,47,3,5,36,20,33,21,13,25,49,29,7,42,5,19,23,34,24,20,9,15,18,18
28,36,38,36,20,23,5,24,20,3,30,2,20,27,31,25,40,16,10,35,5,21,21,40,28,12,42,25,39,33,4,21,8,51,3,44,3,17,1,52,33,21,25,32,39,39,39,32,28,5,10,48,19,28,13,24,51,52,3,5,34,18,35,21,14,27,44,31,8,42,4,20,26,34,24,21,8,14,15,15
26,36,39,33,20,28,5,26,22,3,32,2,21,28,32,24,39,17,10,30,6,22,22,43,30,14,50,29,43,29,4,22,9,50,3,45,3,18,1,52,36,20,25,35,38,42,38,35,28,5,11,49,16,26,11,24,50,47,2,4,39,22,33,24,12,26,49,30,8,38,4,23,26,36,21,22,8,13,16,17
29,36,40,38,19,25,5,24,22,3,34,2,20,25,27,25,38,15,9,34,5,22,21,39,30,12,47,27,42,30,4,22,8,52,4,41,2,18,1,49,31,19,26,37,38,35,44,33,29,5,11,45,19,25,11,26,42,45,3,4,40,20,36,21,13,27,44,30,7,36,4,20,22,32,23,20,9,14,17,15
28,33,39,33,19,25,5,25,23,3,30,2,19,26,28,25,42,15,10,32,5,21,20,42,27,15,46,27,42,28,4,22,9,47,3,42,3,17,1,48,34,20,28,31,43,42,41,36,29,5,11,44,18,26,12,23,44,45,2,5,38,20,35,22,14,24,43,31,7,40,4,22,25,33,24,21,9,13,18,16
26,33,43,37,18,28,4,25,20,3,34,2,23,28,29,27,43,17,10,30,6,20,21,37,31,12,47,27,38,29,4,20,8,49,3,44,3,18,1,52,34,21,29,36,38,35,43,34,26,5,12,43,19,25,13,22,49,47,3,5,35,18,33,20,13,24,48,33,8,41,4,20,24,37,25,20,8,15,16,17
29,38,42,35,20,24,4,24,24,3,32,2,22,25,32,22,38,16,11,34,6,21,22,43,32,14,47,26,41,31,5,20,10,53,3,42,3,20,1,52,36,21,26,32,37,38,42,37,25,5,13,48,19,28,13,22,49,51,3,5,39,20,34,21,12,24,42,31,7,36,4,19,23,34,22,20,9,13,16,16
