120,8
1,2,3,1,1,3,1,3,1,3,2,3,3,2,2,2,2,3,3,2,2,2,3,1,1,3,3,1,1,1,1,3,2,1,3,1,1,2,2,3,2,2,2,1,1,1,1,3,3,3,2,2,2,1,3,2,3,3,1,3,3,2,1,3,1,1,2,3,2,1,1,3,3,1,1,3,3,2,2,1,3,2,1,2,3,3,1,1,1,2,2,2,1,3,3,2,1,2,1,3,3,3,1,3,3,3,2,3,1,1,3,3,2,2,3,1,2,1,2,1
1,1,3,2,2,1,1,3,1,3,3,3,2,2,1,3,1,2,1,1,2,1,3,2,1,2,3,1,2,1,2,1,2,3,3,2,2,1,2,1,2,1,3,1,1,1,3,3,2,2,2,1,1,2,3,3,3,2,1,3,3,3,2,1,2,2,1,1,1,2,3,1,1,3,3,2,1,1,2,2,2,3,3,3,2,2,1,2,3,2,3,1,2,3,3,2,1,1,2,1,2,2,1,2,3,1,1,1,1,2,1,1,2,3,1,3,3,1,1,2
219,37,190,150,262,273,60,143,169,97,71,62,129,210,176,164,34,13,198,240,184,4,129,233,62,212,59,95,183,251,27,143,2,0,119,16,82,172,147,23,106,227,151,180,1,114,201,233,153,15,149,239,152,13,55,119,105,123,178,161,53,128,211,162,61,2,8,156,145,199,37,252,196,74,131,117,10,120,59,212,223,35,262,88,205,157,165,255,36,135,20,203,210,137,42,184,133,9,38,55,12,76,189,76,162,12,173,71,126,89,201,221,72,43,90,8,110,232,161,181
239,250,285,288,291,277,246,285,267,254,251,273,283,279,291,259,271,244,248,285,239,288,263,287,269,282,283,251,251,280,266,264,268,244,267,271,255,252,290,257,253,288,240,263,289,270,260,271,285,266,264,290,253,249,241,272,261,260,246,267,255,261,278,258,290,263,286,267,290,252,247,287,268,272,240,259,262,281,244,240,288,246,283,284,243,243,256,273,285,279,252,275,279,250,287,265,258,255,244,277,258,250,262,256,239,250,288,264,275,240,255,266,249,240,250,291,248,278,287,242
6,53,10,12,16,2,20,41,36,2,8,31,30,8,13,32,17,1,17,31,11,45,32,52,33,39,37,30,6,30,47,8,8,45,42,6,26,20,31,18,28,45,36,22,33,49,42,34,5,11,24,27,43,11,29,40,21,33,43,19,20,8,26,32,41,48,37,45,45,2,32,33,42,39,5,38,35,37,28,24,8,35,1,6,30,46,45,6,3,1,42,6,35,30,33,35,37,29,7,18,22,5,43,21,45,25,38,35,7,34,20,48,20,12,35,7,33,31,26,43
6,54,10,11,18,2,19,41,36,3,8,33,34,8,12,36,19,1,18,32,12,50,34,48,37,40,36,28,5,33,45,7,7,43,41,6,24,20,33,15,30,44,42,22,37,40,47,32,4,12,26,29,42,12,32,34,21,28,44,21,21,8,30,31,40,46,32,45,54,2,30,32,43,38,4,32,34,32,27,27,7,35,1,6,30,47,42,6,2,1,45,6,36,30,35,33,39,27,6,21,22,5,42,18,50,23,37,40,7,34,20,43,19,12,33,7,35,34,28,38
6,44,9,11,19,2,22,40,35,3,7,31,34,8,13,32,17,1,19,29,12,52,32,44,32,40,38,27,6,35,48,7,7,47,42,6,23,24,34,18,32,47,38,24,36,43,45,32,4,12,23,29,44,11,31,32,20,32,49,19,23,9,31,30,41,51,36,45,48,2,31,32,45,40,4,32,31,36,30,24,8,37,1,7,31,42,48,6,2,1,48,7,35,31,33,39,41,31,6,18,23,5,40,21,47,24,31,43,7,33,22,48,19,12,39,6,34,35,25,38
6,50,10,12,18,2,21,40,38,3,8,37,31,7,12,33,20,1,19,29,12,49,31,44,36,40,39,26,6,34,50,7,8,46,46,7,25,24,29,15,29,47,41,26,37,43,41,30,4,12,24,28,40,10,28,35,21,32,48,19,21,9,27,32,39,45,36,47,53,2,33,29,43,37,4,38,34,36,29,26,8,36,1,6,29,43,45,6,3,1,47,6,33,29,36,35,38,28,6,20,24,6,41,19,47,27,32,41,7,40,24,47,20,14,35,6,36,34,23,41
6,53,10,10,18,2,22,36,37,3,9,33,36,8,12,38,18,1,17,27,12,49,31,50,32,43,35,26,6,31,50,7,7,48,44,6,23,24,30,18,31,45,42,24,36,48,45,30,5,11,23,31,45,12,29,39,21,31,48,18,20,10,26,32,36,46,33,46,47,2,33,34,44,34,4,38,32,36,25,26,7,42,1,6,32,44,43,6,3,1,46,7,36,30,31,33,37,33,6,17,21,5,42,22,45,25,34,40,7,35,22,40,17,13,34,7,34,31,25,45
7,52,9,12,18,2,22,42,40,3,9,34,32,8,11,34,20,1,17,28,12,47,33,46,32,40,37,27,6,29,44,8,7,49,48,6,25,20,33,18,33,46,39,25,31,46,47,33,5,10,26,29,43,11,32,32,23,30,45,19,22,9,30,29,40,48,35,46,53,2,33,32,44,33,4,32,32,32,28,26,7,35,1,6,32,47,44,6,3,1,42,6,36,32,35,34,37,31,6,20,21,6,43,22,45,27,34,39,7,36,22,48,18,14,32,6,35,29,25,41
7,47,9,11,19,2,21,41,39,3,8,34,34,7,11,39,19,1,16,28,10,48,30,47,34,41,34,26,6,29,48,7,7,43,48,7,27,21,29,15,31,44,38,23,37,42,44,31,4,10,27,31,40,12,29,37,21,34,47,21,22,9,28,34,41,49,37,50,45,2,29,35,41,36,4,34,34,35,30,27,7,38,1,5,29,42,48,6,2,1,46,7,32,32,33,32,38,32,5,18,21,5,39,21,44,25,34,39,7,34,21,41,19,12,33,6,31,32,27,43
7,54,9,10,16,2,20,38,35,3,8,32,36,8,11,36,18,1,16,31,11,51,32,52,31,45,39,26,6,29,42,8,7,42,44,6,26,22,30,15,30,51,42,25,36,43,42,35,5,10,23,27,43,12,26,34,23,33,48,19,24,9,27,30,40,47,38,45,49,2,29,32,40,39,4,33,30,35,26,25,8,39,1,6,34,45,51,6,3,1,44,6,37,33,32,34,39,27,6,21,23,5,41,22,51,25,32,36,7,38,22,46,18,14,34,7,33,31,27,41
