60,12
3,1,2,3,1,3,3,1,3,1,1,1,2,2,1,1,1,3,1,1,2,2,1,3,1,3,1,3,3,2,1,1,1,3,3,3,3,2,2,3,3,2,2,1,3,3,1,3,3,2,2,3,3,3,2,1,1,1,1,1
2,1,2,3,3,3,2,1,1,1,3,1,1,3,3,1,1,2,2,3,3,2,2,2,1,1,2,1,1,3,3,1,1,2,3,1,1,2,2,1,2,3,1,3,3,2,1,2,2,1,3,1,2,2,2,1,1,3,3,2
46,49,8,43,31,28,29,2,77,8,52,51,50,51,36,51,87,71,44,44,24,46,10,39,37,53,19,23,58,8,47,16,89,34,39,0,44,11,25,31,41,18,3,56,16,57,9,48,6,25,75,39,40,40,44,35,2,38,60,0
97,95,83,91,92,93,89,88,90,89,88,96,97,97,93,90,95,94,85,84,100,91,86,87,96,96,95,91,84,90,90,94,98,92,84,88,84,85,92,92,99,88,92,85,96,98,82,95,94,91,83,91,99,97,93,91,89,96,90,85
50,36,19,41,22,14,1,27,9,19,40,18,21,44,27,6,6,16,40,6,39,33,49,43,24,23,37,41,25,25,29,38,7,23,46,31,39,38,25,20,44,33,28,21,37,12,30,50,35,42,2,34,30,13,2,48,21,35,10,28
49,34,20,37,21,17,1,27,10,17,41,16,23,43,23,6,7,16,39,5,39,33,48,43,24,20,37,37,24,22,33,34,7,25,42,33,38,40,26,21,46,33,28,21,41,13,31,51,38,48,2,32,35,14,2,48,23,37,10,29
46,39,20,43,22,16,1,24,9,19,37,16,24,46,27,7,6,15,41,6,43,32,50,46,23,20,37,40,25,26,33,35,7,23,46,29,36,36,23,19,52,32,26,24,46,12,31,48,33,47,2,31,35,13,2,50,23,41,10,30
47,40,21,41,23,16,1,23,9,16,38,16,24,41,24,6,7,16,42,6,38,33,45,45,27,23,34,39,26,23,29,32,7,22,40,33,36,38,26,19,48,34,29,26,45,12,29,46,35,44,2,34,32,14,2,43,24,34,10,28
46,35,23,42,25,17,1,24,9,17,43,16,23,45,23,7,7,16,38,6,45,33,44,49,24,21,32,38,25,27,30,32,6,21,39,28,41,35,26,18,49,30,29,24,41,13,28,45,36,47,2,33,30,13,2,49,25,37,11,30
42,38,22,36,23,16,1,25,10,17,43,15,22,41,26,6,7,15,38,6,38,33,44,44,27,22,36,40,24,23,29,32,7,22,40,33,40,35,22,21,48,31,27,22,42,14,31,51,32,41,2,30,29,13,2,43,23,40,9,27
50,34,20,40,24,15,1,25,10,16,35,15,21,45,25,7,7,15,39,6,43,34,46,51,28,21,36,37,26,23,28,33,8,25,39,33,36,34,26,20,44,34,29,23,40,12,32,51,37,50,2,33,33,13,2,42,23,37,10,28
42,38,21,43,24,14,1,23,9,18,43,17,23,45,24,7,6,16,38,6,38,38,42,50,25,21,33,42,25,27,31,35,7,22,39,33,36,35,23,21,52,30,31,22,44,13,28,49,37,44,2,32,30,12,2,46,22,40,10,29
48,37,22,38,24,15,1,27,10,18,42,16,23,41,25,6,7,14,40,6,43,33,41,48,25,23,33,36,25,25,32,33,6,24,45,29,38,39,25,21,43,28,30,23,40,13,29,46,33,46,2,34,30,14,2,46,26,38,10,27
50,37,20,42,24,16,1,26,10,18,43,16,22,40,26,7,6,16,42,6,39,34,42,51,25,20,32,36,27,26,31,35,7,24,46,28,39,37,24,18,51,31,30,23,40,12,27,48,33,43,2,32,35,13,2,48,22,34,10,30
45,36,19,39,22,16,1,25,10,18,42,15,20,43,24,7,7,16,44,6,41,32,46,43,24,23,36,38,24,27,31,35,7,23,38,28,42,37,25,19,50,30,26,22,42,13,32,44,37,46,2,32,31,15,2,43,22,34,10,31
47,38,20,42,23,14,1,24,9,18,38,17,23,40,26,7,6,14,39,6,42,38,42,48,25,20,35,38,24,24,33,34,7,25,41,32,42,37,25,21,51,30,28,22,38,13,30,43,32,49,2,30,33,14,2,44,22,34,11,31
