300,15
3,1,2,2,1,1,1,2,2,3,3,2,1,1,2,3,3,1,3,3,1,1,3,1,2,1,1,1,3,3,1,2,2,2,3,2,2,3,2,1,2,2,1,1,2,1,1,2,2,3,2,2,1,2,2,2,3,2,1,3,2,2,2,2,2,3,2,1,2,2,1,2,1,2,3,3,2,3,2,3,3,2,1,2,3,2,2,1,1,1,1,1,2,1,2,1,3,3,1,3,3,2,1,2,1,1,3,3,2,1,1,1,2,2,2,1,1,2,2,1,2,2,3,1,2,2,3,1,1,2,2,2,2,1,3,3,1,2,3,3,2,3,2,2,2,2,1,1,3,2,3,1,2,3,3,2,2,1,2,3,2,3,3,3,3,1,3,2,1,3,2,2,2,2,3,3,2,3,3,3,3,1,2,2,2,1,3,2,3,1,3,2,2,3,1,3,2,3,1,3,2,2,1,2,2,1,1,1,1,2,2,2,3,3,2,2,2,1,1,2,1,2,3,2,2,3,1,3,1,2,1,2,1,1,2,3,1,3,1,2,2,2,2,2,3,3,3,3,1,2,2,3,1,3,3,3,3,2,2,3,1,1,3,2,1,3,2,3,3,3,1,3,3,3,2,2,3,1,2,2,3,1,1,2,3,2,1,2,1,3,1,2,1,3,3,2,1,2,1,3
1,1,1,2,1,2,3,3,1,2,2,3,1,3,1,1,3,1,1,1,2,1,2,3,2,3,3,1,2,1,1,2,2,3,3,2,2,1,1,3,1,2,1,3,3,2,1,1,3,3,2,3,1,2,1,3,1,1,3,1,3,2,1,3,1,2,2,2,2,2,2,2,1,1,3,1,3,1,3,2,2,2,3,3,1,3,3,2,3,2,3,3,3,3,1,1,2,3,3,2,3,2,1,3,1,2,2,2,3,2,1,2,3,1,2,2,2,2,1,3,2,3,2,3,1,3,3,3,2,3,2,1,2,2,2,1,1,1,2,3,3,1,3,2,3,3,3,3,1,1,3,1,2,1,2,3,2,2,3,2,1,1,1,3,2,3,3,2,2,2,2,1,3,3,2,1,2,1,3,1,1,3,3,1,1,2,1,3,2,3,3,1,2,1,1,2,1,3,2,3,1,2,3,1,2,2,2,1,1,1,1,3,2,2,2,3,3,3,3,1,1,3,1,3,1,2,2,1,3,1,1,1,1,1,3,2,1,2,1,3,3,2,3,3,2,3,1,1,3,3,3,2,3,1,1,3,3,2,3,3,3,2,3,1,3,2,2,2,2,3,3,2,3,1,2,2,1,1,2,3,3,3,3,1,2,1,3,1,1,1,3,3,2,2,2,3,1,2,1,3
174,191,161,353,161,254,16,248,198,229,227,164,219,5,45,222,150,125,128,159,45,227,4,52,242,303,304,14,250,61,253,181,175,195,215,81,225,2,295,8,252,28,225,81,183,138,340,177,140,63,170,99,105,212,191,160,151,11,215,45,80,332,5,89,40,246,101,175,193,87,83,161,220,266,241,165,278,109,292,42,337,99,12,264,95,13,102,139,67,75,295,138,123,156,115,109,95,157,142,203,69,77,149,146,122,53,42,92,167,144,202,163,313,221,142,234,285,78,72,66,268,48,318,342,273,156,37,164,234,0,7,199,289,30,66,265,208,29,211,225,228,67,13,139,268,199,142,32,331,185,188,98,197,4,20,323,186,166,163,48,165,26,139,195,110,75,275,201,64,5,141,152,290,36,303,121,46,131,124,53,83,174,0,147,161,134,288,134,146,7,258,241,176,125,32,194,298,213,149,4,209,43,57,200,241,145,70,8,27,297,55,261,36,288,176,366,206,150,195,251,121,192,37,51,29,153,211,246,24,68,284,167,108,284,125,283,238,82,168,308,148,203,71,142,115,268,196,263,188,165,59,53,110,328,68,147,204,160,183,305,123,173,197,12,55,126,107,196,163,19,200,49,77,150,59,143,187,12,75,202,11,235,292,165,12,306,14,191,329,69,114,197,62,277,211,260,238,274,173,26
293,366,346,370,261,342,358,282,373,365,312,361,348,299,344,311,278,297,334,288,347,285,261,275,306,384,368,285,387,337,327,259,260,326,372,383,374,354,320,270,370,288,378,369,376,337,370,372,269,331,330,270,352,274,356,306,307,306,272,352,259,369,330,279,357,334,269,290,382,298,347,333,317,294,374,384,371,376,358,342,372,361,386,285,349,304,292,339,272,310,382,321,346,368,330,308,330,316,364,375,316,351,272,349,379,355,282,343,362,274,368,374,350,266,341,309,313,323,387,277,310,321,377,378,308,379,320,356,353,308,387,378,298,297,376,284,282,338,298,264,341,375,271,284,351,320,356,309,370,272,374,301,278,267,349,339,366,384,291,321,378,335,332,353,284,286,319,380,357,334,374,290,315,304,347,381,291,303,318,278,345,295,348,301,303,278,379,290,367,301,359,333,295,377,291,367,377,363,357,354,283,312,295,386,311,263,378,273,378,326,278,318,297,314,305,380,264,384,299,379,307,367,378,341,329,313,300,314,304,326,373,318,288,380,321,351,357,345,364,355,283,316,277,328,259,324,274,359,371,302,266,322,324,361,307,260,336,265,296,358,259,384,374,361,355,327,386,375,321,335,260,295,350,374,274,331,296,292,334,373,387,260,358,302,309,343,311,278,385,338,269,302,368,328,373,330,283,343,272,330
46,27,34,13,46,19,7,9,9,19,37,3,26,42,22,30,41,7,33,49,37,29,51,4,13,47,27,12,16,1,52,14,23,5,38,21,3,39,18,44,4,51,45,33,1,44,10,32,6,5,16,12,19,49,15,29,20,13,32,3,28,23,39,42,36,16,43,42,37,18,7,46,23,12,31,32,21,28,45,29,24,43,45,11,3,9,11,6,1,20,49,18,2,12,38,20,28,34,30,29,5,13,29,26,13,7,4,2,2,37,37,17,23,17,46,37,8,44,41,11,1,11,29,6,5,37,23,24,32,17,38,32,9,36,6,8,29,4,7,34,15,24,15,47,7,9,29,35,35,4,16,12,20,19,26,1,25,13,10,9,10,10,43,19,36,4,27,30,24,32,1,24,18,49,51,10,16,23,24,36,41,36,5,43,38,48,19,49,18,22,48,11,22,11,36,7,39,47,24,15,36,33,15,35,18,15,41,12,2,13,32,23,43,17,43,3,49,27,2,41,6,39,28,30,7,36,42,33,1,42,32,13,37,7,32,34,34,22,2,36,32,3,52,14,3,22,48,19,45,1,28,49,20,40,20,37,46,47,36,7,25,48,27,26,31,10,38,18,8,27,41,22,20,20,25,38,53,35,42,6,34,2,29,37,6,34,15,26,42,7,47,2,30,31,12,13,2,6,15,11
48,31,40,13,47,18,8,10,10,17,40,3,30,41,24,31,43,7,34,49,39,34,51,4,11,50,25,13,14,1,50,14,20,5,42,24,3,38,17,43,4,50,44,34,1,49,11,34,5,5,19,12,20,44,13,29,21,12,34,4,27,22,41,48,34,17,48,43,35,18,7,46,24,13,30,29,22,27,39,24,24,39,39,12,3,9,12,5,1,17,45,18,2,15,39,19,28,33,29,27,4,13,30,28,14,6,4,2,3,35,36,17,24,15,43,42,9,47,35,10,1,11,30,6,6,38,23,22,32,15,40,32,9,40,7,8,30,4,7,30,16,24,13,40,7,10,29,33,34,3,16,13,18,19,29,1,24,15,10,9,11,9,41,20,33,4,28,29,22,35,1,24,18,53,45,10,18,20,23,34,45,35,6,44,44,46,20,48,17,22,48,10,22,12,40,7,39,42,25,15,37,28,15,38,19,16,42,12,2,12,31,25,43,16,41,2,49,28,2,42,7,39,25,34,7,36,43,34,1,49,30,11,34,7,33,39,32,21,2,37,28,4,50,14,3,25,45,16,39,1,34,45,22,39,19,40,44,41,36,8,22,47,30,25,31,11,41,15,8,27,45,21,20,23,26,33,44,34,46,6,32,2,28,37,6,38,14,22,47,7,47,2,29,30,11,13,2,5,17,10
43,30,41,15,45,21,6,9,9,19,40,3,29,42,24,33,41,7,36,47,39,30,46,4,12,49,26,13,14,1,44,13,23,5,39,26,3,37,16,44,4,48,50,34,2,52,11,30,6,4,19,11,18,42,16,33,19,13,29,4,29,23,41,45,31,18,44,43,40,17,7,47,23,12,31,30,21,24,44,25,22,37,44,12,3,9,11,5,1,18,50,21,2,15,45,21,29,33,27,31,5,14,30,29,13,7,4,2,3,40,36,17,25,17,45,40,10,44,38,11,1,12,28,7,5,40,23,20,33,16,42,30,10,35,7,8,29,4,7,34,17,28,15,42,7,9,29,34,31,4,16,13,21,19,26,1,23,14,10,10,11,9,41,18,39,5,31,31,25,38,1,22,18,52,52,9,15,22,21,34,43,36,5,39,38,43,21,50,17,23,42,10,24,12,40,8,42,41,28,15,39,28,15,36,20,15,39,12,2,12,33,24,43,15,42,2,44,28,2,42,6,44,26,30,7,39,39,30,1,47,34,12,32,6,35,38,33,22,2,36,29,3,51,15,3,23,47,16,40,1,30,50,19,37,19,34,45,47,31,8,22,44,30,24,34,10,38,16,7,25,40,24,22,25,27,33,48,39,41,6,35,2,34,43,6,36,15,26,45,6,48,2,26,27,12,12,2,5,18,10
49,32,37,13,54,20,7,9,11,21,39,3,26,48,22,31,37,6,38,47,33,33,47,4,13,42,25,11,15,1,51,14,23,5,41,21,3,41,15,48,4,50,44,39,1,48,12,30,6,5,17,13,17,43,16,34,18,11,31,4,30,24,38,42,36,16,45,48,35,16,7,46,23,12,28,31,22,26,43,28,24,41,43,12,3,10,11,5,1,19,43,18,2,14,40,21,33,33,31,28,5,12,33,31,13,7,4,2,3,36,35,17,24,16,41,37,9,48,40,11,1,12,30,7,5,40,21,23,35,15,34,28,9,38,8,8,29,4,6,34,15,27,13,43,6,10,26,39,36,3,16,12,20,16,27,1,26,13,10,10,11,9,41,21,40,5,28,27,25,35,1,27,16,45,44,10,16,21,25,30,47,39,5,42,41,43,19,46,15,21,47,10,22,11,39,8,46,48,27,15,36,27,14,35,20,14,39,12,2,12,33,28,47,15,43,3,46,25,2,44,6,43,29,35,7,40,40,31,1,41,34,13,32,6,31,40,31,21,2,37,33,3,46,13,3,22,50,17,45,1,32,48,22,39,19,36,42,50,33,9,23,45,28,26,36,11,36,17,7,26,47,22,19,22,27,37,54,36,42,6,34,1,31,41,5,37,15,23,42,7,50,2,28,28,11,13,2,5,16,10
51,28,35,13,54,20,8,8,10,18,35,3,28,44,22,31,37,6,38,45,37,31,44,4,12,45,23,12,16,1,52,14,22,5,39,24,3,39,17,47,4,50,45,34,2,53,11,35,6,5,16,12,20,49,15,32,21,13,32,4,26,23,39,44,33,18,47,44,34,18,7,46,24,12,32,33,20,28,43,29,24,40,43,13,3,10,11,6,1,20,51,21,2,15,42,20,33,33,27,26,5,14,32,27,12,7,4,2,3,41,33,16,22,15,44,43,8,40,40,10,1,11,31,6,5,37,22,21,30,15,42,27,10,34,7,8,29,4,6,32,17,27,16,48,7,10,28,38,34,4,14,13,20,17,28,1,23,13,10,10,10,8,40,20,35,4,29,26,24,36,1,25,16,53,48,10,18,23,25,31,48,40,5,39,41,40,20,49,17,24,48,10,23,11,36,7,41,46,27,16,37,31,16,35,21,16,46,13,2,13,34,24,47,14,44,3,49,26,2,48,7,44,26,30,7,42,43,32,1,45,34,12,36,6,30,39,35,22,2,34,30,3,46,13,3,21,44,17,47,1,34,42,21,35,18,39,44,47,31,7,22,45,31,22,32,10,39,18,8,27,41,24,22,24,27,38,49,40,42,6,35,2,33,44,5,35,13,23,45,6,48,2,28,29,11,13,2,5,16,10
47,33,40,14,49,19,7,9,9,17,40,3,28,42,26,34,40,6,34,46,40,30,49,4,12,49,26,13,14,1,51,14,24,5,39,23,3,44,18,49,4,50,52,39,2,49,11,31,5,5,19,13,20,46,16,31,19,14,31,4,30,23,42,47,32,18,46,45,37,17,7,44,23,12,30,33,19,26,39,26,23,40,44,12,3,10,11,5,1,19,47,20,2,12,40,21,28,37,25,30,4,13,31,27,12,6,4,2,2,35,32,15,22,14,45,42,9,40,37,10,1,12,31,6,5,36,22,20,33,17,36,33,10,40,7,8,29,4,6,33,16,25,15,45,7,9,26,40,36,4,16,13,19,17,24,1,24,13,11,9,10,9,41,20,35,4,32,30,25,32,1,23,17,48,47,9,18,23,23,33,40,43,5,43,43,47,19,48,15,21,44,10,23,12,38,6,38,43,26,17,37,30,16,35,21,16,45,14,2,12,33,25,46,16,44,2,45,25,2,45,6,40,30,34,7,35,37,30,1,42,28,11,35,6,34,37,30,24,2,33,30,3,49,14,3,23,47,18,40,1,33,44,21,33,21,36,46,44,36,8,22,50,32,26,34,10,36,16,8,27,47,23,19,24,26,33,54,33,40,5,37,2,31,38,6,35,15,23,45,7,45,2,30,27,12,12,2,5,16,10
