40,8
2,1,3,3,1,2,1,3,3,1,3,3,1,3,2,1,1,1,1,3,2,3,3,3,3,2,3,1,2,2,2,3,1,2,3,3,2,1,1,3
3,1,2,1,2,1,2,2,2,3,1,3,1,2,3,3,2,1,1,1,3,3,1,2,3,3,3,3,2,2,3,3,2,3,2,3,2,2,3,2
32,0,43,53,54,58,7,28,8,33,46,57,16,35,33,30,19,15,35,9,2,55,34,18,53,49,47,53,38,25,16,59,30,42,45,1,21,27,58,30
97,81,88,98,96,93,84,92,91,96,97,89,85,92,81,91,94,84,89,90,91,91,85,90,85,89,98,82,92,97,85,83,87,91,88,90,83,89,80,86
28,16,26,28,6,24,44,38,40,29,27,24,36,43,34,10,5,25,31,21,2,37,20,48,31,20,20,5,33,7,4,22,42,32,31,48,37,44,22,26
27,16,28,29,5,28,42,41,46,28,25,26,38,45,32,10,5,24,35,20,2,33,19,41,35,18,22,6,41,7,3,22,42,31,36,43,34,48,21,24
31,16,28,27,5,24,40,36,45,28,26,23,36,44,32,10,5,27,34,21,2,34,19,44,31,17,21,5,36,7,3,18,47,37,36,44,37,49,20,23
25,15,27,27,5,23,47,42,45,29,25,24,35,42,31,10,5,23,33,18,2,36,20,44,33,21,18,5,38,8,3,21,42,33,36,46,34,47,24,25
27,14,30,26,5,25,46,38,45,31,25,26,38,42,36,10,6,25,37,18,2,37,21,45,34,21,18,6,34,8,3,21,48,34,30,45,33,44,22,22
27,15,27,26,5,25,45,41,45,30,24,22,40,42,35,9,6,23,36,19,1,33,17,49,35,19,21,6,38,8,3,20,48,33,32,44,36,44,21,24
31,16,30,28,6,24,43,38,45,31,23,24,34,43,31,10,5,23,35,18,1,31,18,41,36,20,22,5,37,8,3,22,44,36,30,48,37,48,22,24
27,15,28,30,5,28,45,37,47,28,26,27,38,42,35,9,5,26,34,18,2,35,20,45,30,19,19,6,40,7,4,19,49,32,36,48,33,48,25,22
