60,12
3,1,1,2,1,2,3,3,3,1,3,3,1,2,3,2,3,1,3,2,3,1,2,1,1,1,2,3,3,2,1,1,3,1,3,2,2,1,3,1,3,3,1,1,2,2,1,3,3,3,1,3,3,3,1,2,2,1,3,1
2,1,2,2,1,3,1,3,2,3,3,1,2,1,2,2,1,2,2,1,3,2,2,3,2,3,1,1,3,1,1,3,1,1,3,2,1,3,2,3,2,3,3,3,1,1,3,3,2,2,1,1,3,2,1,2,3,3,3,3
66,7,80,64,8,27,11,6,35,24,9,23,69,28,50,39,39,45,24,15,17,58,82,57,29,8,39,43,52,20,49,12,6,11,61,31,30,63,48,54,26,43,35,22,33,46,29,45,40,14,42,38,18,7,16,31,29,82,70,5
92,93,84,93,92,85,93,93,90,83,79,86,92,94,81,84,83,88,86,83,78,82,90,86,82,78,86,92,87,94,77,90,85,90,90,79,82,92,91,90,93,83,90,86,93,87,93,86,81,86,90,87,94,90,93,92,88,91,82,89
9,35,3,32,45,44,40,16,9,31,42,49,13,1,23,32,15,18,46,48,39,23,9,29,19,18,19,30,3,30,25,28,41,16,18,37,21,9,40,27,34,29,33,38,51,12,2,36,13,35,46,24,4,44,27,52,10,9,2,28
9,35,3,31,46,48,42,17,9,29,46,45,13,2,20,31,14,18,49,45,45,26,8,29,19,16,21,27,3,29,27,25,43,15,16,32,19,8,35,24,36,27,33,38,48,14,1,29,12,40,45,23,4,41,22,44,10,8,2,29
11,38,3,31,49,46,38,17,9,33,43,47,12,2,23,29,16,18,47,50,45,26,8,31,18,16,21,32,3,33,23,28,44,14,17,37,20,10,40,25,32,28,31,40,47,12,1,33,11,36,51,23,3,38,25,48,10,9,2,26
11,38,3,30,45,41,39,17,8,28,43,42,12,1,21,32,15,16,52,50,42,26,8,27,19,17,19,30,3,29,27,29,42,14,16,38,20,8,39,24,37,28,35,34,53,12,2,34,11,35,44,22,4,41,25,47,10,8,2,27
9,33,3,31,46,43,37,19,10,32,41,48,14,1,20,30,15,18,49,47,44,25,9,27,18,16,21,33,3,32,25,25,46,14,15,37,21,10,34,24,36,30,33,38,51,12,2,34,12,41,52,25,3,43,23,43,10,9,2,27
10,35,3,32,50,47,35,20,10,28,42,44,13,2,20,34,15,17,50,51,40,23,8,28,20,18,20,30,3,30,23,24,40,14,16,35,21,9,39,26,32,27,31,37,45,11,2,31,13,40,52,24,3,45,23,52,11,9,2,25
11,38,3,31,50,45,36,17,9,31,42,46,12,2,21,32,14,16,43,51,44,23,9,31,18,16,20,29,3,33,27,25,40,14,15,33,19,8,35,25,32,31,35,38,45,13,2,35,13,36,51,21,3,45,25,43,11,9,2,28
9,36,3,29,49,48,40,17,9,29,44,42,14,2,22,32,15,18,46,47,44,24,9,30,21,17,21,32,3,29,26,26,47,15,18,34,20,8,35,23,31,31,35,38,53,12,2,32,12,38,49,21,3,41,26,50,10,8,2,28
11,35,3,32,45,42,42,19,10,31,47,49,12,1,22,33,16,17,49,46,40,25,8,29,17,17,21,29,3,31,24,27,48,16,18,34,20,9,37,24,36,26,35,34,51,14,2,33,11,35,52,23,4,40,25,49,11,10,2,28
10,38,3,28,52,45,38,20,8,31,40,50,12,2,23,35,16,18,44,46,41,22,9,31,20,18,21,32,3,32,24,24,47,15,16,33,22,9,37,27,34,28,33,40,52,12,2,30,12,35,52,21,3,45,26,47,11,9,2,30
11,32,2,28,44,44,36,19,9,28,39,49,13,2,20,33,14,18,47,47,44,25,8,27,20,18,20,32,3,31,23,26,40,15,18,36,21,10,35,25,37,29,33,39,51,12,2,34,12,40,48,24,4,41,22,45,10,10,2,25
10,34,3,34,48,41,37,18,9,33,43,47,13,1,20,33,15,19,45,47,41,27,9,31,21,15,20,28,3,29,25,28,46,16,16,34,19,10,38,26,35,31,34,36,50,12,1,33,13,39,52,21,3,39,24,50,11,9,2,27
