60,12
3,3,1,2,1,2,1,1,1,1,1,1,2,3,2,3,1,1,2,2,1,1,3,2,3,2,1,2,2,2,2,1,3,2,1,3,3,1,2,2,1,3,2,3,2,3,1,2,1,2,3,2,3,3,2,1,3,1,1,2
2,3,3,3,1,3,1,1,3,2,1,2,1,2,3,1,2,3,3,1,2,3,2,1,2,2,2,3,1,3,2,1,3,2,3,3,3,3,3,3,2,1,1,2,1,3,3,3,2,2,1,1,2,1,2,2,1,2,1,2
45,56,61,40,52,17,43,13,47,71,11,6,27,36,21,72,5,5,1,49,38,50,19,16,47,70,13,79,26,46,73,24,63,23,58,41,40,25,16,38,21,6,10,18,39,40,38,51,68,7,58,14,8,28,30,83,29,26,49,30
92,83,97,96,88,86,91,94,89,86,92,96,83,90,87,80,84,89,82,89,87,81,91,89,96,93,93,88,84,81,86,93,89,87,97,89,83,90,85,84,89,93,95,90,94,93,82,85,91,88,93,93,95,87,82,95,97,95,94,80
29,9,28,33,4,25,29,45,2,15,41,35,20,37,47,4,43,40,23,40,32,36,17,1,51,20,21,3,36,12,9,31,6,7,41,36,13,12,39,43,45,28,29,8,44,39,48,8,18,29,11,32,47,48,49,1,43,18,23,22
29,11,31,30,5,30,30,46,2,16,37,34,20,35,44,4,45,40,25,33,30,31,15,1,45,19,23,3,31,11,8,32,7,8,43,35,14,14,38,43,44,30,33,8,50,36,48,7,18,31,13,32,54,53,48,1,45,16,24,19
29,9,26,33,4,26,28,40,3,17,40,35,22,33,47,4,43,37,22,34,32,37,17,1,45,22,22,3,34,12,8,31,7,7,44,33,14,12,41,40,44,28,30,8,46,38,51,7,19,30,11,33,50,44,42,1,42,18,25,19
31,10,28,32,5,28,31,45,3,15,39,37,20,39,49,4,40,42,22,36,29,37,17,1,51,22,20,3,33,11,8,31,7,9,46,34,13,14,37,40,46,31,31,8,52,39,51,7,18,27,11,30,54,44,46,1,48,19,23,20
31,9,29,31,5,29,27,42,2,16,43,33,23,34,45,4,39,39,25,38,32,36,16,1,48,19,21,3,33,12,9,32,6,9,47,35,12,13,40,41,45,29,32,8,46,35,46,8,19,31,13,31,46,47,43,1,43,17,23,21
29,10,31,29,5,29,32,46,2,14,37,34,21,33,47,4,39,43,22,35,31,32,16,1,46,22,20,3,34,10,9,28,7,8,46,32,13,12,37,47,42,30,28,8,51,35,51,8,20,29,11,31,46,49,47,1,48,16,25,20
33,9,26,30,5,26,30,46,3,15,38,33,19,34,47,4,43,40,23,37,30,32,16,1,51,20,23,3,36,12,9,30,6,8,41,34,12,13,42,42,48,32,33,7,52,38,51,8,17,29,11,27,54,48,49,1,46,18,22,19
32,10,29,31,5,28,33,41,3,17,42,33,23,39,45,4,42,38,23,37,31,34,17,1,50,19,22,3,31,11,9,28,6,7,43,38,12,14,36,46,45,30,31,8,45,38,52,8,18,32,11,33,54,46,43,1,46,18,23,20
33,9,29,30,5,30,27,45,3,16,41,34,23,39,43,4,37,39,25,36,31,38,17,1,45,19,21,3,31,12,9,32,6,8,47,32,12,12,40,48,44,27,30,8,46,35,44,7,18,29,12,30,52,44,48,1,49,19,26,19
32,9,26,29,5,30,31,46,3,15,42,36,21,37,43,4,40,40,22,37,32,38,15,1,45,22,21,3,32,11,9,27,6,9,47,33,12,12,42,40,49,29,28,8,44,35,46,7,19,31,12,28,50,48,44,1,48,17,24,18
30,9,28,28,4,27,31,42,2,17,43,35,22,37,49,4,43,37,24,33,29,36,16,1,49,20,22,3,34,11,8,29,6,8,39,37,12,12,38,48,43,30,31,9,50,37,46,6,18,29,11,28,45,45,43,1,50,19,25,20
32,10,29,32,5,26,31,44,2,17,36,36,20,40,43,4,38,44,24,35,27,38,15,1,47,19,23,3,33,12,9,28,6,8,43,34,12,14,39,40,50,28,32,8,50,41,49,8,18,30,12,30,46,49,40,1,50,17,26,19
