80,12
2,2,2,1,2,1,2,3,3,1,1,1,2,3,3,2,3,1,2,2,2,1,3,1,3,2,3,2,1,2,2,2,2,3,2,2,3,3,2,1,2,3,3,1,2,3,1,3,1,1,2,3,1,3,1,1,3,3,2,2,2,1,2,1,3,3,1,3,1,1,2,3,3,3,2,3,3,1,2,1
1,3,1,3,1,1,2,3,2,2,1,1,1,1,2,1,3,1,1,3,1,2,1,1,2,2,3,2,1,1,2,1,2,1,2,3,2,1,2,1,3,2,1,3,2,1,2,2,1,3,1,1,2,3,3,2,1,2,1,1,1,3,1,3,2,1,1,2,2,3,2,2,1,2,2,1,3,2,1,1
29,84,10,46,10,8,44,90,46,65,36,99,35,40,1,61,76,70,12,54,0,32,35,47,51,33,83,27,81,92,18,52,0,54,28,27,60,14,42,117,77,78,33,26,53,5,90,94,83,14,76,91,66,1,16,27,97,48,69,51,59,33,34,64,73,22,18,53,64,81,5,66,45,38,11,79,76,3,61,71
113,112,125,116,114,118,115,121,121,117,118,121,109,129,114,110,125,118,131,108,111,116,110,126,112,114,127,109,123,123,112,113,122,123,117,108,121,131,118,128,129,118,121,122,116,117,127,124,123,123,120,120,124,117,127,126,116,115,121,129,109,117,122,115,111,121,123,131,131,120,109,126,109,108,119,118,122,112,122,125
47,8,43,30,28,25,31,27,39,50,18,18,40,42,5,18,47,43,45,13,37,35,8,46,22,38,1,10,7,25,23,16,47,33,47,25,48,16,33,3,17,14,4,5,4,43,26,23,23,40,42,22,32,13,24,14,17,15,20,5,22,24,19,7,16,41,24,39,39,21,23,41,45,32,49,27,26,54,35,49
47,9,44,29,28,25,31,23,42,50,21,18,35,37,5,21,47,44,50,12,43,40,8,52,23,39,1,9,7,25,23,14,46,35,52,23,49,14,33,3,16,13,4,5,5,42,24,19,25,42,41,20,28,16,23,16,17,13,20,5,23,22,21,7,16,41,25,38,36,20,23,46,48,30,41,26,27,54,38,46
40,9,46,30,26,25,26,27,42,50,17,16,35,39,5,22,42,39,43,12,36,35,8,50,19,33,1,8,8,23,24,14,43,35,48,26,46,15,34,3,16,14,4,5,4,48,24,21,25,45,42,21,28,14,25,16,18,15,20,5,24,23,17,6,14,44,23,43,37,20,20,44,48,27,41,25,28,44,33,48
42,8,41,31,27,24,27,26,40,45,18,16,37,44,5,21,43,43,46,13,39,40,8,54,20,36,1,9,7,26,25,14,41,37,47,25,48,13,32,3,17,13,4,5,5,45,25,22,24,43,40,21,30,15,26,15,17,15,22,5,23,22,20,7,16,41,23,38,43,21,24,40,47,29,41,23,27,51,36,46
41,8,42,34,28,26,31,24,43,49,19,18,33,38,5,20,48,42,48,14,40,36,9,49,21,34,1,9,8,23,25,14,44,36,52,26,42,14,31,3,16,12,4,6,5,42,26,23,24,45,42,23,32,15,25,14,20,13,23,5,24,21,21,7,16,40,23,39,43,21,22,41,43,30,42,23,29,46,36,52
43,8,44,30,29,23,30,24,37,49,21,18,37,39,5,18,42,39,47,12,39,34,8,49,22,33,1,8,7,23,23,13,46,36,47,23,44,13,32,3,15,14,4,5,5,42,24,20,22,39,36,23,30,13,21,16,16,16,22,6,22,24,20,7,15,46,23,36,38,19,21,42,49,26,42,25,29,47,33,50
48,10,40,34,29,24,28,25,43,53,19,17,39,39,5,22,46,41,48,13,41,37,8,45,20,33,1,8,7,27,26,13,42,34,43,23,46,14,34,3,15,14,4,5,5,43,27,22,25,47,37,21,30,16,22,14,19,14,24,5,22,21,19,7,14,41,26,43,44,20,22,42,47,31,41,26,25,54,37,43
42,8,44,32,28,26,29,25,43,52,21,16,39,41,5,19,43,39,49,12,42,39,8,50,22,37,1,9,7,25,22,15,42,34,47,23,49,16,33,3,18,12,4,5,5,43,28,21,21,42,43,21,31,14,22,16,17,13,23,6,25,24,18,7,13,45,22,40,40,21,22,45,52,29,41,26,25,49,35,46
45,8,42,34,28,25,31,26,41,49,19,15,39,38,5,21,48,40,44,12,39,36,8,52,21,37,1,9,7,28,23,14,46,38,47,24,46,16,29,3,15,14,4,5,4,48,25,22,25,43,37,20,30,16,21,15,17,15,24,5,23,25,18,7,15,49,24,39,38,22,21,45,49,32,46,24,27,50,33,45
43,10,47,32,25,22,28,23,37,46,18,15,39,37,5,21,45,41,44,12,39,37,8,54,19,36,1,9,7,24,21,15,43,38,50,23,50,14,29,3,14,12,4,5,4,47,26,21,22,47,41,21,30,13,22,14,16,14,22,5,22,23,20,7,15,42,22,38,40,20,21,45,44,31,48,23,25,52,34,51
48,8,40,31,28,23,30,25,36,52,21,16,39,39,5,21,45,40,47,12,37,40,8,48,21,35,1,10,7,23,23,16,46,31,52,23,48,16,30,3,17,14,4,5,4,47,27,21,22,43,39,22,30,15,22,14,18,15,23,5,23,22,18,6,13,47,22,41,40,21,21,39,47,29,41,24,27,50,34,50
40,9,46,29,27,22,32,24,43,48,18,17,38,41,5,19,46,37,48,13,43,37,9,50,21,40,1,9,7,27,23,13,47,35,43,26,49,15,34,3,15,14,4,5,4,46,27,21,22,44,38,22,28,13,25,14,19,16,20,5,26,24,18,7,15,42,23,36,42,22,21,46,47,31,43,24,27,49,34,48
