60,12
1,1,1,2,3,2,3,3,2,2,1,2,1,1,3,3,2,1,2,3,2,2,1,1,2,1,3,3,2,1,1,3,2,2,3,2,2,2,1,3,2,2,3,2,1,3,2,3,2,3,3,1,1,2,2,3,3,1,3,1
2,1,1,2,1,1,1,1,1,3,1,2,3,1,3,3,2,2,2,1,3,1,1,1,2,1,3,2,3,2,3,2,3,2,3,3,2,1,2,1,2,3,2,3,3,3,2,1,1,1,2,2,2,2,2,1,1,3,2,2
26,62,60,63,40,35,13,17,18,16,61,9,36,46,63,3,15,26,7,34,38,30,7,13,49,54,5,18,27,35,35,19,44,11,20,35,51,9,50,54,27,12,8,0,2,10,2,10,39,6,35,4,22,12,6,61,36,10,39,3
82,78,85,73,70,80,84,77,79,71,84,75,77,72,72,76,78,75,70,79,77,73,84,71,74,79,75,76,71,75,82,81,74,74,70,82,78,79,74,84,79,71,72,83,70,82,70,81,77,72,81,80,75,74,84,73,78,80,77,75
37,11,9,5,28,4,9,17,49,14,11,21,38,20,11,24,17,18,20,2,40,5,35,33,22,11,48,4,32,6,6,37,34,44,12,24,31,11,18,1,44,15,6,21,35,21,27,45,36,35,47,21,11,44,32,1,38,4,36,52
33,10,9,5,27,4,10,18,47,13,9,20,40,19,11,24,21,18,19,2,42,5,39,34,22,12,47,4,35,6,6,45,32,45,14,25,30,10,17,1,48,14,6,22,33,20,27,41,41,29,46,18,11,44,32,1,45,4,40,50
32,10,9,5,24,4,10,17,44,15,9,22,39,20,9,24,20,18,18,2,44,5,36,30,26,12,46,4,36,7,6,39,34,45,14,24,29,11,16,2,43,14,5,22,31,20,30,38,38,29,41,21,11,46,33,1,45,4,40,52
36,11,9,6,26,4,8,18,47,15,10,19,42,22,10,21,19,19,19,2,38,5,38,34,27,11,43,3,35,7,7,39,35,45,13,23,32,11,16,1,48,13,6,21,31,19,26,40,40,32,42,18,11,45,33,1,42,4,42,47
37,10,8,5,25,5,9,17,44,16,11,21,38,22,10,20,20,20,19,2,45,5,37,34,25,10,43,3,36,6,7,37,32,45,15,26,32,11,17,1,50,13,6,23,35,22,27,44,36,29,45,22,12,48,36,1,39,4,42,50
32,11,8,5,27,4,8,15,48,15,9,18,39,20,11,24,21,17,21,2,43,5,39,35,25,12,45,4,33,6,7,41,30,50,13,26,30,11,18,1,43,15,5,24,29,19,30,39,35,32,46,20,11,47,32,1,43,4,37,46
33,11,9,6,28,5,9,18,49,15,9,18,40,19,11,22,19,16,19,2,39,5,34,34,22,11,47,3,35,6,7,38,34,44,14,26,30,11,15,1,48,14,6,23,29,20,28,42,37,30,42,22,11,45,31,1,39,4,40,49
33,11,8,5,24,4,8,15,49,16,11,21,42,22,10,21,21,19,20,2,43,5,37,32,24,12,42,4,34,5,6,37,36,46,13,27,27,11,18,1,51,14,5,23,30,21,27,43,40,30,46,20,12,48,34,1,43,4,43,47
34,10,8,6,27,4,9,15,43,15,9,19,41,19,10,20,19,17,20,2,45,5,38,33,27,11,45,4,34,6,7,37,32,43,13,26,28,11,17,2,50,14,5,24,29,19,29,45,39,31,47,21,11,43,37,1,41,4,37,50
34,11,9,6,24,4,10,15,43,15,11,21,39,20,10,22,21,16,19,2,45,5,36,35,27,11,40,4,35,5,6,44,33,49,14,24,31,10,17,1,44,13,6,23,33,22,26,39,42,30,45,22,10,51,32,1,39,4,36,52
32,10,8,5,26,4,9,17,51,16,10,21,36,22,9,21,20,18,20,2,39,6,35,34,26,12,49,4,38,7,7,42,32,49,13,25,31,11,16,1,46,13,5,22,33,22,31,43,38,30,46,19,11,52,31,1,43,4,41,52
37,11,8,6,25,4,10,16,51,15,10,20,38,22,10,21,21,17,18,2,46,5,38,34,24,11,44,4,37,6,6,45,35,43,14,26,27,10,15,1,51,13,6,24,30,21,25,44,42,32,45,20,12,45,35,1,45,3,38,47
