120,6
3,2,1,1,1,2,3,3,1,1,3,1,2,2,3,2,2,2,2,2,2,1,2,3,3,1,1,1,3,1,2,2,1,3,2,3,3,1,3,1,3,1,3,3,3,2,2,1,2,2,1,2,3,1,3,2,2,1,3,2,2,1,3,3,2,2,3,3,1,3,1,3,3,2,3,3,3,1,2,1,3,2,2,3,1,1,2,2,2,3,1,3,2,3,3,1,1,1,1,3,1,1,1,1,2,1,3,3,1,1,3,2,3,2,2,2,1,2,3,2
3,2,1,1,3,1,3,2,3,3,2,3,1,2,2,3,3,1,1,3,1,2,2,1,1,3,3,1,3,3,3,2,1,1,2,3,2,1,3,3,3,2,1,1,1,3,3,1,1,1,1,3,1,1,1,3,1,1,3,3,3,3,2,3,3,1,2,1,2,2,2,1,1,2,2,3,2,2,1,1,3,3,2,3,3,1,1,1,2,1,2,3,1,3,3,1,1,3,3,1,2,3,1,3,1,2,1,2,1,1,2,3,2,3,2,3,1,3,1,2
169,304,271,292,101,39,54,98,167,164,294,89,229,204,152,362,236,12,237,103,64,165,146,171,313,172,25,101,142,123,217,15,14,153,58,89,276,246,35,202,1,234,107,189,236,209,236,102,297,0,179,77,89,136,106,198,286,164,160,166,266,221,222,39,74,65,311,86,186,114,113,220,269,146,109,146,321,100,224,238,2,198,292,236,56,168,173,46,298,203,183,145,33,98,231,47,204,210,248,47,71,92,152,81,107,128,223,18,183,268,54,88,21,72,259,181,201,79,253,271
372,346,344,343,364,361,326,307,371,350,360,371,371,349,328,371,352,351,327,362,364,355,361,372,362,353,319,364,315,342,374,311,365,308,310,313,341,344,357,372,353,343,322,328,374,328,315,332,344,322,335,338,350,310,344,336,353,346,312,335,355,372,313,372,338,346,336,322,351,322,351,308,325,345,353,333,369,357,369,315,355,339,349,316,362,316,330,369,329,360,375,340,343,356,364,342,319,340,318,309,356,358,348,320,375,307,327,332,325,353,370,360,331,351,369,354,356,363,315,341
20,2,2,4,34,45,28,12,16,0,15,18,1,11,30,6,38,8,5,45,22,33,54,49,20,39,28,44,30,29,12,43,34,37,35,15,36,28,2,24,20,45,1,20,36,27,28,25,25,36,46,36,20,23,2,43,21,2,28,18,18,48,33,22,22,2,13,38,33,48,1,2,31,17,17,43,13,45,41,48,38,21,12,27,16,25,28,21,21,22,30,37,2,18,14,54,32,4,27,18,17,36,35,36,48,26,28,15,44,47,27,33,36,13,29,34,14,37,29,31
19,2,2,5,33,39,24,12,17,1,14,20,1,11,33,7,37,9,5,46,24,37,45,44,18,38,28,43,28,29,13,42,30,41,35,15,31,31,2,22,21,45,1,19,43,23,26,24,21,35,45,39,18,23,1,45,20,2,28,18,18,48,38,27,23,2,13,43,38,42,1,2,36,15,16,45,14,43,40,41,40,22,13,23,14,29,27,21,25,23,29,40,2,18,15,47,31,4,24,17,15,37,31,43,42,24,30,16,37,45,29,31,36,13,27,39,15,35,32,31
19,2,2,5,32,43,29,10,18,1,15,17,1,11,34,7,40,8,6,46,22,32,48,54,22,37,26,47,25,28,14,45,33,42,36,15,31,28,2,22,21,45,1,22,38,25,30,24,22,41,45,39,19,26,2,38,20,2,27,21,17,47,33,23,22,2,14,41,40,44,2,2,35,16,17,49,13,41,39,44,37,21,11,23,15,24,27,22,25,20,27,41,2,15,16,46,31,4,26,20,16,42,33,36,45,22,26,16,45,44,29,34,39,11,28,37,13,34,34,29
21,3,2,4,29,40,29,11,18,1,13,19,1,11,30,6,39,9,5,46,23,33,51,51,19,43,26,48,25,30,12,46,31,38,34,18,31,28,2,21,21,46,1,21,39,26,27,28,24,42,46,40,21,22,2,38,19,2,30,19,17,48,37,23,24,2,13,38,33,50,1,2,36,15,18,41,12,44,38,43,37,20,11,23,14,29,26,21,25,22,28,41,2,18,15,51,32,4,25,16,17,37,33,37,45,23,26,15,40,42,29,33,37,13,26,39,13,35,33,32
21,2,2,4,30,45,28,11,19,1,14,18,1,11,33,6,38,9,5,43,22,39,52,46,19,38,26,48,29,29,12,47,31,39,37,17,31,29,2,20,21,38,1,19,43,26,29,29,25,41,45,36,20,26,1,45,20,2,27,21,18,47,37,25,27,2,16,44,38,48,1,2,36,18,18,42,13,39,42,49,39,21,10,24,16,27,27,20,25,24,29,39,2,18,14,50,32,4,25,18,17,41,31,43,47,26,28,14,40,42,25,33,36,12,25,37,14,34,33,32
19,3,2,5,33,43,24,11,19,1,15,18,1,11,30,7,37,9,5,45,20,39,53,52,20,37,28,49,28,31,13,42,33,41,41,18,33,29,2,23,20,44,1,21,41,23,31,24,24,37,42,41,18,25,2,43,21,2,28,22,18,43,37,24,26,2,14,44,34,49,1,2,33,17,18,46,14,39,40,47,38,19,12,27,14,26,24,22,22,22,29,40,2,17,16,54,32,4,23,19,15,36,35,42,44,25,27,14,38,42,26,31,35,12,30,39,14,38,32,32
