80,6
2,3,1,3,2,1,2,3,3,3,1,3,2,2,1,1,2,3,3,3,3,2,3,3,1,3,1,2,1,3,2,3,2,3,2,2,3,1,3,2,3,1,1,2,3,2,1,1,2,3,3,1,2,1,1,1,2,1,1,2,1,1,2,2,1,2,3,1,3,3,3,1,2,3,1,3,3,1,3,2
2,3,1,3,1,1,1,3,3,2,2,2,2,3,3,2,1,3,2,3,3,2,3,3,3,2,2,1,2,2,1,3,1,3,3,2,2,1,1,2,3,1,2,3,1,1,3,3,2,1,2,2,2,3,2,2,1,1,1,3,3,3,2,3,1,1,1,1,2,2,2,1,3,1,3,2,2,3,2,1
45,109,121,84,135,39,159,66,55,123,73,99,212,66,83,167,86,101,124,0,17,127,51,166,76,149,69,65,75,3,202,56,115,0,17,124,51,109,39,128,146,163,25,71,167,211,65,156,124,181,121,24,1,24,121,58,181,169,181,10,50,209,110,71,113,170,144,58,100,128,171,31,12,1,93,23,140,144,89,96
227,231,222,199,210,207,225,193,211,197,192,194,223,229,224,203,219,221,205,204,219,223,219,199,196,212,208,211,229,190,217,204,215,224,192,212,197,212,220,224,194,196,201,194,212,214,230,206,228,207,227,197,203,202,211,197,227,220,219,230,190,227,200,190,229,223,209,206,206,195,226,201,203,217,202,223,209,219,224,207
26,39,18,29,34,22,25,0,37,18,24,10,5,14,51,36,41,25,5,10,33,6,47,1,1,13,40,28,42,39,11,8,39,46,31,47,45,5,15,28,40,36,13,10,40,1,19,47,17,14,5,32,14,1,6,50,25,34,20,13,26,13,17,27,42,15,7,20,33,30,24,20,32,10,14,12,24,6,50,47
25,37,16,30,31,21,26,1,31,19,24,9,6,13,52,38,38,26,5,10,31,6,44,1,1,15,45,30,41,38,11,7,37,49,35,41,50,6,16,30,43,34,12,11,36,1,16,47,19,15,4,35,14,1,5,50,25,35,17,14,29,12,16,23,46,14,7,21,35,29,26,19,37,10,13,12,26,5,49,42
28,42,19,32,28,20,23,1,34,19,25,10,5,13,50,35,40,26,5,11,35,7,49,1,1,16,46,28,37,39,12,8,40,47,33,40,51,5,16,30,38,32,14,9,38,1,18,42,17,16,4,34,16,1,6,46,22,34,18,16,27,14,17,26,44,15,9,21,35,28,24,20,31,10,13,11,22,6,50,43
28,39,18,32,35,23,23,1,34,20,24,10,5,13,50,40,38,28,5,10,36,7,43,1,1,14,43,28,39,40,12,8,39,51,37,47,50,6,13,28,38,38,13,9,38,1,19,47,17,16,5,33,16,1,6,48,25,30,19,15,26,12,15,24,41,15,7,21,37,31,26,17,32,10,13,11,24,5,49,40
25,39,18,28,32,23,24,1,34,20,26,10,5,15,43,35,38,27,5,10,33,6,43,1,1,15,46,30,42,37,12,8,36,50,37,44,45,6,15,29,39,34,13,10,41,1,18,51,20,15,4,34,16,1,6,44,24,32,17,14,29,14,16,22,42,14,8,19,37,27,22,19,33,11,15,10,22,6,45,42
23,37,18,30,30,22,25,1,34,18,28,11,5,15,46,39,39,25,5,10,35,6,50,1,1,13,41,33,39,37,12,8,42,47,32,45,43,6,14,28,41,35,12,9,34,1,18,48,17,14,5,30,15,1,6,44,25,35,17,14,31,12,15,24,45,15,9,19,32,30,25,18,31,10,15,12,25,5,47,39
