40,10
2,3,3,1,2,3,3,1,2,1,1,2,3,2,2,1,1,1,2,3,1,2,2,3,1,2,3,2,1,1,1,3,2,3,3,3,2,1,3,3
3,1,2,3,3,2,1,2,1,1,2,2,3,3,2,2,3,2,1,3,3,3,2,2,2,3,2,1,1,2,3,3,2,1,2,1,1,2,3,1
39,22,5,1,6,19,7,6,17,20,23,11,16,38,1,7,40,12,11,19,23,29,24,11,20,4,11,26,26,12,6,4,17,4,32,1,4,17,24,23
68,64,66,68,63,65,71,70,66,64,70,64,63,68,71,73,63,73,67,62,67,63,61,66,70,61,72,72,69,65,69,72,65,65,68,68,67,72,71,63
6,1,37,6,25,31,30,39,6,7,42,2,27,11,21,39,20,48,46,35,40,6,36,45,18,41,10,6,16,23,40,23,10,26,32,14,38,33,45,29
6,1,40,6,22,31,29,35,6,8,39,3,28,13,23,42,23,42,47,36,36,7,34,41,18,37,8,6,17,23,44,26,10,24,31,15,35,36,39,30
6,1,35,5,23,28,28,36,7,8,42,3,27,13,25,43,23,44,45,39,42,6,36,43,15,37,10,5,17,24,48,24,10,26,31,16,35,32,45,29
6,1,37,6,21,28,26,35,6,8,38,3,29,13,22,42,21,42,46,34,40,6,38,40,17,41,8,6,16,22,43,23,11,28,32,14,39,36,43,26
5,1,35,6,25,29,30,40,7,9,45,3,26,12,26,42,23,50,46,37,41,7,34,47,15,39,9,6,19,25,41,25,11,26,35,15,35,37,39,28
5,1,41,6,24,31,27,36,6,8,41,3,25,14,22,43,20,50,40,39,42,7,35,48,16,42,8,6,18,22,49,24,11,28,29,16,34,35,46,26
6,1,35,6,24,31,28,41,6,8,41,3,30,12,25,43,21,48,44,35,42,7,37,41,18,43,8,5,16,24,44,25,10,24,31,15,36,36,40,29
6,1,40,6,23,29,27,38,7,8,44,3,27,11,25,44,21,44,42,36,43,7,37,43,16,41,8,6,16,22,44,26,10,25,33,15,39,33,41,25
6,1,41,6,22,30,27,39,6,9,37,3,27,14,21,39,20,47,45,35,37,6,35,39,16,44,9,6,19,22,45,26,11,26,30,14,36,35,39,27
5,1,40,6,23,33,28,39,7,8,42,2,27,12,22,44,24,50,43,35,39,7,36,43,17,40,9,6,17,25,41,23,12,28,31,16,34,32,41,27
