40,6
3,2,2,3,1,2,2,3,3,3,2,2,3,2,3,3,2,3,1,3,2,3,3,3,2,1,1,1,3,1,2,3,2,1,3,2,1,2,1,2
3,3,1,2,3,1,2,3,2,1,1,3,3,2,3,2,3,2,1,3,3,3,3,3,1,1,3,1,2,3,1,1,2,2,3,2,3,1,2,2
40,66,53,75,42,5,90,41,53,38,84,51,79,10,72,3,10,53,11,18,62,43,57,60,48,34,1,73,9,69,39,85,87,113,92,16,19,95,46,44
114,125,129,106,109,114,121,121,128,108,121,118,123,115,129,118,118,106,123,116,116,114,106,110,115,128,118,123,116,129,113,124,121,119,126,125,127,121,122,112
34,27,28,27,48,11,11,33,41,36,36,39,11,28,28,40,1,35,34,45,41,25,24,46,26,14,5,21,46,20,53,14,15,2,3,38,42,5,13,11
35,27,26,32,44,11,12,32,42,34,33,37,12,28,27,40,1,37,35,47,44,24,24,46,24,13,5,22,41,21,51,15,15,2,3,44,46,5,12,11
34,28,27,29,46,12,11,36,38,36,34,38,11,24,26,41,1,35,35,48,41,26,27,47,23,13,5,23,40,22,52,15,15,2,3,46,46,4,12,14
31,29,28,32,47,12,11,31,38,35,37,37,11,28,24,43,1,38,39,44,39,27,27,45,27,12,6,21,43,21,53,15,15,2,3,46,44,4,12,13
34,28,29,27,49,10,11,35,41,34,33,36,11,25,24,45,1,35,38,43,44,26,25,50,28,12,5,22,47,21,45,14,15,2,3,46,46,4,14,14
30,27,29,27,46,11,11,31,41,33,31,41,11,25,29,43,1,33,37,48,41,23,25,45,28,12,6,23,42,23,47,14,14,2,3,42,38,4,13,14
