80,10
3,1,3,1,2,1,3,3,3,3,3,2,2,2,2,3,2,1,1,3,3,1,1,2,3,1,3,3,2,3,1,1,1,2,2,2,1,3,3,1,2,3,2,2,3,2,1,1,1,3,3,2,1,2,2,2,2,1,1,1,3,3,3,1,3,3,3,1,2,3,2,3,3,3,3,2,1,2,2,3
3,2,1,1,1,2,2,3,1,1,2,3,2,1,3,1,2,1,1,3,2,1,3,3,3,1,2,3,1,3,1,2,3,1,2,3,1,3,1,2,3,2,3,2,3,3,1,2,2,3,2,2,1,2,3,2,3,3,2,3,3,3,1,2,2,2,1,2,3,2,1,1,1,3,1,3,3,3,3,2
53,82,36,26,41,45,82,75,21,109,90,67,48,95,28,68,14,49,7,22,38,87,129,41,74,66,54,45,66,10,65,27,76,21,98,56,123,34,60,18,91,24,127,0,11,23,41,44,42,53,3,19,106,0,39,5,79,107,105,25,72,81,34,45,51,59,17,48,42,76,68,125,86,26,59,51,71,3,9,13
127,126,136,122,135,140,138,147,133,125,127,133,147,140,148,147,136,132,134,143,135,140,135,145,128,127,130,135,146,136,130,123,144,121,140,137,130,137,126,123,142,128,137,128,133,142,127,143,141,145,131,138,121,125,138,133,132,124,148,143,122,133,140,142,121,128,122,125,145,144,141,145,134,142,129,135,124,143,123,127
33,32,17,43,13,43,17,21,36,5,15,5,16,10,49,17,41,40,17,33,40,22,4,4,5,35,20,26,29,46,6,47,39,42,47,34,6,38,1,51,2,25,7,5,17,42,52,15,30,31,44,21,14,42,9,36,1,19,12,25,35,44,33,27,1,19,38,52,32,31,2,3,33,17,22,28,36,42,26,31
36,27,19,37,12,41,17,21,33,5,15,5,16,12,41,16,41,45,19,34,41,26,4,4,6,35,17,25,34,41,6,44,36,38,41,35,7,37,1,51,2,27,6,5,15,43,47,17,31,32,44,20,15,43,8,36,1,18,14,26,37,42,37,29,1,19,35,51,36,31,2,3,35,21,23,29,32,43,23,28
35,28,17,42,12,44,20,20,36,5,15,5,17,10,49,15,35,43,17,32,39,25,4,4,5,37,19,25,30,42,5,47,36,44,47,36,6,38,1,51,2,26,7,5,17,36,53,16,33,33,39,21,13,40,9,39,1,20,14,25,37,47,33,27,1,20,38,50,30,32,2,3,36,19,22,28,34,51,26,28
32,29,19,41,12,39,18,21,32,4,15,4,15,10,41,17,42,39,19,36,41,23,3,3,6,38,18,24,28,40,6,49,38,38,42,38,7,34,2,53,2,27,7,5,17,40,48,17,32,31,41,20,15,43,9,38,1,17,14,27,32,46,38,25,1,20,39,43,32,33,2,3,34,18,22,26,31,50,26,27
31,31,17,40,13,42,17,20,33,5,17,4,15,11,41,17,41,42,17,37,38,25,3,4,6,39,18,25,31,43,6,49,42,37,46,32,7,35,2,51,2,29,7,5,17,35,48,16,29,30,39,22,15,41,8,38,1,17,12,27,36,43,34,30,1,19,38,43,34,30,2,3,35,20,22,28,31,43,27,29
30,33,19,38,12,41,20,18,35,5,15,5,15,11,42,16,36,42,17,34,39,24,4,3,5,37,18,28,31,43,6,46,36,38,41,39,6,32,2,45,2,30,6,5,16,36,51,15,34,32,38,19,15,39,8,41,1,19,12,26,35,43,35,30,1,22,34,48,32,27,2,3,34,18,22,30,31,50,28,27
32,29,18,43,12,44,20,18,32,5,15,4,16,11,49,17,42,41,16,31,38,26,4,4,6,33,20,25,32,43,6,49,36,42,47,34,7,36,1,47,2,28,7,5,17,38,51,16,34,32,42,20,15,44,8,40,1,18,14,27,33,48,38,27,1,22,39,49,31,28,2,3,34,20,24,30,33,50,25,29
35,28,18,41,13,37,20,21,37,5,16,4,17,10,45,18,39,43,17,35,39,24,4,4,5,37,16,24,30,41,6,48,36,41,42,34,7,38,1,51,2,27,6,5,15,39,45,15,34,31,45,21,14,40,8,37,1,20,14,23,36,45,35,27,1,20,33,47,29,30,2,3,36,20,24,26,32,46,26,32
35,27,18,41,12,42,18,18,35,5,15,4,14,11,41,17,40,46,17,33,38,22,3,4,6,34,18,24,34,45,6,43,42,41,40,36,7,37,1,44,2,26,7,5,15,36,49,16,29,32,40,19,13,38,8,38,1,18,14,23,37,46,38,26,1,20,37,47,33,28,2,3,38,20,23,26,33,43,28,27
31,32,18,44,11,41,17,21,31,5,17,5,16,10,46,17,41,40,16,36,42,24,3,4,5,36,18,27,29,40,7,47,40,39,45,34,7,32,2,47,2,28,7,5,15,39,47,17,35,31,39,20,14,39,8,35,1,18,12,27,36,47,37,28,1,19,35,50,32,29,2,3,35,20,26,26,37,47,24,29
