100,12
3,3,1,2,2,2,3,3,3,3,3,3,1,1,2,1,1,3,3,1,1,3,2,2,3,2,2,2,2,3,3,3,2,2,3,2,2,2,3,1,3,3,1,2,2,2,3,2,2,1,3,1,1,3,2,2,3,1,3,3,3,1,3,2,3,2,1,1,2,3,3,2,2,2,2,1,1,2,1,3,1,1,3,3,2,3,3,2,3,1,2,1,2,3,1,2,1,1,1,1
3,2,3,1,1,3,1,3,2,3,2,2,3,3,2,2,1,2,1,1,3,3,2,2,1,2,1,2,3,1,2,3,3,1,3,3,3,2,2,2,1,3,1,1,3,1,3,3,2,3,1,1,2,1,2,2,2,3,3,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,3,3,2,1,2,3,3,3,2,3,3,3,1,2,3,3,1,3,3,1,3,2,3,2
103,29,63,5,38,49,52,51,4,10,37,119,25,80,58,36,78,51,25,94,108,15,30,33,40,95,25,70,46,75,83,41,28,61,53,24,21,93,60,36,47,59,12,1,29,76,70,40,23,78,118,97,43,101,28,71,26,69,10,101,43,36,42,85,26,72,38,18,103,0,17,43,81,33,78,63,47,55,68,31,45,10,71,99,98,110,85,97,36,85,11,77,79,13,76,81,64,16,45,20
127,129,121,118,127,119,129,131,137,128,124,143,136,127,143,127,143,125,139,121,136,126,138,140,126,144,133,143,137,127,119,119,138,123,124,129,119,132,141,132,137,141,128,120,120,138,137,135,134,126,144,126,134,123,120,121,138,122,128,127,130,136,127,129,120,134,120,143,122,130,118,121,138,136,139,134,125,132,121,119,141,124,130,133,141,137,133,133,141,129,136,142,123,133,142,118,129,136,130,123
20,28,7,45,3,15,4,24,29,44,9,22,14,4,8,52,20,42,5,6,12,47,43,21,45,26,2,28,25,6,25,15,22,32,40,27,14,3,42,45,43,4,5,7,37,11,33,36,32,27,10,35,25,14,42,20,1,25,45,20,22,15,51,21,33,9,34,33,15,16,11,46,22,44,15,9,2,22,44,26,20,16,34,22,2,31,7,10,11,38,5,47,1,42,43,9,22,43,47,22
20,25,7,41,3,15,3,24,26,46,9,21,15,3,7,54,23,42,5,6,13,45,46,19,47,28,2,31,25,6,28,15,25,27,44,28,12,3,47,45,39,4,5,7,42,11,31,41,34,28,11,35,22,14,35,20,1,24,44,20,19,14,50,23,34,9,38,34,15,17,9,48,22,47,15,9,2,21,43,29,19,17,40,23,2,29,7,10,13,37,6,45,1,44,42,8,21,39,47,24
20,26,6,45,2,15,4,23,30,43,9,21,14,3,8,45,24,45,5,7,13,51,49,19,47,29,2,27,24,6,23,14,26,29,45,31,13,3,46,40,39,4,5,7,37,12,27,37,31,26,11,29,23,14,35,22,1,21,46,23,19,15,50,22,35,10,37,31,16,18,11,46,20,47,15,9,2,22,43,31,22,14,36,24,2,29,7,10,12,36,6,44,1,43,36,8,22,40,48,24
22,26,7,45,2,14,3,24,27,42,8,23,15,3,8,51,21,41,5,7,13,48,47,19,47,27,2,26,23,7,25,15,26,31,43,27,12,3,44,40,39,4,5,7,42,12,30,37,31,27,10,35,24,13,36,20,1,22,51,20,22,15,46,22,37,10,35,32,14,16,10,45,23,42,15,9,2,24,37,29,20,16,40,21,2,28,7,10,12,34,5,43,1,42,35,9,20,44,42,23
22,29,7,44,3,13,4,25,25,45,9,21,16,3,7,48,22,48,5,7,14,43,49,17,42,28,2,27,23,7,23,17,24,28,44,31,12,3,45,38,40,4,5,7,43,12,28,42,32,23,11,32,26,12,41,23,1,23,51,24,19,17,44,23,38,10,41,30,15,16,10,42,21,41,14,9,2,23,39,28,19,16,39,22,2,29,7,10,12,36,6,48,1,44,39,9,18,47,46,26
19,26,6,43,3,14,4,26,29,44,9,20,15,3,7,54,25,42,6,6,13,44,49,19,39,28,2,28,23,6,24,14,26,29,45,27,13,3,48,45,39,4,5,6,44,12,31,43,34,28,11,30,26,14,40,23,1,25,52,24,21,17,49,20,35,10,38,29,14,16,10,46,20,45,17,9,2,21,41,30,20,14,34,23,2,32,7,10,13,35,6,47,1,48,38,9,18,45,43,22
20,25,7,39,3,15,4,26,30,43,8,22,14,4,7,52,22,44,5,7,14,47,49,18,40,29,2,30,23,6,25,14,24,30,44,29,13,3,48,41,38,4,4,7,39,12,29,37,30,25,11,33,24,15,38,23,1,21,46,24,20,16,45,21,32,10,36,30,15,17,9,49,22,43,17,9,2,24,42,28,19,14,39,20,2,32,8,10,13,35,5,50,1,45,39,9,19,46,48,26
21,27,7,43,3,13,3,23,29,44,8,22,13,4,8,52,24,45,5,6,14,50,45,19,44,30,2,29,25,6,25,16,22,33,40,27,12,3,47,43,43,4,4,6,39,12,32,43,33,25,10,33,26,13,35,23,1,21,51,20,20,16,50,20,38,9,35,34,15,16,11,46,21,41,15,9,1,23,39,28,21,16,40,23,2,32,8,9,11,37,5,44,1,45,39,9,22,41,44,24
21,27,6,43,3,14,4,23,25,42,8,21,14,4,7,46,21,46,5,6,13,44,43,21,39,29,2,28,27,6,25,14,22,33,39,32,12,3,41,44,43,4,4,7,44,11,33,41,29,26,11,33,25,13,41,22,1,25,45,21,19,17,43,22,35,9,42,34,15,17,11,48,21,41,14,9,2,24,41,32,19,14,40,23,2,27,8,10,12,38,5,45,1,41,39,9,22,39,40,22
22,29,7,43,2,14,4,24,25,46,8,23,15,4,7,45,22,48,6,6,12,44,42,21,42,32,2,31,24,6,26,16,23,27,40,32,14,3,46,44,36,4,5,6,36,12,27,38,30,26,11,35,27,12,39,21,1,24,46,23,21,15,49,24,39,10,39,29,14,19,10,50,21,39,15,9,1,21,45,28,21,15,41,22,2,29,8,9,12,33,6,48,1,45,41,10,21,45,46,26
23,30,7,47,2,13,3,26,29,43,9,20,15,4,7,53,21,48,5,7,14,46,48,19,47,26,2,26,27,6,27,15,27,31,46,29,12,3,42,41,37,5,5,7,39,11,30,37,32,28,11,32,24,13,40,24,1,21,50,22,20,15,51,23,39,9,35,31,14,17,11,46,23,48,15,10,2,22,41,29,19,15,35,24,2,30,7,10,13,38,6,50,1,46,39,9,20,44,45,24
22,28,7,41,3,13,3,27,28,48,8,24,16,3,7,50,21,44,6,7,12,45,47,19,43,29,2,28,25,7,23,15,27,28,42,29,13,3,41,42,37,4,5,7,44,12,33,41,34,24,9,29,25,12,40,24,1,21,50,24,19,14,49,23,39,10,42,32,15,16,11,50,23,44,14,9,2,22,42,29,20,15,38,22,2,28,7,9,12,37,5,42,1,41,38,10,19,46,48,25
