300,20
3,3,2,1,1,3,2,3,1,2,1,2,2,2,1,3,1,1,3,3,3,3,2,2,3,1,2,3,3,1,1,2,3,2,2,3,2,2,1,3,2,1,3,2,1,3,1,1,3,1,2,2,1,3,1,3,2,2,3,1,2,1,3,3,1,2,3,3,1,3,3,3,1,3,1,3,1,3,3,3,1,2,3,2,3,1,2,3,3,1,1,3,2,1,1,2,3,2,3,2,1,1,1,2,2,1,1,3,3,1,3,3,2,2,1,1,3,3,3,1,3,3,2,2,1,3,2,2,1,1,1,3,1,1,3,1,2,2,3,3,3,1,1,2,1,1,3,1,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,3,2,3,2,3,1,1,2,3,1,2,3,1,2,3,1,1,3,1,3,3,3,1,3,1,1,2,2,3,2,3,3,3,1,1,2,3,3,1,3,3,2,3,3,2,2,2,2,1,1,2,1,2,2,3,3,3,2,1,3,2,1,3,1,1,3,1,2,3,1,1,3,2,2,3,3,1,3,3,2,2,3,2,2,2,1,3,2,2,1,3,2,1,1,2,2,1,2,3,3,3,2,3,1,1,3,1,1,2,1,2,3,2,3,3,2,1,1,1,2,3,1,1,3,2,2,1,3,3,2,2,2,1,3,2,3,1
3,1,3,2,1,2,1,3,2,3,3,3,3,1,3,2,3,1,2,1,3,3,3,3,2,3,2,2,3,2,2,2,3,2,3,2,1,2,1,2,2,1,3,2,2,2,2,3,1,3,1,1,3,1,3,1,3,2,3,2,2,1,3,3,3,2,2,3,3,3,1,3,2,1,1,3,1,1,2,2,2,3,2,1,1,1,3,3,2,2,1,2,1,1,1,1,1,3,1,1,3,1,3,2,2,3,2,1,2,3,2,1,1,3,2,3,3,2,1,3,1,3,1,1,3,1,3,3,1,3,1,3,2,3,1,2,3,1,3,3,3,1,2,3,1,1,1,3,1,3,3,2,1,2,2,1,1,3,2,1,1,2,3,2,2,1,2,1,3,1,2,2,1,2,3,1,3,2,1,2,2,1,1,1,2,2,2,3,1,3,3,2,2,1,1,2,1,2,3,1,2,3,3,2,2,1,2,3,3,2,1,3,1,3,3,3,1,2,2,2,1,2,2,2,3,1,2,2,2,2,1,3,1,1,3,2,1,2,1,3,2,1,3,3,3,3,2,3,1,1,1,2,2,3,2,1,3,1,2,2,1,1,2,2,2,3,1,3,1,3,3,3,1,1,3,1,1,3,2,1,1,3,2,3,1,1,3,1,2,3,3,2,3,1,3,1,2,1,1,1
199,166,133,115,64,181,93,90,25,168,134,200,159,221,122,152,138,93,74,216,73,79,207,55,157,154,86,94,178,4,77,131,222,5,162,143,198,4,178,27,42,210,41,49,43,186,20,116,171,59,106,76,4,157,11,141,157,84,94,140,84,45,21,265,137,90,53,13,85,231,101,6,59,18,20,120,152,138,46,12,25,116,186,120,150,36,165,231,145,141,170,218,51,261,185,43,111,167,217,159,46,97,37,221,10,61,201,62,220,62,121,155,33,157,69,124,67,60,6,173,17,28,71,16,182,189,38,148,179,71,41,84,152,195,51,71,97,94,209,13,89,177,76,109,168,139,114,63,190,143,47,193,102,29,15,81,217,198,23,222,39,138,215,57,53,220,151,159,140,62,121,184,32,268,192,205,9,70,209,60,115,141,236,142,191,79,52,122,112,188,201,162,15,33,96,1,49,42,200,38,119,166,43,102,200,67,220,74,82,193,9,31,35,37,79,35,216,32,13,6,178,28,152,70,109,97,143,4,114,103,139,24,115,176,152,110,148,3,232,90,54,41,75,74,204,198,152,53,28,7,82,43,66,6,89,66,149,65,150,125,22,198,145,105,145,135,188,179,184,146,250,63,49,32,30,155,53,76,109,51,167,213,129,31,235,11,128,128,231,58,204,113,157,115,216,2,184,141,20,54
271,264,267,213,258,283,284,278,281,211,217,284,210,292,289,239,212,275,287,293,287,223,272,224,231,232,211,257,203,270,232,261,251,219,235,260,286,287,263,277,272,296,241,252,237,238,248,283,216,296,199,215,244,223,236,287,263,214,253,208,222,242,258,294,272,259,217,270,296,283,271,218,211,247,210,255,295,296,278,292,224,222,217,286,200,289,204,284,239,197,265,238,236,271,263,199,218,215,289,268,199,265,235,227,258,228,226,239,263,219,262,230,269,259,285,289,256,209,212,286,231,296,217,224,266,274,208,199,205,258,252,240,242,219,214,241,229,236,278,278,223,295,216,230,246,214,218,286,229,290,227,282,218,284,227,202,265,269,225,245,286,258,264,215,201,265,213,216,212,265,205,246,254,288,241,280,209,237,292,243,224,239,264,296,243,271,244,288,261,222,284,240,252,274,256,222,291,224,267,291,241,234,271,263,281,221,276,290,279,241,220,249,247,212,263,213,255,247,267,227,275,201,258,272,257,286,280,233,197,213,215,274,258,226,262,200,250,202,267,201,234,255,286,277,218,242,234,278,291,285,241,245,199,290,288,288,237,296,268,296,288,244,222,224,223,255,211,217,275,210,281,214,221,262,258,229,235,233,221,253,266,282,279,257,280,201,250,287,290,200,272,199,235,215,265,240,198,238,200,237
16,21,13,12,7,30,30,1,41,44,43,18,9,37,32,43,35,20,3,18,23,3,21,36,28,49,6,35,14,14,7,10,16,41,23,23,2,17,12,16,49,44,11,8,26,36,24,37,24,43,11,39,53,15,18,13,43,10,29,5,6,6,39,2,16,15,24,22,41,4,7,46,45,4,7,47,33,46,51,47,17,41,37,8,24,35,21,25,33,53,15,12,2,4,26,8,38,48,2,15,23,2,16,7,46,4,27,48,29,41,34,18,44,51,20,31,2,35,49,18,44,37,6,12,3,1,10,38,21,32,26,49,19,20,44,33,6,40,33,41,35,14,3,49,5,41,23,33,5,42,12,3,18,13,49,33,25,27,12,11,44,31,8,16,38,33,41,25,36,46,43,6,44,5,46,17,46,35,17,15,28,42,8,18,34,20,30,31,13,38,25,43,21,19,9,5,23,14,28,34,41,7,15,17,6,11,5,46,4,45,5,6,48,24,31,16,40,38,43,37,20,13,39,47,42,14,46,6,16,37,5,46,1,8,37,9,6,24,20,26,42,9,25,39,4,41,40,11,37,46,48,34,16,37,48,8,7,49,6,39,44,7,46,48,17,28,26,21,30,21,32,26,50,50,2,24,32,13,43,28,7,40,20,2,16,8,49,12,42,6,22,19,3,12,22,4,5,29,3,24
16,20,12,11,7,29,33,1,44,46,46,18,8,35,27,38,37,20,3,19,23,3,23,40,28,47,6,34,14,12,7,9,14,41,24,20,2,19,14,13,43,39,11,8,25,30,24,39,23,40,10,43,54,13,19,11,42,10,30,5,6,6,35,2,14,13,25,22,46,4,6,47,46,3,7,44,37,43,53,48,16,44,33,7,24,35,21,24,37,45,17,11,3,5,28,8,39,49,2,18,21,2,17,5,45,4,24,49,30,36,33,20,49,43,19,30,1,39,45,19,45,36,6,13,3,1,10,40,19,38,25,51,18,16,50,37,5,38,32,39,37,12,3,44,5,41,20,32,5,42,12,3,18,12,45,36,26,25,12,10,51,34,7,19,36,30,40,24,35,47,39,6,46,4,47,19,43,30,16,13,26,36,8,17,35,22,34,28,11,39,24,46,22,17,10,6,22,12,28,39,45,7,17,18,7,13,6,47,3,49,4,6,43,24,31,17,41,46,44,38,19,15,47,46,42,13,48,7,14,38,6,43,1,10,41,9,6,22,21,25,44,9,25,39,4,42,38,12,31,45,47,33,15,40,50,7,8,43,6,39,53,8,44,44,18,27,23,22,33,23,28,25,50,45,2,22,28,13,45,31,6,40,21,2,17,8,47,10,42,6,21,19,3,13,22,5,4,30,3,25
14,21,13,11,7,28,30,1,46,46,47,19,9,32,28,40,40,19,3,20,23,3,20,35,27,45,7,39,14,14,8,9,15,43,25,24,2,20,14,14,49,46,12,8,25,31,21,37,26,37,9,38,47,13,20,13,41,12,30,5,6,7,40,2,16,14,26,23,48,4,5,42,39,3,6,48,37,48,52,44,16,45,31,7,26,32,19,25,34,52,14,12,2,4,25,7,42,48,2,16,22,3,18,6,49,4,25,47,31,36,29,18,47,43,21,28,2,39,44,17,45,38,5,13,3,1,10,44,20,37,25,52,18,18,43,34,5,36,34,39,36,13,3,51,6,43,22,33,5,41,11,3,19,11,45,32,26,24,13,12,47,30,7,16,37,34,39,24,31,47,36,7,47,5,49,18,45,34,16,13,23,40,9,17,39,23,33,32,13,37,25,44,20,19,9,5,24,14,28,35,42,7,16,17,7,13,5,39,4,50,4,6,43,25,32,15,35,43,47,34,20,15,42,45,42,11,52,6,15,41,6,42,1,10,37,8,6,22,22,23,42,10,27,40,4,41,37,11,37,40,42,32,15,35,50,8,8,50,6,42,49,9,44,53,16,29,26,21,35,22,33,24,48,46,3,22,31,13,46,29,7,41,21,2,15,8,43,11,45,6,22,18,3,11,23,5,4,31,3,22
17,20,13,12,7,33,29,1,44,45,39,18,9,32,31,40,41,20,3,20,26,3,23,38,29,42,6,34,14,14,7,9,14,42,27,22,2,17,14,15,51,39,11,8,24,32,24,41,23,41,9,37,48,13,19,12,43,10,32,5,7,7,43,2,16,14,24,25,45,4,6,44,38,4,6,49,34,48,48,50,16,47,35,7,24,32,19,26,34,49,15,12,3,4,24,8,42,47,2,16,23,3,17,6,50,4,23,42,31,41,32,18,46,46,22,28,2,39,44,20,43,36,6,12,3,1,11,39,22,36,25,52,19,18,45,34,5,40,31,38,40,13,3,50,6,46,22,32,5,38,13,3,20,11,43,33,24,24,11,11,46,30,7,16,36,29,42,22,35,43,39,6,53,5,45,20,42,33,17,12,25,37,9,15,32,24,34,31,12,37,25,48,21,19,9,5,22,14,25,33,40,7,14,17,6,13,6,43,3,45,4,7,50,25,35,15,34,38,45,35,17,15,47,47,49,11,51,6,16,38,6,42,1,9,43,9,8,22,24,24,45,9,26,40,4,41,36,10,33,45,44,33,14,34,49,9,7,50,5,41,46,9,50,46,15,26,25,19,30,23,28,28,46,52,2,24,30,13,45,31,7,40,20,2,16,8,48,12,40,6,23,18,3,12,20,5,5,30,3,21
15,20,13,12,7,29,31,1,39,46,46,19,9,33,33,38,36,19,3,20,26,3,20,35,28,47,6,35,14,12,7,8,14,40,26,22,2,19,13,16,44,40,11,7,25,34,20,41,25,36,11,37,47,16,18,12,41,11,33,5,7,7,42,2,14,15,28,24,50,4,6,42,40,3,7,50,38,47,46,49,16,40,35,8,26,32,18,23,34,54,14,11,2,5,24,8,38,50,2,17,23,2,16,6,52,4,24,42,28,36,30,19,51,44,21,26,2,38,43,20,50,32,6,12,3,1,11,37,20,36,27,49,19,17,45,34,5,38,28,35,37,14,3,52,5,48,19,33,5,40,10,3,18,12,47,34,23,24,12,11,48,33,8,16,35,33,41,26,35,48,38,7,53,5,51,20,45,36,17,13,28,43,9,15,37,22,30,31,12,36,23,43,21,18,9,5,20,13,27,33,44,6,16,17,6,13,5,43,4,51,5,6,42,25,31,17,34,45,46,35,20,14,46,46,49,13,53,6,14,35,6,45,1,9,37,9,8,21,22,23,46,9,24,47,4,40,40,11,33,42,46,37,16,36,50,8,8,47,5,37,44,7,44,47,16,29,23,22,30,22,31,28,48,49,2,22,33,12,48,31,6,35,19,2,17,8,47,12,46,6,23,18,3,11,23,4,5,29,3,26
15,21,11,12,7,30,34,1,39,44,39,16,9,32,28,42,35,19,3,19,24,3,23,39,30,44,6,39,15,13,7,9,15,43,26,23,2,17,14,15,47,44,11,8,25,32,23,42,26,36,10,41,52,14,17,12,42,12,30,5,6,7,39,2,15,13,24,25,42,4,6,47,38,4,7,54,33,44,46,45,17,42,34,7,28,33,18,26,40,54,15,11,3,5,29,7,40,53,2,17,23,2,17,6,48,4,27,42,32,36,30,17,48,49,19,28,2,35,48,17,44,31,6,12,3,1,10,37,22,33,29,45,20,18,43,31,5,34,31,35,34,13,3,46,6,42,22,37,5,38,11,3,20,13,43,32,23,25,12,10,45,34,8,18,35,31,37,22,36,49,39,7,45,5,44,20,40,31,18,14,27,38,9,17,33,23,32,31,13,37,22,40,19,17,9,6,23,13,28,38,48,7,16,18,7,13,6,47,3,44,5,7,45,25,35,15,40,41,46,39,18,13,43,42,42,13,46,6,15,38,6,40,1,9,41,9,7,21,22,25,39,9,26,44,4,45,42,12,37,42,45,31,17,37,45,8,7,48,6,42,44,8,48,48,18,26,27,21,31,23,29,24,50,48,3,24,32,14,48,28,7,37,18,2,16,8,42,11,46,6,20,20,3,11,23,5,5,31,3,25
