120,6
3,1,3,1,3,1,1,3,2,1,2,2,3,2,3,1,1,3,3,1,3,2,2,1,3,2,1,1,3,2,3,3,3,1,2,2,3,1,2,3,3,3,3,2,3,2,2,1,2,1,2,2,3,1,1,2,1,3,2,3,1,1,2,1,1,3,1,3,3,3,3,2,1,3,2,2,1,1,1,2,2,1,3,2,1,2,3,1,1,3,2,2,2,1,3,2,1,1,1,2,3,3,1,1,1,2,1,3,3,3,2,2,1,2,3,1,3,1,1,1
1,1,2,2,3,3,3,2,2,2,3,3,2,3,2,1,1,1,1,1,1,3,1,1,3,2,3,3,2,1,1,3,1,1,2,1,1,3,1,3,2,2,2,3,1,1,2,1,2,2,1,2,3,1,2,2,1,2,3,3,2,1,2,3,2,3,2,3,2,2,3,1,3,1,3,3,3,3,3,1,2,1,2,1,3,1,1,1,2,1,1,3,3,3,2,3,1,2,2,2,3,2,1,3,1,1,3,3,2,1,2,3,1,1,1,2,3,2,3,2
52,2,37,224,42,136,204,124,245,166,179,196,298,50,25,11,20,253,80,125,97,53,111,160,42,292,49,26,21,211,110,22,85,249,217,63,217,79,262,48,147,157,258,237,118,130,152,301,82,213,151,156,42,148,144,252,160,185,151,229,113,167,171,14,181,94,276,15,92,115,89,220,214,263,84,217,174,175,42,267,240,18,16,38,229,170,125,246,83,44,207,23,255,247,151,110,230,121,59,206,303,207,178,149,33,305,39,225,260,89,155,49,256,282,48,39,175,26,297,28
287,290,304,317,288,322,289,293,324,342,340,302,313,308,322,304,311,302,319,323,300,301,284,330,293,331,339,291,294,333,295,321,303,321,288,289,307,280,308,280,293,322,307,325,314,340,283,339,322,281,320,317,336,323,313,314,295,284,324,341,330,298,322,315,326,313,286,320,307,282,288,295,297,296,340,286,293,336,335,338,323,299,332,341,281,314,335,305,309,282,305,307,292,332,336,303,319,288,287,318,339,330,281,282,303,326,297,335,313,280,309,326,307,315,339,335,287,311,324,337
53,21,25,16,47,48,29,39,38,17,13,36,17,18,6,45,15,22,23,7,28,5,24,21,18,19,6,16,22,2,49,36,27,38,26,3,16,46,25,11,30,44,3,47,20,19,45,20,19,36,2,13,45,10,9,29,9,30,24,21,42,14,13,35,10,42,1,1,51,26,48,10,44,8,22,3,9,25,36,28,31,18,11,11,36,29,38,44,25,9,6,49,2,5,13,14,36,15,27,32,11,43,6,28,23,22,21,43,32,4,24,7,22,18,24,29,20,13,13,49
52,19,22,15,51,44,29,38,36,17,13,42,17,19,6,45,17,27,24,8,28,5,23,22,17,20,5,16,19,2,45,33,26,39,24,3,15,43,28,12,29,40,4,51,21,19,45,19,20,39,2,11,45,10,9,30,10,29,22,24,47,14,14,37,8,44,1,1,49,28,46,10,41,8,22,3,10,24,38,25,32,17,10,11,34,29,42,38,28,10,5,49,2,5,11,15,33,14,27,33,11,40,6,32,24,19,22,39,30,5,22,7,23,18,28,30,19,12,14,50
50,18,25,14,43,47,27,43,39,17,12,38,15,21,6,42,15,25,21,6,32,5,25,21,16,20,6,18,20,2,48,35,26,38,27,3,14,46,29,12,34,41,3,51,21,19,42,20,20,39,2,12,48,10,8,33,11,25,23,23,43,14,12,35,9,41,1,1,50,26,50,11,37,7,21,3,10,22,33,26,34,16,11,11,36,31,37,39,25,9,6,52,2,5,11,15,35,15,30,38,11,40,6,28,24,19,20,40,32,5,25,7,20,17,25,27,20,11,14,42
45,18,21,17,43,49,27,41,34,15,13,35,18,19,6,43,17,24,24,6,30,4,23,24,15,20,6,17,21,2,43,36,26,39,25,3,14,45,29,11,30,41,3,53,22,22,47,19,22,36,2,13,46,10,8,33,10,26,25,24,48,14,12,38,10,44,1,1,43,28,45,11,39,7,20,3,9,21,38,27,33,17,11,12,36,26,36,38,29,9,5,51,2,6,13,14,34,16,27,32,11,42,6,32,22,20,24,39,34,5,24,7,20,19,28,28,19,12,14,46
52,19,25,14,48,44,31,40,37,16,14,38,16,20,6,43,16,25,24,6,27,5,21,23,15,20,6,17,18,2,45,32,28,37,25,3,15,40,25,13,29,37,3,48,22,20,48,17,19,35,2,12,43,10,8,30,10,27,25,22,45,14,14,34,9,49,1,1,45,27,49,11,38,7,20,3,10,24,36,28,35,15,11,11,31,27,36,41,24,9,6,50,2,6,13,14,33,15,30,32,11,41,6,30,21,21,22,44,32,5,22,7,20,20,28,29,20,11,15,44
51,20,23,16,48,47,30,37,35,17,12,37,15,19,5,49,17,25,23,6,31,4,24,23,17,18,6,17,21,2,50,36,24,43,24,3,14,39,27,11,34,37,3,46,22,20,44,21,21,37,2,13,46,11,8,30,10,28,23,23,44,12,12,37,8,47,1,1,51,29,43,12,41,8,18,3,9,23,39,27,30,16,11,11,37,26,38,46,25,10,5,50,2,6,12,14,38,15,28,34,11,37,6,31,22,22,21,40,35,5,23,7,20,19,26,31,18,12,15,44
