80,12
1,3,2,3,1,1,1,1,1,2,3,2,2,3,2,2,2,2,2,3,2,2,2,3,2,1,2,3,2,1,1,2,3,3,3,1,2,1,2,3,2,1,1,3,3,2,3,3,1,3,2,2,2,3,3,1,2,1,2,2,2,2,3,2,2,2,2,2,1,3,1,3,2,3,3,2,3,1,3,1
3,3,1,1,3,3,3,3,2,2,1,1,1,1,2,1,1,2,1,1,3,1,1,3,1,3,1,3,1,3,2,1,2,2,3,2,2,1,3,2,2,2,2,1,2,3,1,1,3,2,2,2,3,3,3,2,2,1,3,1,3,2,2,3,1,1,2,3,3,2,1,2,1,1,3,2,3,1,3,3
32,47,31,20,33,45,54,4,1,38,64,25,71,48,72,27,16,67,64,64,20,25,43,20,4,41,6,64,35,26,76,39,31,88,13,43,83,11,46,22,26,7,14,55,38,16,30,64,18,73,65,46,81,71,58,6,41,62,41,56,26,27,33,40,39,68,32,11,72,35,1,57,87,49,13,67,8,43,59,13
96,104,95,99,101,104,94,108,93,100,93,96,95,99,108,101,97,99,108,98,95,104,98,92,91,89,105,106,98,106,102,95,105,104,108,96,108,99,103,103,89,94,95,101,99,105,106,91,96,91,106,104,106,104,102,90,97,99,106,96,104,98,101,92,105,97,94,89,103,99,103,91,108,97,107,99,100,95,100,107
9,5,17,18,39,6,17,25,18,24,22,14,1,38,5,20,4,32,11,11,40,41,6,26,21,22,47,45,26,40,3,9,51,13,47,7,9,4,14,49,45,6,15,22,11,23,37,21,41,3,16,14,27,7,6,25,26,41,38,42,2,13,24,41,26,25,40,25,9,18,32,13,2,27,20,14,9,25,39,46
8,5,19,17,37,7,18,24,18,27,22,13,1,37,5,21,5,34,10,12,38,42,6,26,21,19,46,46,28,38,3,11,44,12,45,7,8,4,15,44,43,7,16,25,11,24,42,21,40,4,19,15,27,6,6,25,28,43,44,39,2,12,23,45,25,27,40,24,9,22,30,11,2,27,21,12,8,27,39,51
9,5,16,18,40,6,18,26,20,26,23,14,1,35,4,22,5,31,11,10,44,41,6,26,20,19,48,47,27,41,3,9,44,13,48,8,8,4,14,46,51,8,14,24,12,24,41,20,37,4,17,15,29,7,6,24,28,37,43,40,1,12,24,45,27,27,40,25,10,18,31,12,2,28,18,13,9,22,37,45
9,5,16,17,42,5,17,24,18,25,23,14,1,35,4,21,4,33,11,10,39,43,6,28,19,19,45,43,28,37,3,10,50,12,49,8,9,4,14,48,45,7,15,25,12,24,37,18,38,3,18,14,27,6,6,24,30,38,42,43,1,11,25,42,24,29,41,26,9,18,36,11,2,30,19,11,9,23,36,45
9,5,16,17,35,6,16,26,18,27,21,14,1,35,4,22,5,33,10,10,44,37,5,23,21,22,46,48,26,42,3,10,50,13,45,7,8,4,14,44,45,8,17,25,11,23,43,21,43,3,18,14,24,6,6,25,28,39,41,38,1,12,24,47,25,25,46,28,9,18,32,13,2,27,18,13,10,26,37,49
8,5,19,16,38,6,19,25,20,24,22,12,1,37,4,21,5,34,11,11,38,37,6,25,18,19,48,41,25,40,3,10,52,13,51,7,8,4,15,41,42,6,17,22,11,23,40,22,38,3,18,16,29,6,6,25,27,36,40,40,1,11,25,47,26,26,45,28,9,19,32,13,2,31,20,11,8,25,41,52
8,6,16,18,37,6,17,24,18,27,23,12,1,37,4,21,4,32,12,12,45,42,6,28,19,21,47,49,28,38,3,10,48,14,51,7,9,4,14,48,47,7,17,25,10,24,43,21,41,3,17,16,28,6,6,25,29,38,39,42,2,14,23,43,22,29,46,26,10,21,30,14,2,26,21,12,10,24,41,46
8,5,16,18,40,6,18,24,17,28,22,14,1,34,5,21,5,32,10,12,42,39,6,28,20,20,50,41,24,40,3,11,47,14,46,8,9,4,13,48,47,7,16,22,12,24,40,19,37,3,17,16,24,7,6,22,25,41,46,37,1,11,24,41,24,26,47,28,9,19,36,11,2,32,19,12,9,25,41,48
9,5,16,17,39,7,18,27,19,27,22,12,1,39,5,20,5,34,11,11,40,42,5,27,21,20,44,43,26,41,3,10,43,13,46,8,8,5,15,47,46,7,15,25,12,21,42,19,36,4,17,15,29,6,6,25,31,43,42,42,2,12,24,48,26,28,46,29,10,21,34,13,2,31,21,11,9,25,39,49
9,5,15,17,42,6,18,25,17,28,20,14,1,33,5,20,5,35,11,11,42,37,6,27,21,21,49,42,26,44,3,10,51,12,50,7,8,5,14,48,43,6,17,23,12,21,41,18,42,3,15,17,26,6,6,21,27,43,43,39,1,12,23,41,26,27,42,27,10,18,32,11,2,29,19,11,9,26,36,47
8,5,17,18,42,6,17,26,21,24,21,14,1,35,5,19,5,32,11,12,43,43,6,27,18,18,52,48,25,38,3,10,44,12,51,7,9,4,13,45,47,8,17,25,10,22,40,22,38,3,17,16,28,7,5,22,27,43,39,37,1,11,23,45,25,28,40,25,8,18,31,11,2,31,19,14,9,23,36,45
8,5,18,18,35,6,17,27,19,28,22,14,1,33,4,19,5,32,11,11,45,38,6,28,20,19,46,48,28,43,3,10,51,14,50,7,8,4,14,45,50,7,16,22,13,21,41,19,38,3,15,15,28,6,6,23,31,39,42,40,2,11,25,47,26,27,46,28,10,19,31,13,2,30,21,13,9,25,42,52
