40,10
2,2,2,1,1,2,1,3,3,1,2,2,2,3,1,1,1,1,2,2,3,1,1,1,1,2,1,1,3,3,2,1,3,1,1,2,2,1,1,1
3,2,3,2,3,1,3,2,1,2,1,3,3,1,1,3,1,1,3,3,3,1,2,2,1,2,3,1,3,3,1,3,2,1,1,2,2,3,3,2
2,16,46,18,11,5,34,37,18,44,19,11,13,1,25,13,35,16,32,22,40,40,18,9,27,36,15,12,19,3,20,2,4,17,3,11,20,23,24,5
54,62,54,54,53,56,52,55,57,58,55,62,59,54,56,59,56,54,57,59,62,56,56,52,63,60,62,61,61,57,53,55,60,58,60,56,56,54,59,60
39,36,6,36,2,44,15,5,11,11,35,1,41,29,29,12,18,11,12,37,22,3,21,13,35,4,3,17,2,30,37,7,35,21,36,38,28,20,13,45
34,41,6,32,2,45,16,5,12,12,33,1,46,35,25,11,20,11,13,37,24,3,22,14,32,4,3,16,2,30,35,7,40,22,37,41,25,20,14,44
37,38,6,32,2,43,14,5,12,10,34,1,42,30,25,12,20,10,12,36,26,2,24,13,30,4,3,14,2,36,38,6,39,22,36,40,28,21,13,53
38,40,6,36,2,43,15,4,12,10,33,1,40,29,27,12,17,11,11,37,23,3,24,15,32,5,3,16,2,30,38,6,38,22,38,39,25,22,14,43
34,39,7,32,1,42,16,5,12,11,31,1,41,32,25,12,18,10,11,42,27,2,22,15,29,4,3,17,1,29,32,6,35,26,38,35,30,20,14,44
35,40,6,31,1,41,15,5,11,11,35,1,39,34,26,13,18,10,13,41,26,3,20,15,33,4,3,15,2,32,38,6,41,24,35,40,29,20,13,50
38,36,6,32,1,38,14,5,13,11,35,1,43,29,25,11,19,11,12,40,25,2,22,14,34,4,3,14,2,31,38,6,41,26,36,34,27,21,15,46
35,38,6,33,2,41,15,4,12,11,31,1,47,32,28,12,19,10,13,37,26,3,23,12,31,4,3,15,2,35,33,7,41,26,40,41,25,23,13,44
34,40,6,34,2,43,16,5,12,10,30,1,40,29,29,10,17,11,13,44,25,3,24,14,30,4,3,17,2,32,33,6,41,25,43,37,28,23,13,46
40,39,6,33,2,45,16,4,14,11,32,1,42,30,29,10,20,11,12,37,24,3,23,13,31,4,2,15,2,29,39,6,37,22,42,39,29,23,14,51
