100,8
1,1,1,1,1,2,2,1,2,2,3,2,1,1,1,2,2,3,3,3,1,3,3,3,2,2,2,1,3,1,2,3,1,2,1,1,2,1,2,1,1,2,2,3,1,1,1,2,2,3,2,3,3,2,2,2,3,2,1,3,3,2,2,1,3,1,3,2,3,1,1,1,3,3,1,3,3,2,2,3,3,1,1,1,2,3,3,2,3,2,2,2,1,2,3,2,2,1,3,3
1,2,2,1,1,2,1,3,3,2,2,1,1,1,3,1,2,3,3,2,1,1,1,1,3,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,3,2,1,3,1,2,1,3,1,2,2,2,1,3,3,1,1,2,3,2,3,2,1,1,1,1,1,3,3,3,1,2,1,3,2,2,3,1,1,2,2,3,2,1,2,1,2,3,3,2,1,3,3,2,2,1,1
216,121,100,141,179,76,82,52,30,124,203,133,105,29,172,52,134,147,183,176,99,35,148,151,89,38,18,211,20,117,43,83,43,58,115,172,65,109,36,96,18,28,69,57,58,149,146,148,32,118,106,116,141,220,70,46,114,109,57,42,126,38,151,60,121,146,158,66,145,10,72,171,2,53,136,161,33,54,34,87,21,112,177,156,175,121,94,157,116,94,5,153,142,166,81,46,130,150,101,82
236,235,228,222,225,233,211,213,206,213,239,223,231,228,217,226,212,199,218,211,236,218,206,225,239,200,227,232,234,199,198,233,223,218,230,204,223,231,217,205,226,234,233,214,219,223,226,238,232,234,236,225,227,228,205,210,201,208,235,233,236,206,200,235,209,198,210,197,229,216,200,205,218,212,209,223,203,199,205,241,220,237,223,215,238,215,229,219,223,232,197,236,200,231,212,200,223,209,197,205
3,7,36,5,26,10,34,11,45,24,14,21,18,36,49,3,8,39,34,39,40,17,27,40,37,28,36,14,7,15,23,10,17,38,33,9,33,25,39,9,47,27,33,41,41,39,26,32,35,14,13,25,39,4,36,36,18,44,49,32,6,31,4,44,37,18,7,7,19,29,21,27,7,8,24,1,37,51,47,26,34,38,30,46,2,19,8,43,26,44,44,18,42,15,34,38,35,32,2,43
4,6,33,6,24,9,34,9,46,23,14,20,17,40,50,3,6,37,31,35,39,17,28,35,38,31,42,14,7,15,24,9,16,37,28,9,33,26,39,8,48,23,35,39,45,40,24,36,39,13,12,25,34,3,36,34,19,45,46,37,6,30,4,42,37,18,6,7,17,26,20,29,6,9,20,1,42,52,47,24,32,38,31,45,3,18,7,43,27,41,41,16,48,13,35,39,39,30,3,40
4,7,32,5,25,9,29,11,51,22,14,19,17,41,50,3,6,34,30,39,36,19,30,34,34,29,42,12,7,14,23,9,14,40,32,9,35,24,45,9,45,27,36,39,43,45,26,35,36,12,13,24,38,4,42,35,19,44,47,32,6,36,4,37,40,17,6,6,19,31,19,26,7,9,21,1,37,53,42,26,34,39,32,51,2,18,8,42,29,41,43,18,47,15,33,36,41,30,2,42
3,6,34,6,25,11,34,11,50,25,16,18,16,38,42,3,7,36,29,42,39,17,29,41,33,30,42,14,8,14,24,9,15,43,34,10,35,23,40,9,45,24,36,40,44,44,26,32,34,12,13,26,34,3,37,34,20,44,47,34,7,32,4,39,37,18,6,6,16,31,21,27,6,8,21,1,43,46,46,27,35,34,32,50,2,16,7,44,27,43,42,19,47,13,36,41,35,26,3,43
3,8,38,5,25,9,32,11,44,23,15,22,18,40,44,2,7,34,32,37,40,19,31,39,38,28,37,14,7,14,23,10,15,38,29,10,34,26,42,8,45,27,36,41,43,38,26,30,36,12,14,26,39,4,41,32,19,45,52,35,6,33,4,41,41,17,7,7,16,30,20,27,7,10,21,1,44,48,47,27,35,38,33,44,3,18,8,39,26,42,42,16,45,15,32,36,34,28,3,44
4,6,34,5,22,9,29,10,53,25,14,18,19,37,47,3,7,35,28,42,39,18,33,35,37,27,37,15,6,13,24,10,17,37,32,10,36,23,44,9,45,25,32,41,46,45,27,33,37,13,12,26,37,4,42,36,18,52,44,38,7,35,4,43,38,18,6,7,18,31,19,26,7,9,24,1,43,49,43,24,36,35,31,50,3,15,7,39,29,41,44,19,44,13,36,35,37,28,2,41
4,8,36,5,25,10,29,9,52,22,14,18,19,38,45,3,7,36,34,35,39,18,32,36,38,30,37,15,7,14,24,10,15,40,32,9,33,26,39,8,47,24,33,39,47,44,29,36,39,11,13,24,35,4,42,33,19,47,49,37,6,34,4,43,36,19,6,7,16,31,20,26,7,10,21,1,39,51,49,27,37,40,33,46,3,16,8,39,27,44,44,16,42,14,33,40,36,28,3,45
3,7,34,5,25,9,29,9,53,23,14,21,19,39,48,3,7,38,28,42,39,19,32,41,33,27,39,14,7,14,24,10,16,40,30,10,33,23,46,8,47,25,37,37,45,41,25,30,38,12,12,24,39,4,43,34,22,52,45,37,6,35,4,39,39,16,6,6,18,32,21,30,7,10,22,1,40,52,43,27,32,40,30,46,3,18,7,38,30,44,47,16,44,14,32,42,37,30,3,45
