200,20
2,3,2,3,1,2,2,3,3,3,3,3,1,1,2,3,2,1,3,3,3,2,2,2,1,3,2,3,2,1,2,3,3,1,3,1,1,1,1,3,2,2,3,1,2,1,1,3,1,3,3,3,3,1,2,3,3,2,3,3,2,2,1,3,2,3,3,1,2,1,2,3,2,2,1,3,1,2,3,3,2,1,3,3,3,1,3,2,1,3,2,3,3,2,3,1,2,2,2,3,1,1,2,1,3,1,2,3,3,2,1,2,1,1,3,3,1,2,1,1,2,3,2,2,3,3,2,1,2,2,3,2,2,3,1,3,2,2,3,3,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,3,1,2,3,1,2,3,2,2,3,2,3,2,2,3,1,3,3,1,3,2,2,2,3,2,3,3,3,2,3,2,2,1,1,1,2,1,3,3,1,3,3,1,2,2
1,1,2,3,3,1,3,1,3,3,2,2,2,1,3,1,1,3,3,1,3,2,1,2,3,3,3,2,3,3,1,2,2,1,2,3,1,2,1,3,1,2,1,1,3,2,2,2,3,2,1,2,2,3,2,3,3,2,3,1,3,2,3,1,2,3,2,3,3,2,2,1,1,2,3,1,2,1,1,3,3,3,2,3,3,2,2,2,3,1,2,1,1,1,1,2,3,1,3,3,1,2,2,2,3,3,1,2,3,3,1,3,3,1,2,3,3,3,2,1,2,2,2,1,2,3,2,2,1,1,1,3,1,1,3,1,2,3,3,3,2,2,3,3,2,1,2,1,3,1,2,1,2,1,1,2,1,2,1,3,2,3,1,1,3,3,1,3,2,3,1,2,3,1,1,3,2,2,1,2,2,1,3,2,2,3,1,2,3,1,1,3,3,2,1,2,1,2,1,3
122,10,128,5,56,50,57,107,120,34,56,128,50,93,56,151,131,107,22,86,64,32,79,169,26,14,98,126,93,36,97,3,22,65,39,86,36,99,69,136,116,126,74,39,11,146,73,79,86,51,100,97,86,72,46,4,111,21,28,24,52,77,28,115,124,126,120,110,60,117,110,13,62,40,134,102,148,39,56,168,41,126,37,67,89,111,6,69,123,96,121,121,104,80,92,78,114,47,70,15,163,105,74,111,131,56,109,114,50,78,17,93,83,47,3,19,37,126,78,49,158,19,56,119,66,19,62,111,121,62,150,92,40,3,105,79,120,29,69,110,125,134,56,5,75,17,83,70,124,88,71,117,55,28,95,133,80,2,0,50,50,129,138,89,65,35,155,78,71,75,45,118,117,74,114,143,0,56,138,110,99,97,38,95,50,30,14,55,65,80,109,145,5,8,36,113,54,45,107,35
138,192,178,159,188,141,177,154,187,197,184,165,149,191,182,193,166,145,189,184,164,152,177,197,161,201,187,183,186,169,185,190,175,195,173,138,138,171,143,184,171,177,164,175,190,154,181,174,150,138,136,172,140,154,139,182,186,135,169,145,138,138,178,171,160,157,195,158,140,185,181,158,175,143,202,145,201,164,170,200,151,151,141,139,184,145,153,167,165,159,181,169,155,156,149,142,177,198,194,136,183,175,141,158,140,175,198,148,139,151,152,194,151,153,156,178,201,177,196,159,193,157,154,189,143,135,185,200,201,190,189,181,177,194,168,154,173,140,194,184,150,193,202,183,138,140,171,199,180,199,156,175,200,145,179,189,158,156,148,187,200,172,191,188,137,150,175,187,165,151,161,162,169,190,152,194,172,180,198,191,198,195,192,153,158,181,161,178,167,167,181,176,161,183,197,164,137,181,145,199
20,30,37,34,43,50,40,38,9,2,33,23,14,4,42,43,34,10,10,30,21,39,35,6,25,22,21,39,44,41,39,14,12,34,23,42,20,14,17,37,25,20,1,34,34,7,5,9,46,12,40,18,35,24,44,33,47,52,26,35,49,2,31,21,8,27,11,22,18,7,7,5,26,29,10,38,10,4,44,18,37,13,43,39,12,31,23,25,4,43,23,19,24,35,38,3,10,10,8,43,23,37,48,15,2,7,7,5,1,30,4,33,31,14,28,28,3,16,28,44,29,13,15,22,19,6,27,10,43,45,25,48,7,12,31,31,43,33,8,7,17,5,15,43,33,6,31,39,18,9,14,29,9,42,3,18,47,37,23,51,45,39,6,25,53,6,6,50,28,36,30,32,24,46,29,39,41,39,41,40,43,21,5,28,45,39,35,11,24,50,6,33,37,20,41,10,46,8,17,44
19,30,42,32,45,49,43,37,9,2,36,20,15,5,38,48,35,10,12,30,22,37,32,6,26,21,20,35,44,34,38,14,12,37,24,45,19,16,17,39,29,21,1,33,36,8,5,8,47,11,43,19,37,25,42,28,46,46,27,36,44,1,32,21,7,29,11,24,17,6,7,5,26,32,10,37,10,4,38,21,38,11,37,38,11,28,22,22,4,46,22,18,25,37,40,3,10,10,8,43,23,40,46,14,3,7,7,5,1,32,4,33,34,14,28,26,3,16,28,40,29,13,14,21,17,6,23,10,50,50,27,50,7,15,28,36,44,31,8,7,19,6,16,46,35,7,35,36,17,10,12,26,8,39,4,17,47,37,23,44,50,38,5,22,51,6,6,48,32,37,31,35,26,40,26,37,42,42,39,46,51,20,4,29,48,34,41,9,24,43,5,28,33,23,43,10,46,9,16,45
17,26,37,32,43,51,45,39,10,2,32,22,15,5,39,49,34,11,12,30,22,40,34,6,27,21,21,41,42,42,43,15,12,33,22,43,18,15,17,33,28,21,1,34,39,7,6,8,45,10,42,18,35,27,44,34,46,46,29,35,45,1,31,23,7,30,10,24,18,6,7,5,26,27,9,36,11,4,39,20,41,13,42,40,11,30,21,22,4,39,21,19,23,34,39,3,10,9,8,49,21,39,49,15,2,7,7,4,1,29,3,32,35,16,29,28,3,17,33,43,34,13,16,21,17,6,22,11,41,49,27,51,7,13,30,31,44,34,9,8,20,6,16,40,33,7,36,43,18,8,13,26,9,37,3,21,47,38,21,52,49,41,5,22,52,6,7,48,28,34,30,33,26,41,26,44,46,35,42,44,45,21,5,31,50,35,41,10,29,46,5,31,34,20,42,10,42,9,16,38
18,26,38,33,41,44,43,36,9,2,36,24,17,5,43,45,36,10,11,32,23,39,35,6,27,21,23,40,42,39,42,14,11,33,21,43,18,15,17,32,28,23,1,35,38,7,5,8,48,12,37,18,35,23,43,28,47,45,27,30,49,2,31,23,7,30,10,23,19,6,7,6,24,31,10,38,11,4,37,22,36,12,41,40,11,29,23,22,4,45,24,17,24,41,38,2,10,10,8,43,21,33,44,15,2,7,7,5,1,33,4,32,32,16,32,28,3,18,28,40,33,13,15,19,16,6,23,11,42,49,27,48,6,15,27,33,44,34,9,8,17,6,16,43,32,7,34,42,20,8,12,28,9,36,3,17,44,39,21,52,46,41,5,24,45,6,6,51,28,39,31,33,25,44,27,39,49,38,41,46,43,21,5,33,46,39,40,11,28,45,5,30,35,19,42,10,43,9,17,45
18,25,36,30,43,50,41,34,9,2,37,23,17,5,38,49,36,12,11,30,22,37,35,7,30,24,20,37,46,35,43,15,12,36,23,46,20,15,17,34,29,23,1,34,39,7,6,9,47,10,37,21,36,24,41,34,42,48,28,35,42,2,27,23,7,26,10,26,18,7,7,5,25,28,11,38,10,4,41,20,36,12,42,38,11,25,22,24,4,39,24,20,26,36,35,3,10,9,9,51,21,35,50,14,2,7,7,4,1,30,4,32,33,15,28,24,3,16,29,38,35,13,14,19,18,6,27,11,42,50,26,49,7,13,32,37,37,36,8,7,19,5,16,46,31,6,33,41,19,10,12,27,8,36,3,20,43,39,21,52,48,39,5,23,49,7,6,44,28,35,32,33,26,43,27,38,46,38,42,43,46,18,5,30,44,34,42,9,25,46,5,30,31,20,44,9,46,9,16,39
19,27,36,30,46,46,45,40,10,2,35,21,14,5,38,47,33,12,12,30,23,43,31,6,30,24,20,37,44,39,41,14,12,35,21,42,21,14,17,38,29,23,1,38,34,8,6,8,43,11,42,19,35,23,42,30,42,49,25,32,45,1,28,22,7,28,10,25,17,7,6,5,24,27,10,38,12,4,39,19,35,11,39,36,10,27,23,21,4,43,24,18,27,41,34,2,10,9,9,50,22,38,48,12,2,6,7,5,1,30,4,28,32,14,27,25,3,18,31,42,33,15,16,21,17,6,27,12,42,44,26,43,6,13,28,35,42,37,8,7,19,6,18,40,33,6,37,40,17,10,13,26,8,41,3,18,50,35,23,51,50,37,5,26,51,6,6,45,29,39,27,36,25,41,28,43,46,41,43,39,47,18,5,30,45,34,40,10,24,43,5,28,31,19,48,9,46,9,18,40
19,28,39,31,45,45,40,39,10,2,31,22,17,5,45,50,35,12,11,33,22,36,32,6,27,21,22,40,42,39,43,16,11,38,21,44,18,14,16,32,28,23,1,38,38,7,6,9,44,10,38,18,33,25,44,30,47,49,28,35,48,1,27,24,6,28,11,23,18,7,8,6,26,29,10,41,11,4,44,22,36,12,37,36,11,30,22,23,4,45,21,17,28,38,41,3,9,10,8,52,22,40,43,14,2,7,6,5,1,31,4,30,29,16,30,24,2,17,28,40,31,15,17,20,17,5,23,11,43,50,26,44,6,13,27,35,38,35,8,8,19,6,15,46,33,6,35,41,20,9,13,29,9,39,3,18,51,35,22,49,43,40,5,26,46,7,6,45,32,37,29,36,26,44,30,37,46,41,38,39,45,21,5,30,42,39,42,10,25,50,6,30,33,21,47,10,46,8,17,41
17,26,41,30,43,52,40,36,10,2,31,21,14,5,37,47,31,10,10,28,21,41,36,6,25,24,20,41,41,39,45,14,12,36,21,44,21,13,16,32,27,20,1,39,36,7,6,8,45,12,41,20,35,25,41,29,43,46,27,32,44,2,29,23,7,27,11,24,19,8,7,5,26,30,10,41,10,4,40,18,34,11,44,35,12,27,23,21,3,44,22,20,25,37,39,2,10,9,8,46,23,38,46,13,3,6,6,5,1,29,4,28,31,15,29,25,3,15,32,42,29,14,17,23,19,5,27,11,45,44,24,48,7,12,27,31,40,33,9,8,19,6,15,40,33,6,37,43,18,9,14,29,8,43,3,20,51,40,22,45,48,36,6,23,49,7,6,46,31,34,32,38,25,45,31,44,41,37,38,43,51,22,5,28,44,37,42,9,28,48,6,32,36,23,47,10,41,8,16,40
18,28,41,36,40,53,40,37,10,2,37,21,16,4,37,43,31,11,11,29,22,39,36,6,28,22,23,40,41,36,45,15,11,33,21,42,21,15,18,37,30,20,1,36,34,7,6,8,43,10,41,18,35,25,45,31,49,46,28,37,48,1,30,20,7,28,10,27,19,6,7,6,24,27,11,37,10,4,40,18,37,12,42,38,11,31,24,23,4,40,23,18,23,34,39,2,10,9,8,50,23,36,49,14,2,6,7,5,1,30,4,29,30,15,31,24,3,16,29,47,32,15,15,22,19,5,26,10,49,44,24,51,7,15,30,30,42,34,9,8,20,6,16,43,32,7,34,44,17,10,14,29,8,39,4,21,47,41,22,45,44,37,5,24,46,7,7,50,32,36,30,35,26,43,28,37,42,38,39,46,46,21,4,32,45,40,37,11,25,45,5,33,33,23,44,10,47,9,18,44
20,29,40,36,40,53,41,36,9,2,35,24,17,4,41,48,35,12,11,33,22,37,32,7,26,22,21,39,41,40,45,14,11,38,22,47,21,16,17,35,25,22,1,36,39,8,5,8,44,10,38,20,33,27,45,28,41,48,27,31,42,1,29,20,7,30,11,25,20,7,8,6,26,30,10,38,11,4,43,21,41,13,44,35,10,29,22,22,4,46,23,19,27,38,39,2,9,10,8,46,20,34,43,14,3,6,6,4,1,29,4,31,32,14,28,27,3,16,28,45,32,14,16,21,16,6,25,10,48,44,26,48,6,14,30,34,37,36,9,9,18,5,18,46,29,6,32,43,18,9,13,29,10,40,3,19,52,41,21,49,46,42,5,26,50,6,7,51,32,32,27,32,27,41,28,41,42,37,38,41,51,20,4,34,49,38,35,9,28,46,5,29,36,21,45,10,40,9,16,46
19,27,39,34,40,52,44,37,10,2,32,23,17,5,37,42,34,10,11,28,22,42,34,6,24,23,22,39,43,40,45,15,12,36,22,44,18,16,16,35,26,21,1,38,37,7,6,8,42,12,39,17,32,25,44,33,47,53,27,34,42,1,30,21,6,30,11,22,17,7,7,5,23,29,11,37,10,4,38,20,35,13,42,35,10,29,23,22,3,41,21,20,28,41,37,2,11,9,9,43,21,36,43,13,3,6,6,5,1,27,4,29,31,15,31,25,3,15,32,40,33,15,14,23,19,6,25,12,47,48,25,45,7,14,29,36,36,31,8,7,19,6,15,41,30,6,36,40,17,9,12,28,8,35,3,20,52,36,23,52,49,40,5,24,48,7,6,49,31,34,27,36,26,44,30,45,45,39,41,38,45,19,5,34,44,38,38,9,25,47,5,29,34,23,50,10,39,8,17,39
19,29,37,33,46,48,42,36,9,2,36,21,15,4,37,44,31,12,10,33,21,36,33,6,27,20,21,39,42,35,38,14,11,37,23,48,18,14,16,33,28,20,1,36,33,8,6,8,45,11,42,20,35,26,39,33,46,53,29,32,48,1,31,21,7,27,11,23,20,6,7,5,25,27,10,37,10,4,37,20,37,11,41,35,10,29,20,23,4,41,25,17,26,40,39,2,10,9,8,44,23,40,42,15,2,7,7,5,1,31,4,33,33,15,32,24,3,16,32,45,33,13,15,19,16,5,24,11,49,42,25,48,6,15,26,34,41,36,8,8,18,5,16,42,29,6,36,45,18,10,14,27,9,39,3,18,51,37,23,51,51,36,5,26,49,6,6,50,29,39,29,33,26,46,30,37,42,36,36,45,48,19,5,33,48,40,42,11,26,48,5,28,37,23,46,11,44,9,18,44
17,30,38,31,46,52,43,33,9,2,34,24,15,5,40,45,35,12,12,32,21,40,31,6,29,24,20,39,44,35,45,14,12,36,21,42,18,15,17,32,26,23,1,35,38,8,6,9,47,11,37,18,33,26,45,32,44,49,26,32,44,1,29,23,7,29,10,25,18,7,8,6,25,30,10,38,12,4,39,20,36,11,37,36,12,31,24,25,4,44,20,18,28,38,35,2,11,10,8,48,23,39,48,15,2,7,7,5,1,29,3,31,34,14,32,28,3,15,32,43,31,14,16,23,16,5,26,11,45,42,25,47,6,14,27,32,44,32,9,7,20,5,18,44,31,6,32,44,20,9,12,26,8,40,3,19,47,35,21,50,50,39,5,27,48,6,6,51,30,34,27,32,27,42,31,38,45,40,39,40,49,21,5,32,44,40,38,10,25,44,5,32,37,22,46,9,44,10,17,43
19,29,40,35,43,46,45,35,9,2,37,21,15,4,41,49,35,11,12,30,23,39,30,6,26,22,19,39,42,41,38,14,11,36,25,45,18,16,18,39,25,20,1,35,35,7,5,9,49,11,43,20,37,25,45,29,40,52,28,37,44,2,29,23,6,29,11,25,19,7,8,5,27,30,9,42,11,4,37,22,40,11,36,37,10,28,21,22,3,46,21,19,25,35,37,2,10,10,8,44,23,37,49,13,2,7,6,5,1,31,3,28,33,14,28,27,3,15,28,41,32,15,17,21,19,5,26,10,46,50,25,52,6,15,30,34,39,33,9,7,18,6,15,46,30,6,36,38,20,9,14,25,9,43,3,19,43,38,23,50,43,42,5,25,44,6,6,45,29,36,31,32,24,41,29,45,45,41,42,44,48,19,4,34,43,39,39,9,25,47,5,28,37,22,45,9,44,9,17,44
18,27,35,36,47,50,38,37,10,2,31,22,16,5,44,47,35,12,12,33,19,39,34,7,27,23,19,39,45,37,43,15,12,38,24,50,20,16,15,33,30,22,1,35,33,8,6,8,43,10,41,19,37,27,39,32,45,52,29,34,46,1,29,22,7,26,11,26,19,7,7,6,27,28,10,41,10,4,40,21,34,12,43,35,11,27,21,24,3,41,22,19,27,40,34,2,11,9,8,46,21,40,46,14,2,7,7,5,1,31,4,30,34,16,27,24,3,15,28,44,34,14,17,22,17,6,25,12,44,50,23,52,7,13,29,31,44,32,9,7,19,6,17,46,34,7,37,41,17,8,14,25,9,39,4,17,46,39,21,47,51,38,5,24,51,6,6,50,29,39,30,35,26,40,26,37,43,35,42,40,42,22,4,32,42,38,37,10,26,49,5,32,31,20,43,9,43,9,16,42
19,25,40,34,44,51,42,33,10,2,36,22,16,4,45,42,30,10,11,28,22,37,34,6,26,22,21,37,44,40,43,14,11,38,22,47,20,15,16,34,26,21,1,33,38,7,6,7,43,12,39,19,35,27,43,31,47,48,25,32,47,1,27,20,7,27,10,24,18,6,7,5,26,30,10,42,12,4,37,23,37,12,37,37,12,27,22,23,4,47,21,17,24,40,34,2,9,9,8,44,21,36,42,15,2,7,6,5,1,32,4,31,34,16,31,27,3,18,31,46,35,13,15,19,17,6,25,10,44,45,27,44,6,12,32,34,40,35,9,9,18,5,16,42,32,6,37,39,19,10,13,28,9,35,3,18,51,34,23,44,43,42,5,24,45,7,6,49,31,34,29,36,25,47,27,42,45,40,41,45,45,19,4,33,43,35,40,9,25,48,5,33,35,20,45,11,43,9,17,41
16,25,40,35,47,46,45,36,10,2,33,23,17,5,42,42,32,10,10,29,21,40,34,6,27,23,22,41,43,35,43,16,12,38,23,42,18,16,15,38,27,23,1,34,39,7,5,7,48,11,36,19,33,24,42,32,47,45,28,36,44,1,32,21,7,26,11,23,19,7,8,5,25,28,10,37,10,4,36,19,36,12,37,35,10,28,24,22,4,40,21,19,24,41,39,2,10,10,7,47,20,39,45,13,2,7,7,5,1,30,3,32,33,14,28,24,3,17,33,43,32,13,14,19,19,6,25,10,44,49,26,46,7,12,30,35,40,33,9,8,19,5,15,46,29,6,35,38,19,10,12,27,9,43,3,18,48,36,22,52,44,39,6,23,53,6,6,46,31,37,27,35,22,44,30,42,43,43,38,41,49,21,5,29,42,40,40,10,25,47,5,30,33,20,41,9,41,10,18,38
19,28,41,30,45,50,40,35,10,2,33,23,14,5,43,47,35,10,12,29,22,40,36,6,29,22,22,38,43,37,44,15,13,36,21,46,18,15,18,32,29,22,1,34,35,8,5,9,46,11,36,20,37,26,38,33,46,52,28,36,48,2,28,23,6,31,9,22,19,7,7,5,22,28,11,39,11,4,42,20,40,13,37,38,11,26,24,23,4,44,23,21,26,36,38,2,11,10,8,50,21,37,42,13,3,7,7,5,1,32,4,31,31,14,27,25,3,17,33,41,31,14,17,20,19,6,26,10,43,41,26,48,7,12,26,32,40,36,9,7,19,5,17,42,33,6,36,42,19,9,14,24,9,39,3,19,45,38,20,51,45,41,5,22,53,7,6,48,30,35,31,38,22,43,29,40,48,39,40,44,51,19,4,31,44,34,38,10,28,46,5,33,34,22,47,9,41,10,16,39
19,29,37,32,40,45,39,35,9,2,36,21,16,4,44,45,31,10,11,31,20,36,37,6,29,23,23,39,45,41,39,14,13,36,22,46,20,16,18,35,24,22,1,33,33,8,5,8,46,11,39,19,34,27,46,33,49,51,24,34,47,2,30,20,6,27,11,22,17,8,8,6,25,31,11,40,11,4,39,22,36,12,44,33,11,29,23,26,3,42,20,20,24,40,40,3,11,9,9,49,21,33,49,14,3,7,7,5,1,30,4,27,31,14,27,25,3,17,29,46,33,13,15,20,18,5,27,10,43,41,24,44,7,12,28,36,38,35,9,7,19,5,16,40,33,6,37,44,18,9,13,27,8,40,3,18,47,35,22,46,48,40,6,23,49,6,6,51,33,35,31,38,22,40,30,38,45,37,37,38,49,20,5,30,46,38,41,10,27,46,5,31,33,22,50,10,46,10,17,41
17,29,39,34,47,46,40,38,9,2,37,21,16,5,37,47,32,12,11,29,20,42,34,7,27,21,20,38,44,36,44,15,12,33,22,42,17,15,15,34,29,23,1,36,33,7,6,8,50,12,36,18,38,26,41,31,48,53,24,33,44,1,32,20,6,29,10,24,17,7,7,5,25,31,9,37,10,4,38,21,37,11,37,35,11,28,23,25,4,43,23,19,27,37,37,2,11,9,8,43,22,39,48,13,2,7,7,5,1,29,4,33,31,15,28,29,3,15,31,39,35,15,16,20,16,6,26,10,46,42,24,45,7,13,26,31,43,36,9,7,19,5,18,41,33,6,38,43,19,8,13,25,8,38,3,20,44,41,22,51,50,41,5,22,49,7,6,44,29,37,31,32,25,46,28,42,50,35,39,40,48,18,4,33,51,36,39,11,29,45,5,33,35,23,50,9,44,10,17,44
