80,12
2,1,1,3,2,2,1,3,3,2,1,1,2,1,2,1,3,2,3,3,3,1,3,2,2,3,1,2,3,2,2,2,2,2,2,2,1,3,3,1,3,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,2,1,1,3,1,1,1,2,3,1,1,3,1,2,1,1,3,3,2,1,2,3,2,3
1,2,3,1,3,2,1,3,1,1,2,1,1,3,1,1,2,3,3,1,1,3,1,3,1,1,1,2,1,3,3,3,3,1,2,2,3,1,2,2,3,1,1,3,3,2,3,3,1,1,2,1,1,3,3,3,2,2,3,3,3,1,3,3,1,1,1,1,3,1,3,2,1,1,2,2,2,2,1,1
97,43,63,67,43,32,15,77,72,8,81,50,68,51,37,65,64,7,17,90,23,88,17,10,18,66,65,89,33,13,91,9,77,86,28,85,20,54,20,95,26,71,5,8,73,6,1,3,25,47,7,45,103,49,53,104,45,91,32,18,5,67,65,76,38,7,58,76,14,13,72,42,50,5,29,52,10,42,12,12
119,125,113,111,107,122,106,120,120,108,104,123,123,112,125,116,125,116,111,115,114,114,103,103,121,113,116,111,124,106,113,107,120,113,121,123,106,119,119,123,125,119,125,122,104,115,103,124,120,109,122,121,118,113,111,116,118,106,112,118,107,120,125,121,114,109,112,109,124,117,108,109,103,122,116,125,116,113,116,110
3,25,46,45,14,38,37,28,21,6,21,43,25,22,26,39,52,46,10,26,43,22,31,10,30,31,48,4,24,43,10,51,29,24,6,42,12,18,17,7,18,11,37,18,3,34,27,22,35,24,24,29,15,38,17,1,3,12,39,48,4,34,34,5,17,39,34,25,30,34,9,45,27,33,2,28,39,25,39,16
3,27,43,49,13,38,32,30,22,6,21,42,26,21,23,38,49,51,9,25,41,21,33,9,32,26,44,4,26,43,10,48,31,23,6,45,10,17,15,6,19,12,39,19,3,30,27,19,36,27,22,34,13,42,18,1,3,13,39,52,4,32,37,5,20,40,40,26,29,31,9,44,25,29,2,27,39,27,44,16
3,25,43,52,14,34,38,29,22,5,23,39,25,20,26,41,45,51,11,24,43,22,31,9,34,29,42,4,26,41,10,48,35,24,5,42,10,16,16,7,18,10,41,20,3,30,24,22,40,25,22,33,14,41,18,1,3,14,41,45,5,29,38,5,19,42,38,24,26,31,9,42,30,34,2,29,42,29,44,16
3,26,43,50,13,41,36,28,22,5,25,43,25,23,23,43,47,52,10,25,48,22,30,10,31,28,46,4,29,49,9,49,33,24,6,41,12,17,15,7,19,11,37,19,3,34,26,20,40,26,22,30,12,39,18,1,3,12,43,50,5,29,36,5,17,41,34,22,27,36,10,40,30,29,2,27,43,27,46,16
3,25,50,48,14,36,35,26,23,6,25,42,26,22,24,40,51,48,11,27,47,21,33,8,34,27,46,4,27,47,10,47,32,27,5,42,10,17,15,6,19,11,44,19,3,32,27,19,36,26,25,32,13,43,19,1,3,14,43,50,5,28,36,5,18,37,36,22,27,32,9,44,25,31,2,29,42,27,39,16
3,24,49,47,13,39,36,25,23,6,21,42,27,23,23,43,49,50,11,27,49,22,29,9,32,31,46,4,28,42,10,45,31,26,6,43,11,18,15,6,17,10,44,19,3,29,24,19,33,26,24,33,14,45,18,1,3,14,45,49,5,28,33,5,19,36,35,23,27,34,10,46,26,32,2,26,43,29,43,17
3,25,46,45,14,35,37,27,22,6,22,45,25,23,23,43,49,45,11,25,41,20,31,9,34,26,41,4,27,46,9,50,33,22,5,42,11,19,17,7,17,10,43,19,3,31,24,22,36,26,24,29,14,45,16,1,3,13,39,52,5,32,39,5,18,39,34,24,26,33,9,48,29,33,2,29,43,29,43,17
3,25,51,50,15,36,34,28,21,5,25,45,25,22,23,44,51,50,9,25,42,20,31,8,32,27,44,4,24,49,9,44,33,23,5,43,11,18,16,6,18,10,39,19,3,29,24,19,37,26,25,30,13,46,19,1,3,12,40,52,5,31,35,5,17,41,36,26,27,37,9,48,30,32,2,27,41,25,42,18
3,26,45,48,14,39,38,26,23,6,24,45,23,21,23,37,51,52,11,26,41,22,34,9,30,31,42,4,24,44,9,48,29,27,6,40,11,17,14,6,16,10,44,20,2,34,28,21,40,24,23,32,13,44,17,1,3,13,39,45,5,30,35,5,20,44,35,25,27,33,10,42,26,32,2,27,41,28,43,18
3,24,46,49,13,39,32,27,22,6,24,42,24,22,24,38,49,50,10,25,49,19,30,9,28,29,46,4,25,44,9,44,32,25,6,43,11,18,16,7,17,12,41,20,3,29,26,20,37,24,22,30,14,38,19,1,3,13,38,53,5,31,35,5,19,42,39,23,30,33,10,46,29,34,2,28,37,26,40,16
3,24,46,44,13,38,36,30,20,5,23,44,26,21,24,43,49,50,10,29,43,22,31,9,34,31,44,4,28,49,8,50,29,25,6,37,11,17,15,7,17,12,43,18,3,33,24,20,38,25,22,31,13,44,17,1,3,12,44,51,5,31,33,5,20,38,40,23,30,36,9,45,26,30,2,28,38,29,42,17
3,26,50,51,14,39,36,30,19,6,24,39,26,22,24,37,48,48,9,25,45,22,32,10,29,31,47,4,25,44,10,47,32,23,5,42,11,19,16,7,17,12,40,18,3,29,25,19,40,26,22,33,15,39,16,1,3,12,38,46,5,29,36,5,19,42,34,26,29,32,9,49,27,33,2,26,38,26,41,15
