40,10
1,1,1,1,2,2,1,3,1,3,3,2,2,3,2,3,2,3,1,3,1,2,1,2,2,3,1,3,2,1,2,2,1,1,3,2,2,1,3,1
3,3,2,1,3,2,2,1,3,3,2,2,2,3,3,2,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,3,3,1,2,1,3,3,3,2
15,33,19,20,14,28,4,24,40,38,11,7,38,25,7,4,50,13,19,47,0,3,4,9,13,24,8,13,2,18,51,12,8,4,57,46,45,4,9,12
59,67,62,66,59,66,64,58,60,64,63,69,65,57,69,57,68,66,65,69,57,66,61,57,69,60,58,58,57,62,63,63,62,65,64,61,66,59,60,63
22,10,22,47,37,38,12,20,11,8,20,45,3,14,40,6,8,10,4,1,41,36,42,17,30,30,46,10,43,31,8,33,18,42,5,1,9,38,44,38
21,11,22,44,39,43,10,21,11,9,22,39,3,13,42,5,8,10,4,0,38,32,46,17,31,30,48,10,48,36,8,35,19,38,5,1,9,43,48,40
22,10,20,43,43,37,11,18,13,8,21,44,4,12,44,6,9,10,5,0,40,36,42,17,31,27,45,11,45,37,10,39,18,37,5,1,8,36,50,46
20,10,20,42,39,45,11,20,13,8,21,45,3,14,42,5,8,11,4,1,36,34,42,16,32,28,45,9,44,33,9,38,16,37,5,1,8,40,44,42
22,11,20,44,43,38,12,19,12,8,19,40,4,12,47,5,8,11,5,1,37,32,40,15,35,31,42,10,48,35,10,35,19,43,5,1,8,39,49,42
18,10,21,47,43,37,12,21,11,9,20,39,3,13,40,5,10,10,4,1,44,35,45,16,33,31,50,9,46,33,10,35,17,39,5,1,8,36,48,45
19,10,21,51,43,42,12,21,11,9,20,40,3,13,46,5,9,9,4,1,36,36,45,18,31,26,46,10,45,31,9,36,17,38,5,1,8,38,47,41
18,10,21,52,37,43,11,21,11,9,21,42,4,13,42,5,8,9,5,0,37,33,45,16,32,31,47,9,47,35,10,34,19,37,6,1,9,36,46,38
19,11,23,44,38,41,11,22,11,9,22,43,3,12,41,5,8,11,5,0,41,37,39,18,34,29,42,11,45,37,8,38,19,41,5,1,8,39,48,42
18,10,21,45,40,45,12,22,11,8,22,43,3,14,39,5,8,9,4,1,41,36,44,15,35,31,42,11,44,34,9,37,16,37,5,1,9,42,50,40
