60,10
3,2,3,3,3,3,1,2,1,3,2,2,2,3,3,1,1,1,2,3,1,1,2,1,1,3,2,2,2,2,1,2,1,2,3,3,1,1,3,2,2,2,1,1,3,1,1,1,3,3,3,1,2,2,3,1,2,1,3,3
1,3,1,2,3,2,3,2,3,3,3,3,2,2,3,3,2,1,2,1,3,3,2,3,2,2,2,3,1,2,1,2,2,1,2,3,3,2,1,2,1,1,3,2,3,3,3,3,3,1,3,1,2,3,3,3,2,1,2,2
34,52,80,29,26,43,1,40,31,38,6,27,69,13,61,59,51,9,76,47,63,9,0,3,85,48,61,9,24,41,61,58,21,60,32,25,92,56,7,38,33,59,55,0,76,51,20,71,37,18,35,57,35,43,25,13,31,77,33,37
101,104,104,107,94,111,111,103,103,102,109,106,109,109,105,110,110,108,102,97,103,106,99,96,93,111,111,98,93,99,96,103,94,103,91,100,107,109,97,101,110,106,110,109,95,99,111,109,108,105,94,105,92,107,97,105,97,111,99,99
4,5,22,39,18,19,13,50,38,36,39,32,22,31,41,3,33,46,1,16,40,53,30,20,5,44,33,6,20,40,17,52,33,38,14,26,11,28,34,6,9,39,42,34,12,23,8,33,17,21,17,19,43,15,20,30,24,30,12,23
5,5,22,37,20,17,12,50,37,31,39,35,20,35,43,3,35,45,1,18,37,45,26,21,6,37,33,6,18,41,18,46,32,34,15,27,11,30,31,7,9,42,45,39,12,23,7,36,17,21,16,21,40,17,20,35,27,30,11,23
5,4,23,41,18,18,13,45,38,33,44,37,21,36,39,3,38,46,1,19,41,52,31,22,5,43,29,7,19,39,18,49,31,35,14,25,10,26,32,7,10,44,45,34,13,20,8,35,16,22,18,20,41,14,22,34,25,29,11,23
5,5,23,39,18,18,14,48,45,37,44,36,20,30,43,3,36,43,1,16,42,47,31,20,5,41,35,6,17,38,17,50,30,32,13,24,10,26,32,6,10,43,45,37,13,21,7,36,18,22,16,19,41,16,19,30,25,26,12,23
5,4,23,42,18,18,14,47,44,34,37,33,22,30,41,3,35,44,1,18,35,48,29,23,5,39,31,7,17,44,19,50,30,36,14,28,11,30,30,7,8,44,50,35,12,24,8,35,16,22,17,19,38,15,19,30,25,29,13,21
5,5,20,42,21,18,12,42,40,33,41,37,20,36,44,3,37,48,1,18,42,53,27,22,6,43,29,7,17,45,17,47,33,32,16,26,10,27,32,7,10,45,49,35,14,23,8,30,18,23,18,18,43,17,22,34,23,27,13,24
5,5,23,38,20,17,13,44,43,31,38,37,22,35,40,3,36,49,1,16,37,49,30,20,5,40,30,7,19,40,17,47,30,32,14,26,11,29,31,7,9,44,44,33,12,21,7,32,18,20,16,22,42,15,22,35,26,27,12,20
5,5,24,43,18,17,12,44,38,35,44,36,20,30,40,3,36,43,1,19,42,49,30,20,6,44,35,6,17,45,20,45,31,32,14,24,10,31,35,7,9,43,46,33,14,23,7,30,18,22,16,19,44,16,20,32,24,27,11,22
5,4,24,40,18,19,12,42,44,35,42,32,21,33,40,3,35,43,1,19,39,51,26,20,5,41,34,6,17,41,18,52,34,33,15,26,9,31,30,6,9,40,49,37,13,24,8,33,18,20,15,22,43,17,20,30,26,29,12,24
5,5,22,43,19,19,14,48,45,32,44,34,22,35,43,3,39,45,1,18,36,49,26,21,5,39,30,7,19,39,17,47,30,32,16,28,10,31,31,7,8,45,44,38,13,20,8,33,17,22,15,19,41,15,21,30,28,28,11,24
