40,8
1,3,3,3,1,3,1,2,2,3,3,2,1,1,1,3,2,3,2,2,3,2,3,3,2,1,2,2,1,3,3,1,3,2,1,3,1,3,1,1
2,1,2,3,2,2,1,1,1,3,2,2,3,1,3,1,2,3,2,2,3,3,2,3,2,1,3,2,2,1,3,2,3,1,1,3,2,1,3,1
56,50,18,43,1,24,30,30,24,5,42,53,6,16,28,62,28,8,27,7,6,16,17,54,27,16,13,64,34,1,22,41,12,10,30,21,22,22,57,9
68,82,71,79,70,69,77,80,69,75,81,70,71,69,77,70,77,75,78,68,80,75,71,70,80,78,79,75,78,82,77,70,76,79,78,76,69,69,79,69
9,14,14,14,40,33,6,31,1,20,5,6,21,44,20,7,36,31,14,51,26,4,11,8,17,40,41,6,7,1,38,5,35,27,27,36,45,45,18,52
10,14,13,14,45,36,6,31,2,24,5,6,23,39,20,7,39,27,14,51,31,3,11,8,18,40,42,6,7,1,38,5,31,24,28,36,51,51,18,52
9,17,12,14,38,32,6,26,2,22,4,6,23,37,19,8,43,31,12,45,27,4,11,8,17,39,45,6,7,1,38,5,29,27,32,32,47,48,17,44
10,14,14,16,42,37,6,31,2,21,5,6,25,39,18,8,39,29,12,53,29,4,11,7,20,41,43,7,7,1,37,5,30,28,31,36,45,47,19,48
10,16,14,14,38,31,6,27,1,22,5,7,23,44,20,7,37,29,12,52,28,4,12,8,20,39,47,6,7,1,38,4,31,24,31,35,45,51,20,51
9,14,13,14,43,37,5,27,2,24,5,7,21,44,17,8,42,27,12,49,28,4,12,9,20,41,45,6,7,1,38,5,32,25,27,38,47,42,17,44
8,14,15,14,43,31,6,29,2,22,5,6,25,37,20,7,36,26,13,44,26,4,10,9,17,39,42,6,7,1,39,5,29,23,28,39,47,49,17,43
10,15,14,14,43,37,6,32,2,21,5,6,22,38,17,7,41,30,13,44,29,3,11,8,19,40,47,6,7,1,34,4,35,24,30,36,49,43,19,47
