120,12
1,3,3,2,3,2,3,1,1,2,3,3,1,3,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,3,2,2,3,3,2,2,1,1,3,1,3,3,1,2,2,3,2,1,2,2,3,2,1,1,1,2,1,1,2,1,1,1,2,3,1,2,2,2,2,1,1,2,3,3,2,3,3,2,2,3,2,1,3,3,3,3,2,3,2,1,2,2,3,1,3,1,1,3,2,1,2,2,3,1,1,1,3,1,3,1,3,3,1,1,3,1,1,1
2,2,3,1,3,1,3,2,2,2,1,2,3,2,1,3,3,2,2,2,3,2,2,2,3,3,3,1,2,1,3,2,1,2,3,1,1,3,2,1,3,1,3,3,3,1,1,1,2,3,3,1,1,2,2,3,3,2,2,2,3,3,3,1,1,3,3,2,3,1,3,1,2,2,1,2,1,3,2,2,2,1,3,1,3,1,2,1,2,3,3,3,2,2,3,3,3,2,1,2,3,3,1,3,2,2,3,2,3,2,2,3,1,1,2,3,2,2,3,2
95,98,74,84,100,75,105,120,173,105,82,90,25,48,97,102,130,72,51,83,21,140,14,128,46,101,139,78,72,134,157,90,8,129,82,94,96,70,57,96,143,85,116,103,126,62,91,1,23,106,34,91,96,119,148,100,119,117,141,148,56,44,84,85,57,73,106,114,95,20,84,56,32,68,142,36,14,120,68,87,138,20,137,42,50,28,33,62,151,69,118,96,81,28,8,101,10,11,123,137,41,90,78,21,2,75,106,32,17,37,18,68,46,55,115,25,121,15,70,150
163,165,162,177,154,179,176,175,175,180,178,179,162,159,163,167,165,171,161,182,153,173,171,162,157,150,155,179,157,169,175,179,166,177,171,167,181,150,167,177,181,154,177,175,170,152,182,170,152,155,164,151,152,162,174,160,165,171,182,183,164,180,150,171,160,179,159,182,156,160,158,155,166,171,167,166,161,155,157,161,162,174,180,177,165,167,157,176,182,164,183,159,154,151,152,183,153,154,167,169,151,182,152,167,164,178,165,170,178,158,162,157,154,173,174,182,177,180,159,180
37,46,8,18,19,31,22,49,1,40,16,51,34,7,41,27,30,28,2,31,25,6,2,15,14,9,6,9,27,35,4,38,24,43,6,29,32,16,13,16,3,2,9,13,39,29,26,8,26,19,13,39,52,43,6,39,36,16,16,22,23,28,7,6,47,3,30,45,38,24,14,48,14,48,5,15,36,29,36,28,12,43,21,31,37,9,38,20,25,35,41,42,21,13,10,16,31,47,32,16,41,28,39,2,7,24,27,34,38,24,28,50,25,53,40,7,26,38,41,18
35,47,7,17,19,33,22,50,1,39,15,44,39,6,36,32,34,27,2,34,27,5,2,16,14,8,6,9,28,35,5,36,23,46,6,28,28,17,11,17,2,2,10,12,41,26,27,8,26,17,13,43,51,42,7,42,39,15,19,24,24,25,8,5,44,3,30,47,44,20,13,47,15,45,5,13,37,30,42,28,10,39,20,30,35,10,38,20,26,32,39,42,22,16,11,16,30,46,30,14,42,29,40,2,7,22,26,32,34,25,30,53,25,43,44,6,26,39,42,18
35,47,9,17,19,32,22,49,1,36,15,48,33,6,34,28,30,27,2,31,23,6,2,14,13,8,6,9,28,33,4,42,25,44,5,25,32,16,11,16,2,1,11,12,38,29,27,7,23,18,12,44,45,46,6,38,37,15,19,23,27,29,8,5,45,3,29,45,39,24,13,45,14,46,5,14,40,30,37,27,10,42,19,33,35,10,34,22,23,31,45,44,22,14,10,13,26,46,30,15,43,30,45,3,7,26,30,33,32,29,30,54,25,46,40,7,25,38,41,21
36,46,7,19,21,28,24,50,1,42,15,48,39,6,36,33,33,27,2,37,23,6,2,15,13,9,5,7,30,35,5,41,21,45,6,28,32,15,12,17,2,1,10,12,43,31,27,8,26,19,13,42,48,44,7,41,35,16,20,26,23,29,7,5,41,3,29,51,41,22,14,46,17,50,5,13,43,33,40,26,12,37,18,32,34,10,38,21,22,34,42,41,21,14,11,15,28,47,28,16,41,31,45,2,8,22,26,29,37,27,28,46,24,47,38,7,30,33,37,18
31,48,8,16,19,33,23,51,1,41,15,44,37,6,35,33,35,28,2,33,23,6,2,14,13,9,7,8,27,37,5,40,24,42,5,27,29,16,11,19,2,2,9,14,41,27,27,8,22,18,12,42,48,40,7,42,40,15,19,25,23,26,7,5,48,3,29,46,37,23,11,44,16,42,5,13,41,30,43,30,11,39,19,35,32,9,35,21,24,33,40,46,22,13,11,14,27,39,29,15,40,28,43,2,8,21,27,31,37,27,31,51,24,48,41,7,28,37,37,20
35,44,9,19,21,30,24,45,1,36,14,48,35,6,37,33,31,28,2,32,25,6,2,15,12,9,6,8,30,32,4,40,23,45,5,30,30,17,12,16,2,2,9,13,43,27,30,8,25,18,13,39,49,40,7,44,41,15,17,23,26,28,7,5,44,3,26,52,39,22,13,44,15,48,5,14,38,33,41,31,11,40,18,35,32,9,32,24,27,31,44,46,21,16,11,13,31,46,29,14,46,28,38,3,8,25,30,33,37,26,29,52,23,50,43,7,30,39,39,20
