40,6
2,2,2,1,2,1,1,2,3,1,1,2,3,1,3,3,3,2,2,3,2,2,2,1,3,1,1,1,3,3,3,1,3,2,2,3,3,2,1,1
1,3,3,1,3,1,1,3,3,1,1,3,1,2,2,1,2,1,3,2,1,1,2,1,2,2,2,2,2,3,2,2,2,1,3,3,3,2,1,2
86,17,51,25,0,16,93,88,62,85,14,29,68,77,14,42,7,49,67,3,6,84,77,1,35,68,40,28,1,93,51,36,38,82,20,45,55,27,68,43
124,130,111,129,120,117,127,123,126,111,125,109,121,125,123,122,119,123,116,121,113,121,129,119,119,129,130,119,128,126,110,111,117,129,118,129,110,129,123,121
32,44,42,23,45,37,38,15,38,5,8,25,35,45,2,26,21,38,7,23,28,1,45,8,24,48,52,36,36,35,7,49,7,12,34,11,30,47,25,19
32,46,41,23,49,37,38,15,34,5,8,22,35,41,2,29,21,41,7,23,27,1,43,8,23,45,44,35,31,33,6,47,7,13,36,11,30,41,25,17
32,44,42,21,49,38,35,17,33,4,8,22,33,42,2,27,21,40,7,21,27,1,43,8,22,48,49,37,34,36,6,48,7,12,39,12,32,47,23,18
30,45,39,23,50,38,34,15,36,5,8,22,36,39,2,26,24,37,7,23,28,1,50,8,24,46,50,30,36,34,7,44,7,12,33,12,31,44,26,19
34,46,42,21,51,35,36,17,38,5,8,23,39,38,2,28,20,45,7,22,27,1,42,8,22,45,46,32,31,35,7,50,7,11,35,12,30,45,24,16
34,51,37,21,46,38,33,17,34,5,9,23,34,44,2,28,24,43,7,23,26,1,46,8,27,46,48,33,35,34,7,46,6,11,32,12,31,45,23,18
