60,8
2,3,3,2,3,1,3,3,3,3,2,3,1,3,2,3,3,1,1,1,2,1,3,1,3,3,2,3,2,3,2,1,2,1,1,2,1,2,1,2,2,2,3,3,1,2,3,2,1,1,2,3,1,1,3,1,3,1,1,1
1,2,2,3,1,2,3,1,3,2,2,1,1,3,3,1,2,2,2,2,3,3,1,2,3,1,1,2,1,2,2,2,3,3,3,3,2,1,3,1,2,3,2,3,3,1,2,3,3,1,1,1,2,3,2,3,3,3,1,3
50,86,119,76,117,99,55,106,89,49,29,0,87,59,36,1,9,15,38,83,57,34,124,4,42,77,26,7,107,1,94,8,15,73,46,16,54,37,41,38,9,80,60,51,91,43,62,4,0,98,27,37,76,97,25,86,27,51,46,117
135,129,147,151,146,128,141,129,131,142,127,138,148,138,133,151,144,126,131,132,130,129,150,126,139,147,149,138,153,147,153,138,127,145,125,147,149,126,137,133,128,137,141,144,141,135,128,127,149,147,153,139,130,144,126,141,146,136,153,150
40,44,7,4,32,4,28,12,39,14,47,37,37,46,9,41,11,38,39,38,47,19,21,13,44,12,29,36,4,29,18,7,13,28,47,43,1,23,13,39,45,33,12,35,20,22,3,50,34,26,29,10,40,47,48,12,40,45,44,32
41,40,7,4,28,5,27,11,42,14,48,39,42,45,9,44,12,42,44,39,44,19,21,14,38,12,31,39,4,29,15,8,12,24,49,38,1,22,12,39,49,31,12,39,20,24,3,48,34,31,28,11,41,45,47,12,38,52,42,28
39,40,6,3,29,4,26,11,41,12,48,33,42,50,9,41,11,38,44,40,42,21,23,13,43,13,28,38,4,30,17,7,13,28,47,37,1,26,12,36,43,29,13,38,20,23,4,42,36,28,28,10,35,43,48,14,40,52,39,28
36,43,7,4,32,5,27,11,39,13,45,37,36,46,9,47,11,41,42,40,46,20,21,13,40,14,30,37,3,30,18,7,12,25,47,40,1,27,13,35,49,31,14,37,17,23,3,47,34,29,30,10,40,50,47,12,44,47,39,30
41,43,7,4,34,4,27,11,40,14,42,37,43,50,9,42,12,40,45,45,44,18,20,13,41,13,29,37,4,29,18,7,11,27,53,37,1,24,13,39,42,33,13,34,19,22,3,45,32,29,27,10,39,46,49,12,42,47,40,29
42,40,7,4,30,5,28,11,39,14,43,39,38,53,9,39,11,39,47,44,43,19,19,15,39,13,32,35,3,30,17,7,12,27,52,37,1,24,13,35,47,33,13,38,18,25,3,47,36,29,27,9,42,49,42,12,40,45,41,28
42,43,7,4,33,5,29,10,37,14,47,39,39,52,10,45,12,36,45,45,45,22,21,13,41,11,29,37,3,27,18,8,12,25,51,38,1,22,12,38,51,32,12,38,19,22,3,42,36,26,27,10,35,46,46,12,40,46,43,28
36,40,7,4,32,5,29,12,40,13,45,36,39,47,10,40,12,39,47,38,48,22,22,13,43,12,32,39,3,30,16,7,13,29,47,38,1,25,11,35,45,31,14,33,18,21,3,46,32,26,27,11,37,44,46,13,38,48,43,31
