60,10
1,1,1,2,2,2,1,3,3,1,1,3,1,1,2,2,3,2,3,3,1,2,3,1,1,1,3,1,3,3,1,1,3,1,2,1,2,1,1,1,1,1,2,1,2,2,3,2,1,1,3,2,2,1,3,3,1,3,1,1
3,1,1,2,3,3,3,2,3,2,1,2,3,1,3,1,1,1,3,3,2,3,1,2,3,2,3,1,2,3,2,1,2,3,2,3,3,1,3,2,1,1,3,2,3,1,2,3,2,1,3,2,2,2,2,3,1,1,1,3
76,55,20,58,35,60,10,19,51,12,10,12,8,48,42,71,20,8,56,50,61,24,5,79,80,71,0,56,52,32,41,75,5,20,13,14,41,42,36,19,54,10,65,97,34,9,61,50,77,21,77,34,74,104,58,38,70,38,13,58
112,110,112,100,96,101,114,101,100,107,100,98,102,97,110,104,109,111,98,114,105,103,94,109,103,103,111,106,103,111,114,107,97,95,112,102,114,111,110,101,109,99,102,103,94,112,105,97,111,99,99,94,107,108,110,95,95,94,108,98
30,28,22,34,21,35,43,18,4,11,47,16,18,41,39,31,7,47,27,9,39,1,10,31,23,36,10,8,16,47,49,26,26,47,27,49,36,15,41,9,45,13,36,4,33,28,1,32,18,43,5,48,22,5,36,24,6,34,45,43
33,27,20,31,20,34,42,18,4,12,47,16,21,41,35,29,7,43,23,10,37,1,12,33,23,35,10,8,15,45,45,27,27,48,26,50,33,16,39,9,39,11,40,4,34,26,1,34,20,43,4,46,21,5,39,24,6,36,43,38
29,30,20,30,20,32,40,18,4,11,40,17,21,38,40,28,7,44,26,10,41,1,12,29,24,35,11,8,14,45,45,23,25,44,27,50,38,14,34,10,39,11,36,3,37,24,1,37,20,38,5,52,22,5,38,24,6,38,46,42
33,32,21,32,19,33,41,20,4,12,45,17,19,38,35,29,7,48,27,9,38,1,12,31,28,35,10,9,14,43,45,27,28,50,28,47,33,16,40,11,44,12,39,4,35,23,1,37,18,43,4,46,22,4,34,23,6,36,44,39
33,32,20,30,23,37,41,19,5,12,45,15,17,38,39,26,6,47,26,9,36,1,11,30,25,32,9,8,14,50,43,23,28,46,28,49,37,15,38,10,40,12,38,3,33,26,1,35,17,36,5,50,22,5,40,22,6,40,45,41
28,28,18,34,23,37,40,18,4,11,41,15,20,41,39,26,7,43,27,9,39,1,12,31,27,32,10,9,14,45,46,24,25,44,27,49,37,16,40,11,43,12,35,3,38,25,1,32,17,43,4,51,21,5,34,23,6,35,39,40
30,31,20,31,20,33,38,20,4,10,48,16,19,41,34,27,6,46,25,9,36,1,12,28,24,34,11,8,14,48,48,26,25,43,26,43,35,14,41,9,43,13,36,3,35,24,1,38,18,42,4,46,20,5,37,26,6,38,45,39
34,28,19,30,23,34,40,19,4,11,46,16,21,38,38,28,6,43,28,9,38,1,12,30,27,35,10,9,16,49,48,23,25,49,28,52,39,17,37,9,44,13,36,3,37,25,1,32,19,37,4,44,21,5,34,22,6,37,41,36
30,29,21,35,23,37,37,19,4,11,41,16,21,39,34,27,7,52,28,10,37,1,12,32,24,36,11,10,15,43,47,27,26,46,28,48,33,16,40,10,40,11,35,3,33,27,1,38,18,36,4,50,20,4,37,25,6,41,45,38
33,30,20,32,22,37,42,17,4,10,41,16,19,37,40,30,7,51,27,10,37,1,10,32,24,31,9,10,16,47,45,24,26,42,26,44,37,15,34,11,39,13,37,4,37,26,1,33,19,36,4,49,20,5,33,22,6,39,42,39
