80,6
3,1,2,3,2,1,3,3,1,3,1,3,2,1,3,2,1,3,1,1,2,1,1,2,1,1,3,3,1,2,1,2,2,2,1,3,2,2,3,1,2,3,3,2,3,1,2,1,3,1,2,2,1,2,1,1,2,2,2,3,1,3,1,3,3,3,1,3,3,3,3,2,3,2,2,2,3,3,1,1
2,1,3,3,3,2,1,1,2,3,1,2,3,1,3,1,1,1,2,3,2,3,2,1,1,2,1,1,2,1,3,3,3,2,1,2,1,3,1,3,3,1,1,1,2,1,3,1,3,3,3,1,2,1,1,3,3,3,1,3,3,2,1,1,3,2,3,1,3,3,3,1,2,3,1,3,1,2,3,3
119,144,151,135,22,5,68,12,132,150,172,172,76,165,134,34,102,11,15,49,82,58,115,92,3,73,121,156,173,14,10,137,23,90,12,153,22,131,38,55,55,3,3,43,172,5,189,55,104,23,139,103,34,58,181,30,139,130,142,12,1,10,38,52,0,63,155,143,12,28,125,212,85,139,41,104,43,52,144,3
208,210,198,218,240,219,217,232,208,219,238,236,224,201,206,213,216,213,238,207,224,205,199,239,203,214,226,208,202,198,225,234,213,198,231,204,202,213,217,201,221,221,202,232,234,201,216,227,206,241,222,240,239,227,210,213,236,219,239,219,214,220,233,201,221,219,227,233,236,240,214,238,228,233,223,238,223,229,202,225
39,3,1,40,2,16,34,9,13,2,21,34,24,28,50,25,8,18,11,7,30,26,12,50,16,46,35,21,8,48,13,48,45,9,36,11,44,48,41,31,14,2,16,2,41,2,28,4,38,14,40,46,42,37,13,19,7,45,46,27,43,35,30,18,3,37,48,16,32,18,25,25,6,4,19,34,48,20,20,8
42,3,1,37,2,17,32,10,13,2,19,31,23,31,45,27,9,17,11,7,30,24,11,48,16,49,33,24,9,50,12,43,50,10,42,10,42,44,43,36,13,2,17,3,42,2,27,4,40,12,36,46,40,36,13,21,7,38,40,28,39,38,34,17,4,39,47,14,32,15,27,23,6,5,19,37,46,22,20,7
42,3,1,40,2,16,33,10,12,2,19,33,23,30,50,26,9,17,10,8,32,29,13,46,17,44,35,23,8,52,13,44,44,11,38,11,47,45,42,36,13,2,17,2,43,2,27,4,38,13,41,47,43,37,13,19,7,38,45,28,43,36,29,16,3,38,48,16,34,17,26,24,5,5,20,39,52,22,16,8
47,3,1,43,2,17,32,10,12,2,19,31,22,28,48,24,9,18,10,8,34,29,13,50,17,44,38,23,9,50,12,50,45,10,37,12,44,46,37,33,13,2,17,2,43,2,26,4,38,14,43,42,43,39,16,22,7,43,39,28,44,35,29,15,3,33,43,16,32,18,23,22,5,4,20,34,50,23,18,7
47,3,1,43,2,15,37,10,12,2,21,30,25,29,45,28,10,19,9,8,30,27,11,46,18,41,37,23,9,51,14,43,47,11,36,11,42,48,40,34,15,2,17,2,41,1,27,4,39,12,37,48,45,38,14,21,6,41,45,29,41,37,30,18,4,33,49,14,35,18,23,24,5,4,18,33,50,24,17,8
43,3,1,42,2,16,36,9,13,2,19,30,26,28,49,28,9,16,11,8,30,29,11,49,16,41,32,20,9,43,14,48,47,11,36,10,45,44,40,33,13,2,17,2,40,2,26,4,36,12,37,46,45,37,13,20,7,46,41,30,40,38,32,16,3,39,51,15,32,17,23,23,5,5,19,33,49,23,19,7
