120,8
3,2,2,3,1,3,1,2,1,2,1,3,3,3,3,2,2,3,3,3,3,3,1,2,3,2,3,1,2,1,3,2,2,2,2,2,1,3,2,1,3,2,2,1,3,1,3,3,2,2,1,2,2,3,3,2,1,1,3,1,3,3,1,3,2,1,3,3,2,3,2,3,3,3,3,3,2,1,2,1,1,2,3,1,2,2,1,2,2,3,2,1,2,1,1,2,3,2,2,1,2,3,1,2,2,3,3,2,1,3,3,1,2,3,1,3,1,3,1,3
1,1,2,1,1,2,3,3,1,1,3,1,1,1,2,1,3,3,1,3,2,3,3,3,2,3,2,3,2,3,1,3,2,1,3,1,1,3,2,1,2,3,3,2,1,3,2,1,1,1,2,3,2,1,1,3,2,3,2,2,1,2,2,3,2,3,2,2,2,2,1,3,3,3,3,2,2,3,2,1,3,1,1,1,1,3,2,2,1,1,3,3,3,3,3,1,1,3,3,2,1,1,2,3,3,2,2,1,1,1,3,3,1,1,2,3,1,3,1,2
170,52,111,190,26,189,24,89,79,20,15,74,83,117,212,155,138,154,69,160,181,62,123,63,168,90,160,161,136,140,10,79,61,36,221,76,29,202,67,144,94,47,138,34,53,169,75,144,157,22,76,132,145,131,140,63,90,156,114,52,156,111,175,63,135,147,104,211,59,53,88,156,174,177,9,201,82,206,58,79,8,19,102,18,86,13,23,28,85,46,195,106,128,62,153,60,185,169,106,229,67,128,158,241,147,241,193,169,80,184,185,111,210,128,193,36,82,145,71,151
242,222,256,227,257,255,233,256,255,224,233,217,255,225,224,232,258,228,249,216,222,225,219,224,262,231,234,255,237,255,226,241,234,243,231,226,224,253,225,230,236,233,223,224,242,255,231,255,262,246,260,219,238,221,241,258,240,249,244,252,240,230,237,256,242,255,222,248,217,255,245,242,231,238,244,229,216,235,242,217,249,243,251,216,239,220,247,229,237,245,261,222,230,235,247,245,232,252,227,261,218,224,219,258,216,262,255,237,236,223,251,222,234,224,253,239,235,234,216,243
2,36,29,24,15,8,36,9,3,50,34,45,8,29,5,9,45,37,42,10,17,5,1,34,17,20,43,30,37,3,1,14,4,29,8,1,12,13,40,19,12,13,35,20,2,46,50,9,32,10,12,44,51,15,17,22,33,19,22,21,48,27,7,8,46,36,43,33,30,38,25,22,39,37,42,6,44,29,24,43,10,48,24,9,21,14,1,34,35,1,46,33,25,9,49,12,39,23,7,3,39,44,9,10,46,14,15,29,28,11,42,15,20,16,8,22,18,35,28,34
2,33,28,25,15,7,38,11,3,49,36,52,9,30,4,10,45,39,44,10,17,5,1,35,16,21,46,27,36,3,1,13,4,27,8,1,13,11,40,23,12,13,38,20,2,50,52,9,31,11,10,49,52,16,21,22,34,17,24,19,49,25,7,9,41,35,41,34,27,40,23,22,38,41,38,7,39,27,22,43,11,50,24,9,22,16,1,35,37,1,49,32,27,11,48,13,42,21,6,4,37,47,8,11,46,13,16,25,29,12,42,16,20,15,9,21,18,41,28,33
2,37,26,23,17,7,35,10,3,47,37,44,7,28,5,9,41,33,44,10,16,5,1,32,16,20,44,31,31,4,1,14,4,30,9,1,13,14,39,22,14,12,38,22,2,48,50,9,27,10,11,52,44,17,20,24,35,18,26,21,47,24,6,8,45,40,46,37,25,38,23,23,36,45,42,7,43,29,20,48,10,47,27,9,25,15,1,34,34,1,47,31,23,10,47,12,39,21,6,3,41,51,10,11,51,15,17,29,31,11,39,13,22,17,9,19,17,38,29,32
2,37,30,24,18,7,35,10,3,46,37,51,9,29,4,9,41,40,40,10,16,5,1,32,17,21,45,29,31,4,1,13,4,32,9,1,13,12,43,21,13,11,38,21,2,47,52,9,31,10,11,50,47,15,17,22,30,20,24,19,46,24,7,9,47,38,47,36,25,40,25,20,34,41,43,6,40,25,24,45,11,44,27,10,22,16,1,37,32,1,45,35,24,9,47,11,44,23,6,3,39,45,9,11,47,13,15,25,26,12,39,14,22,15,10,22,17,40,29,32
2,37,28,22,16,6,35,11,3,43,36,47,8,27,5,9,46,39,39,10,14,5,1,36,19,21,48,27,35,3,1,12,4,28,9,1,11,13,37,19,13,13,34,19,2,43,43,9,27,9,11,50,51,16,20,26,30,18,24,20,51,28,7,9,41,37,44,36,25,40,26,20,38,41,39,7,39,30,23,46,11,51,25,10,24,15,1,33,37,1,44,31,25,9,51,12,43,22,6,3,36,45,9,12,49,15,15,27,26,11,42,14,20,17,8,19,17,35,29,36
2,36,26,24,17,7,36,11,3,44,38,47,8,29,5,8,48,33,40,11,15,5,1,33,18,19,45,32,38,4,1,12,3,30,8,1,11,14,41,21,13,12,34,19,2,43,51,8,31,10,10,50,46,14,20,21,30,20,24,21,47,26,6,8,46,39,49,38,29,36,23,20,34,37,38,6,38,27,22,43,11,52,28,8,24,17,1,34,33,1,46,31,26,10,45,11,41,20,6,3,40,49,9,11,45,14,17,25,28,13,46,15,20,17,8,22,17,36,30,30
