40,8
3,1,1,2,3,1,1,2,1,3,3,3,2,3,1,1,1,2,2,2,3,2,3,1,1,2,3,3,3,3,2,1,3,2,1,2,3,3,1,3
3,2,2,1,1,1,1,1,1,3,2,2,3,3,2,2,1,3,2,1,3,2,2,1,3,1,3,2,2,1,3,3,1,2,1,2,2,1,3,1
0,47,62,11,41,14,10,16,73,9,54,40,36,80,14,30,39,60,25,57,2,47,16,23,60,3,33,21,30,30,75,52,11,39,14,28,13,24,40,19
77,91,81,83,87,78,91,91,85,83,88,79,77,87,79,91,76,85,81,81,84,91,83,93,82,76,78,81,78,85,93,92,79,81,83,87,79,79,77,86
9,34,16,50,30,46,5,33,7,15,21,10,23,7,14,23,17,7,35,10,49,15,39,36,24,18,23,20,52,5,11,26,40,49,44,43,30,39,25,29
9,34,18,48,31,47,5,39,6,15,20,10,23,6,13,22,20,7,36,11,44,17,34,33,22,16,23,18,45,5,11,28,43,48,45,45,32,36,24,27
8,34,16,49,30,44,5,33,6,14,19,10,23,6,15,22,19,7,37,9,51,18,34,31,26,18,23,19,46,5,11,30,43,45,38,41,33,36,24,30
8,37,18,45,33,41,5,39,6,14,22,9,26,6,16,19,19,6,37,9,50,17,33,35,26,16,25,19,51,5,12,27,38,49,38,41,30,39,25,27
9,33,17,45,34,41,5,34,6,16,21,10,27,6,13,19,17,7,34,9,46,17,39,31,24,17,26,17,45,4,12,30,39,48,38,45,34,43,24,27
9,36,16,52,30,41,5,35,6,16,20,10,23,6,16,20,19,7,36,11,51,18,39,34,22,16,23,19,44,5,11,29,36,41,40,40,33,38,26,30
8,38,18,48,34,47,5,36,7,14,21,9,26,6,13,20,18,8,34,11,48,17,38,34,24,16,25,19,51,4,13,28,39,41,39,45,29,37,25,31
8,39,16,51,35,46,5,36,7,16,20,9,25,7,14,22,20,8,33,10,52,18,35,31,25,16,27,20,52,5,12,29,37,46,39,45,29,42,27,29
