120,12
2,2,3,1,3,1,3,3,3,3,1,2,1,2,2,1,2,2,2,3,2,1,2,2,3,2,1,2,1,3,1,2,1,1,2,3,3,3,3,3,1,2,1,3,1,1,3,2,3,3,1,2,3,3,3,3,1,2,2,1,1,1,2,1,3,3,2,2,1,3,2,2,2,3,3,1,1,2,2,2,3,3,1,1,3,2,2,3,2,3,3,1,1,2,3,2,2,3,1,2,2,2,2,1,2,2,2,2,3,2,2,1,2,3,1,3,2,3,1,2
1,1,1,2,1,3,3,3,1,3,2,1,1,3,3,2,3,1,1,3,2,1,3,3,1,1,1,1,3,1,3,3,2,2,2,1,3,3,2,3,3,2,2,3,3,1,1,3,3,3,1,3,1,2,1,1,3,3,3,3,1,1,3,2,3,1,3,3,1,1,2,2,1,3,3,2,2,3,2,3,3,1,1,2,2,1,3,2,1,1,3,3,1,3,1,1,3,2,3,1,2,2,1,3,2,3,2,3,3,3,2,2,1,1,1,1,1,3,3,2
95,113,95,46,33,105,97,33,122,104,66,59,64,69,108,117,105,142,20,88,81,140,158,95,3,18,71,27,29,85,115,80,117,130,35,40,55,23,31,92,59,54,37,72,83,40,35,82,89,66,75,47,29,7,127,3,20,74,123,117,56,99,54,76,51,34,39,45,7,130,70,126,5,104,70,12,40,125,77,151,120,26,52,46,1,3,63,22,35,9,89,84,22,102,78,56,133,91,135,89,120,101,120,37,8,36,71,26,50,134,104,72,95,72,105,17,15,55,9,55
167,147,157,144,157,151,164,146,161,168,153,168,166,146,145,146,143,167,157,156,167,168,171,167,168,160,162,163,170,167,167,146,170,147,147,151,151,166,171,166,168,165,157,163,167,144,171,162,155,158,148,143,157,165,162,172,147,158,152,142,157,159,143,166,151,162,164,154,158,151,144,154,161,160,170,146,145,165,169,158,166,159,163,171,150,142,155,150,159,151,144,161,163,150,151,145,161,154,162,163,160,150,146,155,142,163,164,162,157,146,170,146,146,158,155,162,157,150,150,171
18,23,12,18,21,33,19,31,44,41,15,31,13,37,25,4,36,21,49,22,5,25,14,23,18,11,37,14,13,2,44,29,12,5,47,27,20,42,23,19,23,27,12,3,33,10,44,14,2,10,25,14,34,45,23,23,43,2,10,15,35,34,7,3,51,28,28,39,12,18,3,2,10,26,20,20,30,39,13,1,15,31,19,17,42,52,7,5,33,30,14,25,11,41,44,38,17,26,8,30,15,38,18,43,46,29,32,29,38,13,42,27,48,30,9,33,6,12,34,7
21,24,12,19,23,36,18,34,40,36,17,31,12,38,29,3,40,20,44,27,4,24,12,22,19,11,36,15,15,2,49,26,12,5,47,30,22,38,22,23,28,27,13,3,30,10,48,14,2,10,24,15,34,42,27,22,47,2,10,14,39,39,8,3,51,27,27,38,11,17,3,3,8,25,19,21,28,33,13,2,15,32,17,15,37,48,7,5,30,27,13,21,10,40,43,40,18,29,8,30,14,33,17,45,44,31,34,30,33,13,41,27,44,30,10,30,7,12,36,7
20,25,12,17,22,32,21,34,44,38,17,32,11,36,29,3,42,20,50,23,5,25,12,21,16,10,41,14,13,2,48,26,11,5,45,30,20,38,24,23,27,28,12,3,30,12,46,15,3,11,26,16,34,45,24,20,47,2,11,17,36,38,8,3,53,28,28,36,13,17,3,3,9,25,22,21,32,39,13,2,13,29,19,16,41,51,7,5,30,29,14,25,10,37,42,35,20,28,8,31,14,34,18,42,49,31,34,32,33,14,35,27,48,28,10,36,7,12,36,8
19,23,13,19,25,34,20,35,42,42,15,32,11,37,30,3,41,19,45,23,5,28,13,20,18,10,39,16,13,2,49,29,12,5,46,28,21,44,22,22,24,28,12,3,31,12,46,12,2,11,28,16,38,41,25,21,42,2,11,14,37,40,7,3,44,30,25,39,12,15,3,2,10,26,20,18,31,36,12,1,14,34,17,15,38,43,8,5,28,30,15,25,10,41,45,37,17,25,9,34,13,39,18,44,46,29,31,28,37,13,39,26,53,28,9,30,7,13,32,7
18,23,12,18,22,39,19,32,38,38,16,33,13,40,25,3,40,20,50,24,4,24,12,22,19,12,41,16,13,2,46,27,11,5,44,27,22,42,24,19,23,26,11,3,33,11,42,12,3,10,26,17,35,39,27,23,49,2,11,17,36,35,8,3,44,26,26,42,13,17,3,2,9,22,19,20,28,39,13,1,14,35,17,15,36,43,7,5,29,26,13,22,11,39,37,40,18,27,9,29,14,35,18,44,49,26,37,29,37,13,41,31,45,28,9,35,6,12,33,7
20,23,13,19,24,37,20,30,42,42,15,29,11,38,26,3,39,22,43,27,5,25,12,21,19,10,43,15,15,2,42,30,11,4,42,31,21,41,23,19,24,26,11,3,29,11,44,13,2,10,28,15,32,40,26,22,49,2,11,14,33,33,7,3,49,28,26,41,11,16,3,3,9,24,24,17,30,40,12,2,14,31,18,17,42,48,8,5,29,29,15,24,11,43,43,38,18,30,8,31,15,38,19,48,44,29,32,29,34,13,35,31,50,30,9,30,6,13,32,6
18,23,12,16,23,34,20,29,42,38,17,33,12,36,29,3,41,21,45,24,5,27,12,24,17,11,39,16,12,2,42,30,11,5,49,29,21,44,24,19,27,27,11,3,28,11,42,12,3,10,23,17,33,44,27,23,51,2,10,14,34,39,8,3,44,28,26,41,11,15,3,2,10,24,21,18,30,39,12,1,13,32,16,17,41,49,7,5,30,29,14,22,11,41,38,37,17,30,9,31,15,37,19,42,46,31,36,29,35,12,36,26,53,31,10,37,7,15,36,6
22,22,12,16,25,39,20,33,43,39,15,33,11,36,30,3,38,21,44,26,4,26,13,21,19,11,42,14,14,2,42,28,11,4,41,26,22,45,23,22,24,28,13,3,29,10,42,15,3,11,24,15,34,38,27,22,43,2,10,16,36,37,7,3,48,29,24,40,13,17,3,2,8,23,20,20,30,32,11,1,15,34,17,15,36,45,6,5,27,30,13,23,10,35,43,39,19,28,8,33,14,38,19,43,44,27,36,33,38,12,36,29,52,29,9,36,7,13,36,7
20,22,13,16,23,38,21,35,44,39,16,29,13,39,30,3,40,20,43,23,4,24,13,22,19,10,39,15,14,2,45,30,12,5,47,28,21,40,25,19,24,26,12,3,31,11,41,14,3,10,26,17,37,42,27,23,50,2,11,16,38,34,7,3,47,27,24,39,12,17,3,2,9,24,22,18,31,33,11,1,14,31,16,16,41,43,7,5,33,27,15,23,11,35,41,41,17,27,8,34,13,39,21,40,47,29,36,29,33,12,38,26,50,28,9,34,7,13,34,7
19,25,13,16,25,39,18,32,43,37,17,31,11,36,27,3,35,22,51,24,4,27,12,23,17,12,44,13,12,2,45,27,10,4,44,28,20,38,26,20,27,26,13,3,32,12,47,15,3,9,27,17,32,38,25,20,46,2,10,15,38,37,7,3,49,29,25,42,11,18,3,3,10,26,22,21,28,37,12,2,13,33,17,18,41,45,7,5,30,27,15,26,10,40,43,40,18,26,8,29,15,39,20,44,42,30,36,31,34,14,39,31,50,33,9,31,6,14,36,8
21,22,11,17,24,35,18,32,39,44,17,29,11,38,26,3,42,19,45,25,5,23,11,24,16,11,42,15,12,2,44,26,12,4,43,26,19,40,22,20,25,26,11,3,33,10,43,13,2,10,24,15,33,43,27,20,49,2,10,14,32,37,7,3,48,26,25,35,13,16,3,2,10,23,20,18,32,37,12,1,13,29,16,18,39,44,6,5,27,25,14,24,11,37,39,37,20,29,9,30,15,35,18,46,46,28,37,33,32,12,39,31,49,28,9,33,6,15,32,7
20,25,13,19,22,36,18,30,41,39,17,29,12,36,26,3,42,21,48,23,5,25,13,21,18,11,39,16,12,2,47,27,12,5,49,30,21,43,26,20,23,26,11,3,32,11,45,14,2,11,26,17,32,40,23,22,46,2,9,17,35,34,6,3,53,27,24,41,11,16,3,3,10,24,23,20,28,34,12,1,13,31,17,17,39,50,7,5,31,29,14,22,10,40,41,39,18,28,9,32,14,39,21,44,49,32,36,31,39,12,35,30,49,29,10,35,6,13,35,7
