100,20
3,1,2,1,3,3,2,3,3,1,3,2,2,2,1,1,3,2,1,2,3,3,3,1,3,1,2,3,2,1,1,3,2,2,3,3,3,1,3,3,3,1,2,1,1,1,1,1,2,3,2,1,3,2,1,1,1,3,3,2,2,3,3,1,2,2,3,2,3,3,2,1,1,3,1,3,3,3,2,3,1,2,3,2,1,1,2,2,2,1,3,2,3,3,3,2,2,3,2,2
3,1,2,3,3,1,3,1,1,2,1,3,2,2,2,3,3,1,3,3,2,2,3,2,1,2,1,1,3,2,2,1,1,3,3,1,3,2,3,2,1,2,1,1,2,3,2,2,1,1,2,3,1,2,3,3,1,3,2,1,1,1,2,2,1,3,2,2,3,1,1,1,1,2,3,1,1,2,1,3,3,1,1,2,1,3,1,2,3,3,1,3,3,2,2,2,2,1,2,1
12,13,45,41,59,3,33,18,33,8,15,28,27,54,11,52,9,47,24,38,39,55,62,38,10,0,43,28,5,6,14,16,32,34,32,60,25,11,49,24,18,51,22,22,14,50,40,20,48,18,37,15,12,40,5,8,31,11,25,11,33,46,51,25,10,4,19,26,63,1,51,57,22,46,11,69,43,21,4,3,16,1,70,13,50,70,19,31,33,21,1,2,14,9,40,64,49,42,14,55
80,76,93,75,64,65,74,69,74,95,67,72,69,91,64,93,85,85,76,82,91,90,74,75,84,92,84,75,75,94,70,83,81,64,64,77,76,69,72,78,64,93,81,78,75,93,77,83,90,82,71,67,70,67,69,76,84,83,80,70,71,87,81,74,72,81,74,76,66,81,74,72,78,72,82,82,92,75,67,68,80,68,75,65,83,86,71,71,83,82,72,81,64,85,77,91,76,76,74,92
41,31,6,29,3,37,45,29,28,44,16,46,16,12,17,33,19,13,28,7,45,21,3,24,46,18,43,37,19,22,1,38,30,23,17,5,40,35,21,14,48,22,45,50,11,13,5,44,23,14,16,34,10,12,25,27,43,45,15,49,20,4,3,32,1,42,9,24,1,15,3,12,35,26,35,8,1,14,30,42,27,29,2,47,28,11,19,26,25,49,40,18,27,19,4,21,10,32,20,31
41,30,6,24,3,37,40,30,30,44,16,44,17,12,20,31,18,14,27,6,42,22,3,29,49,20,47,38,18,19,2,35,29,26,19,5,39,40,25,14,43,24,39,49,10,11,5,46,23,15,18,32,10,12,25,27,43,45,15,51,19,4,4,33,1,44,9,20,1,16,3,12,32,26,35,9,1,12,31,35,25,31,2,45,30,10,20,27,24,47,47,20,27,20,4,18,10,32,21,30
46,28,5,28,4,37,44,30,28,43,14,40,19,11,20,31,20,14,29,8,42,22,3,28,53,18,44,39,18,22,1,35,30,24,19,5,39,37,22,14,43,24,44,52,9,12,6,49,20,16,15,29,10,13,25,25,49,42,15,43,20,4,3,35,1,42,8,23,1,13,3,12,36,25,34,8,1,12,30,42,23,30,3,45,26,9,22,27,25,43,41,18,28,22,4,19,10,34,19,31
44,29,6,25,3,36,39,29,27,46,15,46,19,12,19,36,21,14,31,7,44,22,3,26,44,18,49,40,19,20,1,41,35,23,20,6,37,36,21,13,42,22,44,51,10,12,6,47,20,16,17,34,11,13,22,28,43,50,15,43,18,4,4,36,1,45,9,22,1,15,4,10,38,23,37,9,1,14,32,37,25,32,3,40,26,11,22,28,23,44,42,19,27,21,4,19,11,31,21,28
42,32,6,29,3,38,41,29,30,47,17,40,18,11,19,30,19,13,27,8,40,18,3,29,52,19,47,40,20,21,1,40,31,23,19,5,37,34,23,14,42,22,41,48,10,11,6,44,21,14,17,30,11,12,25,24,45,46,13,43,20,3,4,32,1,45,9,20,1,14,3,10,33,27,37,8,1,13,31,41,27,30,3,47,25,9,22,29,23,49,45,21,23,20,4,19,9,30,20,31
44,32,6,28,3,36,44,30,29,43,16,45,17,12,18,31,18,14,28,7,43,21,3,28,47,19,46,43,21,23,1,39,35,24,18,5,38,34,24,14,48,23,44,49,11,13,6,49,24,15,18,30,10,13,27,28,46,49,15,44,18,4,3,35,1,43,9,20,1,14,4,10,34,24,37,8,1,12,30,42,26,32,3,47,26,10,20,28,23,46,44,18,24,20,4,18,10,34,22,29
