100,6
1,3,1,1,3,1,3,3,2,1,3,1,2,2,2,1,1,3,3,1,2,3,2,2,1,1,1,1,2,1,2,1,2,1,3,2,1,3,2,3,3,3,2,1,2,2,2,3,3,2,3,2,2,2,3,1,2,1,2,3,3,1,2,3,2,1,2,2,1,3,3,1,2,3,2,2,1,2,2,3,1,1,2,1,3,1,2,2,3,2,1,1,2,2,1,1,1,1,2,1
3,1,2,3,2,2,2,3,2,1,1,2,1,2,1,3,1,1,3,1,3,2,3,3,3,3,1,1,1,2,2,2,1,3,3,1,1,1,2,3,2,3,1,1,2,3,2,3,1,1,3,2,2,2,2,3,1,2,1,1,1,1,2,1,2,1,3,1,1,1,2,3,1,2,1,2,1,3,3,1,1,3,2,2,3,3,2,3,2,3,3,3,3,2,3,1,1,3,2,2
37,232,175,75,148,127,197,140,88,33,72,109,17,148,133,165,234,26,105,134,158,76,239,123,223,226,3,6,117,136,18,134,61,109,139,181,117,177,226,55,190,46,97,61,67,206,205,221,218,165,123,229,189,35,37,170,107,88,51,187,216,114,186,221,92,114,65,134,8,224,201,60,68,27,191,122,176,138,65,217,186,196,180,9,194,144,124,218,198,49,92,81,65,253,249,119,93,229,108,21
263,254,253,268,279,297,269,291,281,264,290,253,253,254,271,303,270,295,255,274,263,254,265,253,259,283,291,287,290,294,296,287,260,251,265,278,253,253,259,279,261,261,264,252,295,300,287,262,249,282,285,290,257,283,277,290,269,273,279,258,275,281,256,285,274,254,274,292,301,263,297,250,278,263,257,263,275,303,285,259,277,268,285,265,252,284,296,289,299,265,298,286,282,260,272,288,262,285,278,289
40,15,5,41,32,25,8,34,13,29,21,1,38,33,46,28,28,8,9,28,43,50,6,42,31,8,17,46,15,45,47,39,45,30,31,11,19,42,19,7,50,4,27,46,50,12,43,28,23,40,21,20,36,19,35,16,2,9,40,20,28,40,35,40,30,9,32,38,19,3,22,47,11,20,24,10,18,36,7,40,27,6,13,47,19,13,20,12,10,28,10,10,19,8,18,3,48,36,23,6
35,15,5,36,28,27,8,35,14,27,25,1,38,30,47,27,31,8,8,30,42,43,6,46,27,8,15,47,18,47,40,40,46,32,29,11,19,40,20,7,49,4,23,45,45,10,41,25,24,44,22,19,38,20,36,15,2,9,42,21,33,42,35,44,28,8,33,36,22,3,20,44,12,19,24,11,19,40,6,34,28,6,12,44,21,13,17,12,12,25,10,11,19,8,19,3,50,37,24,6
34,17,5,41,32,24,6,34,11,33,24,1,34,32,41,32,30,9,8,29,43,51,6,42,32,8,17,41,18,50,46,34,46,33,29,12,20,37,21,8,50,4,27,51,49,12,38,27,24,41,22,21,40,18,33,15,2,10,39,18,30,41,35,45,27,8,35,42,22,3,24,47,11,20,24,10,20,36,7,36,26,6,13,45,21,12,18,12,11,25,11,10,19,8,18,3,53,38,25,6
37,14,5,39,27,24,7,34,12,28,22,1,35,31,41,30,31,9,7,27,48,49,6,45,29,8,15,44,17,42,43,39,50,31,34,11,17,37,19,7,49,3,24,51,43,10,42,29,23,44,21,20,37,20,35,16,2,10,40,21,32,42,33,41,29,8,34,38,22,2,20,43,13,19,27,10,21,39,7,34,24,7,12,43,19,12,20,12,11,28,10,11,18,7,18,3,51,40,26,7
39,15,4,36,29,25,7,32,11,31,24,1,36,31,43,28,30,7,8,32,43,47,6,44,27,7,14,42,16,43,48,35,48,35,33,13,20,37,19,8,45,4,23,44,47,12,41,29,26,40,22,18,39,16,36,15,2,10,39,21,30,42,31,47,26,8,31,43,22,3,21,42,13,17,28,10,18,39,7,33,28,7,13,44,21,11,18,10,12,25,9,10,18,8,18,3,49,41,23,6
40,15,5,35,30,23,7,38,12,28,22,1,39,29,43,27,33,9,8,29,51,47,6,45,31,9,15,46,18,47,44,34,50,35,30,12,19,37,19,7,48,3,27,47,49,10,44,28,22,43,22,21,36,18,36,16,2,9,38,21,29,39,37,40,28,9,32,36,20,2,21,42,14,20,25,9,21,38,7,35,26,7,13,41,20,13,19,12,11,24,11,12,17,8,20,3,48,39,24,6
