120,6
2,1,2,2,3,2,2,2,2,3,3,3,2,3,2,2,1,2,3,3,2,3,2,3,2,2,3,2,2,1,1,1,1,3,1,1,1,3,3,2,2,3,1,1,3,2,1,2,3,3,1,2,2,1,3,1,2,3,3,3,3,2,1,1,3,2,2,1,3,1,2,1,1,1,1,1,2,2,2,2,2,1,1,3,1,2,3,2,2,3,1,2,2,3,1,2,1,1,1,1,2,1,1,3,1,1,1,2,3,2,1,1,1,2,2,2,3,3,3,2
2,3,3,3,2,2,2,2,2,3,3,3,2,3,1,3,2,2,2,3,2,1,1,2,2,1,1,1,1,2,3,2,1,2,2,3,1,1,1,2,3,1,2,3,2,3,3,1,2,3,3,2,1,3,3,1,1,3,2,3,2,2,3,1,3,3,3,3,3,2,3,1,1,2,3,3,2,1,3,1,2,3,1,3,1,3,2,2,2,2,3,3,3,2,3,3,3,2,1,3,3,2,3,1,2,1,1,1,2,1,1,1,3,1,3,1,2,3,2,3
4,19,139,9,39,57,236,230,112,62,66,285,269,32,254,25,105,171,190,125,120,45,252,248,263,20,219,9,25,42,148,91,140,188,248,182,0,220,91,53,220,237,226,265,72,264,16,166,30,268,229,245,79,277,230,50,154,260,251,115,93,256,257,77,221,182,0,220,188,125,1,224,161,229,161,182,171,203,164,54,191,278,152,39,310,175,20,86,107,14,25,24,131,82,250,160,255,176,213,267,30,0,166,31,189,204,15,128,192,104,248,64,156,13,269,64,145,38,17,83
324,337,352,343,308,347,290,294,302,338,342,349,343,301,347,308,331,332,342,348,333,344,302,345,338,346,296,345,304,302,302,332,322,292,349,313,300,293,336,322,290,297,314,314,342,310,329,297,322,349,331,291,309,321,322,346,344,304,298,297,324,340,329,322,326,298,323,304,324,306,330,351,323,311,330,316,301,353,312,342,329,330,331,348,332,304,323,300,344,331,313,337,321,290,307,342,308,328,347,307,299,315,305,313,299,311,331,308,289,301,304,333,353,314,353,294,352,304,293,314
27,11,30,40,11,29,34,12,40,20,2,22,26,40,2,25,2,8,38,4,23,9,21,2,50,6,32,38,4,35,37,43,29,15,13,1,8,3,17,43,32,15,20,31,2,39,20,30,6,46,10,41,31,32,13,25,47,9,16,37,31,39,17,38,35,33,39,10,20,26,15,1,24,21,25,33,26,34,21,22,35,11,19,37,16,33,37,49,11,29,32,20,18,3,45,49,26,16,16,6,19,42,18,4,20,43,11,30,28,39,40,13,35,5,23,28,42,40,37,4
27,13,29,44,10,27,30,11,43,23,2,23,29,39,2,26,2,8,34,4,20,9,19,2,45,7,35,34,5,33,38,48,31,14,14,1,7,3,16,42,31,15,23,27,3,38,18,34,7,46,11,35,30,28,13,26,47,8,15,37,29,41,17,37,33,37,45,9,18,25,13,1,22,21,22,31,25,36,19,21,34,10,19,40,17,40,39,47,11,30,32,19,18,3,42,47,29,16,16,6,20,46,20,4,19,45,11,30,31,39,38,13,36,5,23,28,48,36,44,4
28,13,31,40,11,29,33,12,45,20,2,22,29,34,2,26,2,8,33,4,24,9,20,2,50,6,32,35,4,35,34,51,27,14,13,2,7,4,16,46,28,14,22,30,3,42,18,29,7,42,10,39,33,35,12,26,49,9,17,40,30,41,16,42,33,33,40,9,17,27,15,1,20,20,22,32,23,36,23,24,35,11,22,45,18,37,35,45,11,30,33,19,16,3,44,41,27,15,15,6,20,41,19,4,22,41,12,31,28,46,40,15,31,4,21,25,43,34,42,4
27,14,28,44,11,28,30,12,43,21,1,23,26,38,3,25,2,8,38,4,21,8,19,2,53,6,36,38,4,34,38,45,31,16,12,1,8,4,16,43,29,14,20,26,3,39,20,29,7,42,11,38,31,32,14,26,44,9,14,37,34,41,17,41,37,35,43,8,18,26,13,1,24,22,22,31,25,32,19,20,34,11,22,43,17,36,38,46,12,30,33,19,16,3,47,45,27,18,15,6,17,43,19,4,19,42,13,28,29,38,34,13,31,5,22,24,46,36,43,4
26,13,31,39,11,27,31,13,43,19,2,20,28,36,2,26,3,8,32,4,22,8,19,2,52,6,32,36,4,38,35,50,29,13,12,1,8,3,14,44,33,14,22,31,2,37,20,29,6,44,10,36,33,35,12,27,48,9,16,37,32,37,18,40,35,37,43,9,17,26,14,1,20,19,24,34,23,37,19,24,34,12,20,42,16,40,35,53,11,29,32,19,16,3,44,47,30,17,15,6,19,39,17,4,20,38,12,31,31,42,34,12,30,4,23,28,47,41,40,4
30,12,26,41,10,26,34,11,45,21,2,22,27,41,2,27,2,8,34,4,21,8,21,2,50,7,34,34,4,37,39,51,31,15,13,2,9,4,16,44,30,14,23,31,3,38,19,32,6,48,11,35,34,32,14,27,45,9,14,42,33,43,17,39,35,33,42,8,18,24,14,1,22,21,25,34,22,37,22,23,37,11,19,38,17,34,39,47,13,31,34,17,18,3,43,47,30,16,16,6,20,44,19,4,20,40,13,33,31,40,39,12,32,5,21,25,45,40,39,4
