40,10
1,1,1,2,1,3,1,2,3,2,2,1,3,1,3,2,1,2,1,3,2,2,2,2,1,2,2,3,3,1,3,3,2,1,3,1,1,1,2,3
1,2,1,2,2,1,1,3,1,2,2,3,1,2,2,3,1,2,2,2,3,1,1,1,1,3,3,1,3,1,2,2,1,1,1,1,1,1,1,2
43,29,21,19,36,35,39,26,11,44,26,22,34,21,38,15,0,6,6,1,3,6,10,13,22,37,21,11,27,10,10,12,40,3,14,23,31,44,26,23
70,71,66,62,63,64,71,61,62,72,68,62,60,69,62,72,67,72,60,71,65,64,66,67,66,61,68,59,71,63,60,66,65,59,68,69,66,64,59,60
16,27,35,35,16,27,13,23,23,12,41,12,14,43,8,28,26,34,34,11,33,15,42,34,40,15,14,15,44,30,26,18,15,24,20,5,25,12,29,32
18,32,30,36,17,29,11,24,22,12,40,12,15,39,10,27,26,39,37,11,33,17,44,36,44,16,15,17,43,28,27,17,18,23,18,5,22,13,30,29
17,32,36,39,17,28,12,25,24,12,37,12,15,44,9,27,28,37,37,12,36,15,43,37,38,18,16,15,42,33,29,17,16,26,19,5,23,13,35,29
16,28,36,35,16,28,11,25,23,11,42,10,15,46,8,25,25,34,33,13,36,15,48,34,43,18,17,15,39,28,28,19,15,23,17,4,25,12,31,33
17,28,35,38,17,25,13,25,25,13,37,10,16,46,9,29,26,33,39,12,39,17,49,34,44,16,17,14,44,27,29,17,15,26,20,4,25,14,29,31
17,27,31,33,18,25,13,25,25,13,38,11,15,45,10,27,25,34,38,13,34,15,47,36,38,18,15,16,44,29,28,17,17,22,19,5,23,14,32,33
17,31,33,36,16,25,11,23,27,11,40,11,14,44,8,25,29,36,39,12,34,16,43,37,45,17,15,14,39,30,29,19,16,23,18,5,22,13,34,34
17,27,35,38,16,26,13,26,24,11,39,10,15,42,9,27,27,33,34,13,36,15,43,34,42,15,16,16,45,32,25,20,15,25,20,5,25,13,33,32
16,30,32,38,15,25,13,22,22,12,39,11,15,41,10,26,29,35,39,12,36,15,44,34,42,16,14,16,43,30,28,21,17,26,19,5,25,14,30,34
16,30,33,38,17,27,11,22,23,11,37,10,14,39,8,27,27,40,39,14,37,16,49,35,42,16,15,17,42,31,28,18,16,23,19,5,25,12,33,34
