40,6
3,2,3,2,3,2,1,3,3,3,3,1,1,1,1,3,2,2,3,1,2,2,2,1,2,1,2,1,1,1,3,3,1,1,2,1,1,1,3,3
2,3,1,1,2,2,3,3,3,1,2,3,2,2,3,3,2,1,3,2,3,3,1,3,3,1,1,3,1,1,1,3,1,1,2,3,3,3,3,3
52,72,11,58,5,43,3,80,95,68,67,90,80,62,11,19,34,69,85,72,5,34,46,40,19,42,9,13,64,46,70,85,16,31,51,31,23,99,80,93
112,113,115,111,117,100,106,117,116,111,101,119,108,113,105,112,106,107,108,116,116,103,104,106,104,107,112,100,109,104,99,106,101,116,98,102,111,110,118,112
15,37,43,48,27,10,20,31,19,41,25,29,16,25,40,9,10,13,22,39,26,37,42,18,16,13,47,40,46,37,11,2,24,31,2,9,27,9,17,10
15,35,42,45,27,9,18,36,21,39,26,28,18,27,39,8,9,11,20,40,30,40,42,18,18,14,46,38,39,36,12,2,21,34,2,10,23,9,16,9
15,37,37,44,27,9,18,31,21,42,29,30,18,29,39,9,9,12,20,42,26,38,42,17,17,14,49,40,44,34,12,2,24,36,2,9,24,9,17,9
16,35,44,47,26,9,20,36,18,41,28,31,18,26,38,9,9,11,23,42,26,41,40,16,17,13,49,38,39,39,13,2,21,34,2,11,27,10,16,10
16,39,37,43,24,9,18,37,19,40,28,28,15,27,36,8,10,11,20,39,26,37,41,16,18,15,46,39,42,40,11,2,23,37,2,11,26,8,16,10
17,40,37,47,24,10,18,33,20,37,25,30,17,25,33,8,10,13,20,45,30,43,41,17,16,15,48,35,44,38,12,2,24,36,2,10,26,9,15,11
