80,10
1,2,1,2,1,1,1,3,1,2,1,2,1,3,1,3,1,1,3,2,3,1,1,2,1,3,1,2,2,3,3,2,1,1,3,3,2,3,2,1,1,1,1,1,3,2,3,3,2,1,2,1,3,3,3,1,1,2,3,2,1,1,3,2,1,2,1,2,3,3,3,1,1,2,3,3,1,3,1,3
1,3,1,2,2,3,1,1,1,3,2,2,3,1,3,1,1,3,1,1,1,3,3,2,2,3,2,1,2,2,3,2,1,1,2,1,3,1,2,2,3,3,3,2,1,1,2,1,2,3,3,2,1,3,1,2,1,3,3,1,1,3,3,3,2,2,3,3,3,3,2,2,3,3,1,1,1,3,1,1
106,73,23,2,82,48,87,8,37,30,60,62,38,38,34,28,63,77,27,14,46,11,81,104,54,86,98,120,55,91,76,6,41,9,55,89,31,23,67,108,109,58,18,75,3,110,58,90,15,14,112,114,124,55,1,24,38,54,71,66,55,2,104,109,26,109,97,122,77,39,20,34,27,111,15,3,29,109,81,51
128,120,129,138,139,141,136,134,140,145,133,141,140,143,133,131,143,131,143,130,125,124,125,139,123,143,139,135,131,146,127,129,146,122,127,132,132,143,144,135,126,137,133,129,137,135,137,137,129,127,139,144,146,141,126,136,121,125,123,139,120,135,139,140,123,144,137,142,141,134,122,129,139,127,127,120,127,140,141,127
11,44,21,45,49,14,9,25,33,42,6,9,41,8,7,14,27,23,33,23,48,28,25,28,27,15,26,16,3,21,49,40,6,28,23,31,29,28,45,20,15,43,8,20,24,20,39,19,1,52,20,8,6,41,5,21,43,27,29,3,45,10,37,33,5,32,39,10,45,17,37,3,42,2,9,31,44,35,43,7
12,38,21,48,44,14,8,25,35,42,6,8,40,8,6,13,26,23,32,27,47,26,27,28,26,17,29,17,3,18,50,43,5,27,24,29,30,32,49,19,17,46,8,21,22,18,41,20,1,52,17,9,5,41,6,22,41,28,34,3,47,10,34,35,5,27,35,12,51,17,42,3,47,2,10,37,48,35,43,8
12,44,24,46,43,13,8,26,34,38,6,9,40,8,6,12,28,24,33,26,46,26,22,24,26,17,28,15,3,21,48,44,6,28,24,29,34,28,46,21,16,44,8,19,24,17,43,19,1,46,20,8,6,43,6,23,47,30,30,3,43,10,37,30,5,32,35,12,45,16,37,3,45,2,10,37,47,35,39,8
11,42,21,48,49,14,9,25,29,38,6,9,39,9,6,13,31,22,32,23,41,30,26,25,25,15,26,17,3,19,47,47,6,27,23,29,33,31,44,20,17,42,8,20,23,17,44,21,1,51,20,9,6,43,5,23,43,27,30,3,43,10,34,34,4,32,33,10,47,18,43,3,44,2,11,34,45,32,46,7
11,40,22,48,50,14,8,30,34,42,6,9,39,8,7,14,28,22,30,25,45,30,25,29,26,16,27,17,3,20,51,39,5,32,20,29,31,29,44,22,17,42,7,19,21,17,46,20,1,46,20,9,6,44,5,21,47,28,34,3,48,10,37,31,5,32,39,12,45,19,40,3,39,2,10,35,43,34,43,8
13,38,24,43,42,13,9,28,32,40,6,8,37,9,6,14,31,24,30,25,47,29,25,26,25,15,27,17,3,21,51,41,6,28,24,30,32,30,48,22,17,44,8,21,21,19,41,20,1,45,18,9,5,43,6,21,41,32,31,3,47,10,36,35,5,32,37,10,51,16,38,3,39,2,10,36,45,36,46,7
11,43,23,45,47,15,8,28,29,38,5,8,40,8,6,13,28,24,30,22,49,29,26,27,25,16,29,15,3,21,50,43,6,32,24,31,36,28,45,22,16,40,8,18,23,20,42,19,1,46,17,9,6,42,6,25,44,29,31,3,47,11,36,32,5,29,38,11,49,18,37,3,41,2,10,31,46,34,45,8
12,41,22,44,47,14,9,29,30,44,5,8,42,8,7,11,26,22,32,26,45,28,24,27,26,16,29,16,3,18,49,40,5,31,23,33,34,29,49,22,17,45,7,20,23,17,40,19,1,44,20,9,5,45,6,23,47,32,35,3,49,10,31,34,5,30,39,12,47,17,45,3,43,2,9,33,50,33,39,8
13,37,25,49,44,13,9,28,32,40,6,8,37,8,5,12,27,21,33,24,47,29,25,25,27,18,27,17,3,18,52,42,5,33,21,29,30,29,44,21,16,46,8,21,23,20,38,20,1,49,18,8,6,41,6,22,39,30,32,2,45,10,32,34,5,28,37,11,52,16,40,3,46,2,10,36,44,30,43,8
11,39,22,50,45,14,8,26,32,42,6,9,43,8,5,14,29,24,29,24,43,26,26,26,27,17,29,18,3,21,48,43,6,29,24,29,30,31,48,22,18,41,7,21,22,18,39,21,1,48,20,9,5,37,6,22,44,30,30,2,41,11,34,33,5,33,36,12,53,19,42,3,41,2,10,37,47,35,39,7
