40,6
2,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,2,3,1,2,1,2,3,1,2,3,2,1,3,2,1,1,3,2,3,3,3
3,1,1,3,3,1,1,2,3,2,1,2,1,2,1,2,3,1,2,1,2,3,1,3,1,1,3,3,2,3,1,3,2,2,2,2,2,1,1,3
13,3,49,35,63,24,53,7,18,47,32,48,27,27,36,9,45,37,15,45,52,80,16,47,39,62,27,13,4,15,0,53,41,36,62,51,33,51,59,10
101,97,107,102,107,94,96,99,110,100,109,95,105,96,96,92,98,102,101,106,99,104,109,94,105,104,108,105,110,93,106,102,108,97,111,100,108,106,93,99
44,44,24,12,23,1,8,7,3,39,7,42,2,17,29,21,23,16,42,30,9,28,36,38,41,14,32,22,36,16,14,25,33,48,10,26,1,8,12,22
43,48,24,13,24,1,9,7,3,40,6,42,2,17,28,20,24,18,44,34,10,24,34,40,39,14,34,26,38,17,13,25,39,40,10,27,2,8,11,20
48,41,27,13,25,1,8,8,3,37,6,43,2,17,29,22,22,18,48,33,9,28,38,42,36,14,33,23,37,18,14,22,33,42,11,28,1,9,11,21
50,48,29,13,22,1,8,8,3,35,6,38,2,18,27,21,23,17,46,30,8,26,34,38,40,14,30,26,36,16,14,26,32,40,10,26,2,8,10,23
45,44,29,13,24,1,9,8,3,39,6,41,1,16,28,24,23,15,45,33,10,28,36,44,36,14,29,22,37,19,14,22,37,47,10,29,2,9,11,23
47,42,28,13,24,1,8,8,3,34,6,42,1,19,28,20,22,15,47,34,9,27,38,42,37,14,32,23,39,16,13,24,36,41,12,26,1,7,12,20
