100,10
3,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,1,3,2,1,3,1,1,3,3,3,1,2,2,2,1,3,3,1,1,3,2,2,2,1,3,1,1,3,1,1,1,3,1,1,1,1,3,3,3,3,2,1,3,3,1,1,1,2,2,2,3,3,2,3,2,2,2,3,1,3,3,2,3,1,1,1,2,3,3,3,3,3,2,1,3,2,1,2,3
1,1,2,1,1,2,2,1,3,1,1,1,1,3,1,2,3,2,1,1,2,1,1,2,3,1,2,1,1,2,2,1,1,2,1,3,2,3,2,3,3,3,2,3,3,3,2,1,1,3,1,1,1,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1,3,2,3,2,2,1,3,2,2,1,3,1,2,1,2,2,1,2,1,2,2,3,2,2,3,1,2,2,3,2,1
98,95,149,44,15,20,93,33,39,30,16,99,11,86,88,3,66,131,140,55,38,36,44,33,78,99,55,22,1,122,49,40,70,151,79,110,9,112,51,57,96,117,135,67,10,34,50,121,17,100,15,32,54,64,43,80,59,37,105,92,77,90,41,56,118,158,106,17,69,59,77,49,58,15,53,96,151,11,85,152,132,28,135,70,37,60,47,94,46,80,6,110,48,63,142,100,70,48,5,42
172,168,167,144,168,153,171,149,142,166,171,167,163,167,144,141,152,141,163,148,158,165,146,150,148,143,144,150,159,159,147,144,151,171,143,159,161,150,157,148,167,163,156,168,147,163,154,149,152,141,143,142,144,149,159,163,170,149,158,154,156,168,158,164,153,167,144,158,156,159,167,167,153,148,152,170,163,157,170,170,148,157,161,145,150,152,159,143,167,146,142,165,150,163,163,159,144,142,143,165
16,29,1,21,33,7,3,31,40,2,11,21,16,45,2,30,10,5,11,49,5,25,1,10,15,41,33,35,13,39,6,12,32,6,52,17,19,8,35,34,17,44,5,25,44,44,22,1,29,15,16,30,37,18,36,40,9,33,25,29,4,18,52,37,39,3,38,28,26,27,13,37,32,28,50,27,3,17,7,12,15,35,28,1,49,48,12,8,29,48,3,11,36,40,11,23,18,47,19,41
19,25,1,23,33,6,3,31,40,2,10,21,16,46,2,26,9,5,11,52,5,23,1,10,16,37,36,37,12,36,6,10,31,6,50,17,23,9,41,32,16,43,5,29,49,43,24,1,30,17,16,28,35,18,34,41,10,28,28,28,5,16,47,35,35,3,33,28,23,26,12,39,29,31,47,27,3,14,7,12,15,35,25,1,50,45,13,7,30,46,3,11,40,42,12,23,17,48,20,42
16,27,1,22,35,6,3,28,36,2,12,22,15,45,1,25,10,5,10,43,5,24,1,11,15,43,37,35,13,35,7,11,32,6,49,16,20,8,41,32,19,42,5,29,45,46,24,1,30,15,17,29,34,21,37,44,10,33,29,26,4,16,51,37,37,3,39,27,23,26,13,35,32,30,44,31,3,15,7,13,14,37,29,1,49,49,12,7,31,47,3,12,37,44,12,25,17,47,18,43
16,31,1,23,36,7,3,29,35,2,11,24,14,45,2,26,10,4,10,45,5,22,1,9,17,43,36,32,13,41,6,10,32,6,49,16,22,8,34,29,16,40,5,30,44,45,20,1,33,15,16,29,35,18,38,48,10,33,27,28,4,17,44,40,36,3,37,31,25,29,13,40,32,27,46,29,3,17,8,14,13,37,28,1,48,44,14,9,29,45,3,10,34,48,13,24,17,44,19,39
16,29,1,21,32,6,3,32,37,2,11,21,16,39,2,30,9,5,11,50,5,23,1,11,15,40,34,35,12,35,7,12,29,6,45,18,21,9,38,30,17,44,5,26,47,43,24,1,32,17,17,30,33,17,37,47,9,33,25,29,5,17,44,42,40,3,36,29,24,27,13,42,30,31,45,30,3,16,8,13,12,38,27,1,45,49,14,8,33,45,3,11,33,42,12,23,17,52,19,40
18,25,1,23,35,6,3,34,38,2,10,21,15,44,2,27,10,5,9,52,5,23,1,10,17,41,38,36,11,37,7,12,27,6,52,17,20,8,41,35,18,43,5,28,51,45,22,1,32,16,15,30,31,17,34,43,10,31,25,25,5,16,52,41,37,3,36,29,25,29,13,38,29,29,45,30,3,15,7,13,15,39,24,1,51,47,14,9,34,46,3,10,37,39,12,23,15,45,17,37
