60,12
1,3,1,3,1,3,3,2,2,2,3,3,1,3,3,1,3,3,3,1,2,2,1,3,3,3,2,1,2,2,2,3,1,3,2,2,3,2,3,2,1,1,2,3,1,3,3,2,2,2,3,3,1,2,3,3,2,2,2,3
3,3,3,2,3,3,3,3,3,2,1,2,1,2,2,1,1,1,3,3,2,3,2,1,1,2,3,1,3,3,3,2,2,2,3,3,2,1,1,1,1,3,3,3,2,1,3,1,1,2,2,3,3,1,2,3,2,2,2,2
46,13,36,35,36,72,25,46,27,3,30,75,40,61,9,13,19,53,15,52,23,70,72,46,57,31,2,42,30,60,20,38,3,49,63,19,39,4,48,7,25,9,59,4,1,61,23,9,81,41,54,40,33,24,43,44,56,58,8,29
99,97,93,103,93,102,91,106,97,99,101,103,94,104,99,98,92,89,92,88,101,103,107,91,100,107,92,101,105,99,96,106,102,98,96,90,92,99,105,93,92,104,89,91,97,89,102,97,105,107,97,107,90,96,97,103,91,98,98,98
28,43,41,24,31,29,11,32,31,45,42,16,19,14,48,30,42,25,16,35,33,37,33,33,40,40,44,10,43,18,18,42,45,2,33,35,17,2,36,3,10,42,23,43,13,25,30,12,17,43,45,8,29,2,38,46,34,37,49,43
31,49,43,26,31,32,12,33,28,48,44,16,17,13,43,30,41,27,15,32,32,37,31,35,35,44,48,10,42,17,21,44,44,2,34,38,18,2,34,3,10,44,24,40,13,25,26,12,19,43,41,9,24,2,36,44,39,44,47,37
34,44,38,25,34,32,11,33,27,48,48,13,17,12,43,32,40,26,17,33,33,35,28,36,38,41,52,10,48,19,20,44,45,2,34,37,20,2,33,3,9,48,22,42,13,22,31,14,20,44,37,9,24,2,37,45,36,43,51,37
34,44,38,29,31,33,11,30,32,51,48,14,17,12,46,34,40,26,15,30,37,34,29,35,35,38,45,10,51,18,18,38,42,2,35,36,18,2,35,2,10,40,22,42,14,23,25,12,17,44,41,8,29,2,37,50,38,43,44,42
28,46,36,26,36,30,11,35,30,48,42,15,19,12,44,34,37,29,14,33,37,33,34,36,38,41,47,10,47,18,21,43,41,2,34,39,17,2,33,3,10,42,25,43,14,24,26,12,19,37,44,8,26,2,38,46,41,38,50,38
28,41,37,25,34,32,11,31,31,48,40,15,16,13,48,30,38,24,15,36,35,32,29,38,39,46,47,10,46,18,19,41,42,2,33,41,17,2,37,3,10,40,23,44,14,25,31,12,19,41,38,8,28,2,38,51,39,39,49,45
29,48,43,28,36,29,11,31,29,52,48,14,18,13,45,30,40,27,17,34,36,32,33,32,39,40,49,10,47,19,22,45,44,2,37,39,19,2,35,2,10,45,23,42,13,25,26,12,18,43,43,8,26,2,37,44,41,38,45,44
32,46,39,28,34,30,11,31,27,46,43,13,19,11,45,36,38,26,17,37,36,34,28,37,39,43,51,10,50,20,21,43,40,2,34,42,19,2,37,3,10,48,24,44,13,23,28,13,20,38,43,8,25,2,34,45,35,40,44,40
30,49,42,24,35,28,12,35,30,49,46,16,19,12,43,36,38,24,16,31,33,35,34,33,36,40,50,10,49,19,21,40,38,2,34,39,20,2,33,2,11,42,24,42,14,22,28,12,18,40,45,9,25,2,34,45,38,41,49,42
34,41,37,28,34,28,11,34,29,52,46,14,18,13,42,30,39,29,15,34,32,32,34,39,39,39,47,9,44,21,20,41,43,2,34,38,19,2,39,3,9,46,24,40,14,21,26,12,17,42,42,8,28,2,38,50,37,44,48,38
33,44,38,26,31,29,10,30,31,45,41,16,18,11,41,33,42,27,15,36,32,32,32,34,40,40,48,10,49,19,19,41,38,2,35,40,19,2,39,2,11,40,25,40,13,25,29,12,20,41,43,8,29,2,36,48,39,43,44,38
30,50,44,25,33,29,11,33,27,47,47,16,16,13,48,30,40,24,17,31,31,37,32,36,40,44,49,11,44,20,18,43,42,2,31,42,17,2,36,2,10,48,24,43,13,25,26,12,20,43,42,9,28,2,35,45,38,43,48,39
