40,6
1,1,2,1,1,3,1,2,2,3,2,2,2,3,2,1,1,3,2,1,3,3,1,2,3,2,3,1,2,2,1,2,3,3,3,1,3,2,1,3
2,3,3,1,2,3,2,1,1,1,1,1,2,2,3,3,3,2,1,3,2,3,1,1,1,1,2,2,2,1,2,1,1,2,2,3,3,2,2,2
22,33,76,9,35,64,12,52,64,55,30,41,54,9,20,36,49,58,12,62,28,11,24,34,34,58,61,83,15,53,45,30,14,40,55,35,43,15,42,75
100,110,101,102,108,110,112,99,93,101,92,102,93,91,111,92,97,102,92,107,107,102,93,103,94,108,94,110,97,105,103,103,108,91,109,97,98,92,98,100
36,34,24,46,0,39,7,8,3,26,13,42,15,32,16,3,32,28,3,27,27,40,12,30,24,23,9,27,39,21,29,32,10,4,41,37,15,26,16,9
40,36,26,41,1,45,7,8,3,25,12,45,15,36,16,3,29,32,3,25,29,44,11,32,21,24,11,28,36,21,26,29,9,4,49,43,13,24,16,8
41,34,28,39,1,41,6,9,3,25,11,44,14,35,15,3,28,31,3,26,27,44,11,30,21,24,9,29,38,20,26,32,10,4,49,41,14,23,18,8
37,40,24,43,1,41,6,9,3,28,11,43,15,37,15,2,27,28,3,23,30,40,12,32,23,23,9,28,35,22,29,32,9,4,48,38,12,24,18,10
43,36,25,46,0,40,7,8,4,24,11,45,16,33,17,2,31,32,3,23,27,41,12,30,23,24,9,30,38,22,26,35,9,4,42,42,13,23,17,8
39,41,25,39,1,42,7,8,4,25,13,45,14,33,15,3,32,28,3,23,30,40,11,36,22,21,10,29,40,19,29,34,10,4,49,43,14,23,17,8
