40,10
1,3,2,2,1,2,1,2,3,2,3,2,1,2,2,1,1,2,3,2,3,2,2,2,2,1,3,1,3,2,1,3,1,2,2,3,3,2,2,3
2,3,2,3,2,3,1,2,3,3,1,1,2,3,2,1,1,3,3,1,2,3,2,1,1,3,3,3,3,1,1,3,1,1,1,3,2,2,2,1
18,0,8,0,20,24,34,11,1,10,19,17,12,18,9,1,5,14,18,22,3,43,23,4,3,24,20,0,3,33,40,43,13,25,22,23,26,13,27,3
48,52,45,52,53,51,53,49,51,48,45,52,44,49,46,47,45,47,46,49,47,47,51,51,47,48,47,49,45,47,49,47,45,49,49,53,45,46,52,46
30,4,12,41,10,19,14,24,20,13,12,8,24,15,27,45,7,7,18,7,21,1,21,17,33,15,14,48,1,13,8,3,23,12,28,27,2,25,26,41
32,4,12,40,10,18,15,21,20,14,12,8,25,15,29,48,8,7,17,6,19,1,20,17,34,13,17,45,1,14,9,4,21,13,32,25,2,22,26,41
33,4,12,43,9,20,14,21,20,15,12,8,27,14,25,49,8,7,17,6,22,1,18,17,36,14,14,46,1,15,8,4,23,13,30,31,2,25,24,40
30,4,12,45,10,20,14,23,20,15,13,7,25,16,30,51,8,7,16,6,21,1,22,17,34,15,14,49,1,15,8,4,21,11,30,30,2,24,23,36
32,4,12,38,10,20,15,20,22,14,11,7,28,14,26,43,8,6,18,7,21,1,19,16,37,14,14,48,1,15,8,4,23,12,33,29,2,23,27,40
30,4,10,39,10,20,15,23,22,13,11,7,25,14,27,51,8,7,15,7,20,1,21,17,31,15,16,45,1,15,8,4,20,12,29,27,2,22,26,36
33,4,12,39,9,18,14,20,21,13,12,7,26,16,30,48,8,7,17,6,20,1,18,17,33,15,16,48,1,14,7,4,22,12,29,27,2,21,23,37
34,4,11,42,9,18,15,24,20,15,13,7,26,15,29,49,8,6,18,6,21,1,19,15,35,14,15,48,1,14,8,3,21,13,27,30,2,25,24,40
30,4,10,44,9,18,13,21,23,13,11,7,25,15,25,47,7,7,18,6,20,1,18,16,31,14,14,54,1,14,8,3,21,13,28,26,2,21,25,41
31,4,12,40,9,19,14,23,21,15,11,7,30,14,25,44,8,7,17,7,21,1,19,16,37,14,14,46,1,13,8,3,23,11,32,30,2,21,26,36
