60,6
3,3,2,1,3,1,2,3,3,2,1,3,1,1,1,3,3,1,1,3,3,3,3,3,2,1,2,2,1,3,1,2,2,3,3,3,3,3,2,1,2,1,3,2,1,3,3,1,3,2,1,2,2,1,1,1,2,2,1,2
2,3,2,1,3,1,2,2,3,3,1,3,1,1,1,2,2,3,3,2,2,2,1,1,1,1,3,1,2,2,1,2,2,2,3,2,2,1,3,3,2,3,1,3,1,1,1,1,3,1,2,1,2,2,2,3,1,2,3,3
12,36,33,46,64,111,0,125,52,5,60,95,6,79,25,55,87,54,126,119,10,139,26,73,118,97,67,70,52,88,78,131,128,80,102,125,74,62,116,98,8,29,150,34,26,79,76,42,30,0,23,2,109,76,88,114,66,31,45,133
172,171,165,155,168,164,147,167,165,166,164,147,157,175,154,150,153,156,155,157,155,175,160,151,170,160,147,159,144,161,156,149,145,152,153,154,149,150,174,149,152,172,168,146,172,165,165,151,147,147,167,172,155,160,152,173,162,161,155,159
36,16,45,42,24,31,2,17,6,46,13,5,28,26,17,41,3,24,2,5,7,23,44,29,31,45,31,38,47,51,4,14,3,2,39,15,8,38,25,36,42,6,1,14,31,45,43,16,15,37,33,46,6,6,4,30,38,41,17,9
33,19,46,42,26,35,1,17,6,44,15,4,30,25,18,43,3,24,2,6,7,22,47,26,28,48,30,35,42,45,4,16,3,2,43,15,9,40,25,36,50,7,1,14,29,46,38,16,13,43,33,44,6,8,4,28,38,42,18,10
36,19,45,49,23,37,2,21,6,38,13,5,25,24,17,38,4,23,2,6,7,22,47,25,28,40,33,37,40,44,3,16,3,2,43,18,8,33,24,30,46,7,2,14,29,45,37,17,14,41,36,43,6,7,4,30,40,44,17,9
32,18,46,43,26,32,1,21,5,39,13,4,27,23,15,42,3,27,2,6,8,22,49,26,29,46,31,36,46,51,4,16,3,2,44,15,9,34,27,33,49,7,1,12,33,44,43,19,15,41,37,49,6,7,4,32,36,44,18,10
33,16,42,45,23,31,2,19,5,42,13,5,30,28,18,43,4,24,2,6,7,22,47,29,31,41,29,37,46,49,4,13,3,2,42,16,8,40,26,31,44,7,1,13,34,42,40,16,14,40,34,47,6,7,4,31,38,40,17,10
31,17,39,42,26,33,2,17,5,44,14,5,26,26,18,40,3,25,2,6,8,20,50,30,29,42,32,33,45,45,4,14,3,2,40,15,9,34,25,34,49,7,1,13,29,39,39,16,15,41,32,50,6,7,4,29,36,39,18,10
