40,6
2,1,1,2,1,3,3,1,3,3,3,1,1,2,2,1,3,3,3,2,1,3,1,2,2,2,2,1,1,1,3,1,1,3,2,2,2,1,1,1
2,2,1,2,3,3,2,3,3,3,3,1,2,1,1,2,3,1,3,3,2,1,2,2,1,2,3,1,1,1,3,1,1,3,3,1,2,1,3,2
13,106,18,39,49,59,36,52,83,89,47,12,87,48,2,5,22,87,95,24,9,113,6,13,68,32,50,81,51,85,42,69,76,16,88,35,18,69,80,23
113,133,118,136,127,127,127,113,125,123,121,137,132,113,117,120,119,124,120,130,118,121,114,130,116,128,124,124,122,124,129,129,136,116,122,121,132,114,122,134
42,28,43,50,21,5,37,14,13,3,23,25,28,29,46,39,37,5,21,45,26,3,16,23,15,48,38,43,17,17,27,10,48,37,31,34,31,30,48,40
49,26,50,48,20,6,33,14,13,3,22,22,30,27,41,39,34,5,21,48,24,3,15,22,18,46,36,44,17,20,32,11,41,32,32,32,36,28,47,41
40,27,48,47,21,5,37,15,15,3,23,22,27,25,49,45,37,5,20,45,22,3,15,19,16,45,34,49,16,18,28,10,48,37,31,34,31,27,47,37
40,29,47,46,21,6,37,15,15,3,24,24,30,29,41,37,38,5,23,44,26,3,15,19,16,47,34,46,15,18,28,10,46,36,29,36,37,30,44,40
49,25,51,53,22,5,37,13,16,3,22,23,31,27,46,45,36,5,24,45,25,3,17,21,16,45,40,48,16,18,31,10,41,36,28,32,32,27,43,35
43,30,43,54,20,5,34,15,16,3,24,22,31,26,42,37,38,6,21,43,26,3,17,21,15,48,40,50,16,19,29,11,44,32,31,36,36,27,42,38
