400,15
2,2,3,3,2,1,1,1,1,3,3,2,3,2,3,2,1,1,2,3,1,2,2,2,3,2,3,3,2,2,2,1,3,2,2,2,2,3,3,3,1,3,3,3,2,1,3,2,3,2,2,2,3,3,1,1,2,3,2,3,3,3,3,2,3,3,3,3,2,1,3,1,1,2,2,3,3,2,3,2,2,3,3,3,2,3,3,2,2,2,1,2,1,1,1,3,3,3,1,1,2,3,3,2,1,3,2,1,3,1,2,3,2,1,3,1,1,2,1,1,3,2,3,1,3,2,2,2,3,1,3,2,1,2,2,3,2,2,1,3,3,2,1,1,2,3,1,3,3,3,2,2,2,2,1,2,2,3,3,2,3,1,3,3,2,3,2,1,3,1,2,2,1,1,1,2,2,1,3,1,2,3,1,2,2,3,2,1,1,2,2,1,3,1,1,2,2,2,1,3,1,3,2,1,2,1,1,1,2,3,2,1,3,1,3,1,1,2,2,3,1,3,2,3,3,3,3,3,2,1,1,3,2,1,3,3,1,3,3,3,1,2,1,2,3,3,1,1,1,2,3,3,1,3,2,1,1,2,3,3,3,2,3,1,3,3,1,3,3,3,3,1,3,2,2,2,2,3,3,3,3,2,1,3,1,2,1,2,1,2,3,2,2,3,1,2,1,1,2,2,3,2,1,3,3,2,3,2,1,2,2,1,3,3,2,1,3,3,1,2,2,1,1,1,1,2,1,2,1,2,1,3,1,1,2,2,1,2,3,3,1,1,1,1,2,2,3,1,1,3,3,1,3,2,2,1,2,1,2,2,1,3,1,2,2,3,3,3,3,3,2,3,2,2,2,3,1,1,1,2,1,3,1,1,2,3,3,1,2,3,2,2,1,2,2,1,1,2,1,3
2,2,3,2,3,3,3,2,3,2,1,2,3,2,2,2,1,2,1,1,3,2,1,2,3,2,3,3,3,3,2,3,2,1,2,1,1,3,3,3,3,3,3,1,2,1,2,2,1,2,3,2,2,3,2,2,1,2,1,2,3,3,1,1,3,2,2,3,3,1,2,2,3,1,2,1,2,3,2,1,3,3,2,3,1,1,1,3,1,3,2,2,3,1,3,1,1,3,2,2,3,2,3,3,2,2,1,3,3,2,1,2,3,1,3,2,1,3,3,2,2,3,3,2,3,3,1,3,2,1,1,2,3,1,3,1,1,3,1,2,2,1,1,1,1,3,1,1,1,2,2,1,3,3,2,1,2,2,1,2,2,3,1,2,1,3,1,1,2,2,1,1,1,3,2,1,1,2,3,3,2,2,1,1,3,3,1,1,1,1,2,2,1,2,3,2,3,3,1,3,2,3,1,2,1,2,2,1,1,2,1,3,3,3,3,1,1,1,2,1,2,2,2,1,3,3,2,3,2,3,3,1,1,3,1,3,1,3,1,1,2,1,2,3,1,2,3,1,3,3,3,1,3,2,2,2,2,1,3,2,2,2,2,1,3,2,2,3,1,3,2,1,1,3,1,1,3,2,1,3,3,3,1,3,2,2,3,3,2,1,3,1,2,1,2,1,2,2,1,2,1,3,1,3,3,3,2,3,3,1,1,2,1,1,2,1,3,1,2,3,3,2,1,3,2,1,3,1,3,1,3,3,1,2,1,2,3,3,2,3,1,3,1,1,2,1,1,2,1,3,3,2,1,1,1,3,2,3,3,2,1,3,2,2,1,3,1,3,1,3,1,2,1,3,3,2,2,3,1,1,1,3,3,1,2,2,3,2,2,2,1,3,2,3,3,1,1,1,3,3
106,455,403,294,220,54,66,274,61,14,82,34,240,249,172,286,330,72,200,225,142,111,202,432,161,343,50,281,401,222,527,225,370,480,395,129,125,217,462,201,189,265,116,94,448,272,441,362,168,32,296,356,87,421,47,189,175,311,457,351,191,141,363,170,396,146,377,334,328,9,104,258,320,196,50,441,313,67,341,298,132,300,213,196,327,22,156,303,254,292,308,47,54,297,193,170,31,412,234,114,164,48,324,353,235,267,123,117,23,69,146,36,103,276,274,267,258,294,286,70,405,255,122,294,20,170,390,13,318,219,333,210,267,40,85,174,44,162,106,364,92,260,276,111,412,153,213,391,474,167,286,105,263,8,20,199,98,87,341,408,50,167,93,278,159,87,135,201,398,326,461,282,260,67,350,318,330,35,59,46,194,410,40,456,160,39,67,262,403,96,47,467,315,374,344,181,13,144,358,304,32,389,68,338,403,349,59,259,114,413,194,9,112,143,261,88,273,367,499,440,327,220,247,406,217,297,431,413,147,261,36,52,389,11,322,254,339,141,354,265,187,450,167,485,94,309,516,189,113,326,316,149,216,4,30,67,295,343,142,178,394,432,340,165,351,332,146,99,331,0,397,430,366,158,234,185,403,131,128,443,96,201,117,211,7,270,119,373,261,24,77,122,168,153,427,243,320,263,234,471,290,159,339,242,95,62,150,302,133,264,40,107,349,519,92,284,30,45,356,280,444,230,278,317,149,19,354,133,225,268,156,427,333,181,256,236,112,200,324,87,49,388,109,69,211,288,212,246,162,90,58,215,81,38,114,92,3,348,423,409,246,97,259,200,459,364,13,73,45,306,398,92,184,346,264,253,72,236,436,215,371,80,312,413,318,116,236,331,9,335,215,99,78,295,202,364,34,7,350,310
447,517,513,396,493,426,398,510,493,474,376,529,397,474,430,465,458,441,394,462,513,419,549,535,514,436,409,418,441,558,549,431,462,553,411,450,428,512,497,387,552,429,456,444,529,539,531,414,442,454,524,454,434,460,554,464,530,508,515,397,507,409,554,387,445,444,474,432,510,385,454,403,397,388,475,540,376,489,440,545,547,430,383,407,500,446,555,422,445,561,413,499,549,379,490,426,463,561,387,485,383,391,476,451,408,502,480,431,484,453,433,444,453,558,386,433,386,411,471,520,504,407,433,426,485,448,545,529,496,415,437,418,533,391,426,517,433,541,450,424,556,548,436,482,459,506,378,496,527,481,453,430,491,518,526,472,435,497,499,531,557,415,506,468,509,464,462,509,527,421,477,489,440,552,422,537,445,480,459,450,526,483,501,555,547,481,544,517,455,404,477,521,431,495,401,375,478,496,429,540,444,492,412,420,459,391,404,445,490,452,403,490,431,535,431,441,387,401,528,514,401,534,452,487,435,473,536,479,397,445,511,475,477,505,428,470,560,516,562,436,487,483,561,538,473,542,548,499,438,445,405,392,482,544,511,497,485,445,484,444,526,490,501,506,399,496,385,530,522,420,428,533,497,516,476,420,558,376,477,557,498,479,538,375,412,437,435,505,441,445,495,375,424,439,541,483,405,484,491,512,490,473,390,452,401,434,424,558,429,435,477,448,456,551,470,414,443,525,451,434,531,533,525,405,446,379,483,425,489,435,392,456,556,552,433,477,528,560,487,415,526,444,451,382,561,382,437,530,456,387,391,390,488,454,433,490,444,513,510,529,445,543,378,459,483,541,410,402,545,522,454,451,404,484,421,400,422,473,495,459,391,376,499,513,379,436,377,490,459,511,508,397,462,516,466,493,505,443,420,465
38,37,50,1,4,16,29,7,11,27,30,42,8,39,21,42,10,4,45,47,21,50,21,34,30,46,15,9,6,47,18,19,18,49,2,22,19,36,11,29,4,6,36,14,21,33,38,49,45,2,15,21,45,36,9,21,40,37,2,42,21,22,24,11,46,34,51,9,32,5,30,23,33,9,21,12,24,15,14,13,42,37,3,22,36,12,17,44,45,1,26,12,23,4,37,25,37,41,32,4,7,34,45,27,12,30,26,25,42,12,22,13,14,25,24,2,43,48,39,36,34,38,17,29,28,34,2,37,20,3,47,49,22,39,6,32,10,25,34,47,37,35,30,34,26,1,22,8,14,40,33,21,40,30,11,27,44,45,28,3,29,35,9,49,48,18,28,14,23,11,11,26,18,44,42,41,23,28,44,35,17,40,43,5,52,7,25,22,31,45,13,12,8,49,28,29,2,30,33,2,44,43,38,48,46,40,9,36,15,18,31,4,18,8,25,15,46,9,31,37,27,3,8,50,39,25,10,3,11,12,15,41,51,23,43,3,17,2,54,33,45,6,50,7,41,14,25,48,5,30,16,23,29,20,21,22,44,6,53,20,28,30,37,4,8,22,40,38,39,49,15,41,13,3,9,43,36,30,35,43,35,21,10,18,5,17,37,6,38,38,47,4,36,1,44,13,45,16,2,32,21,32,6,33,18,11,50,14,15,53,39,36,8,19,44,5,5,49,8,21,22,18,12,41,13,37,1,28,46,24,8,16,26,31,14,3,49,47,7,22,43,35,37,42,46,40,23,39,44,10,53,49,44,22,48,22,50,10,7,33,48,43,5,46,7,5,40,16,47,12,43,42,26,27,49,37,11,24,39,7,10,33,20,9,41,37,42,30,23,28,34,31,30,48,27,48,39,22,18,21
44,36,50,1,4,15,28,7,12,23,32,43,9,36,23,44,10,4,45,46,23,48,19,35,30,50,15,9,5,48,18,19,17,48,3,21,19,33,11,31,4,5,36,13,19,36,37,50,47,2,15,18,43,40,10,21,44,35,2,45,19,21,29,12,43,39,51,8,30,5,30,26,36,9,22,14,28,14,12,14,40,40,3,25,35,12,18,41,41,1,26,12,24,4,40,27,35,42,34,4,6,35,50,29,11,29,32,23,45,13,21,12,13,21,25,2,44,44,42,37,31,38,17,27,29,39,2,37,20,3,49,48,22,39,7,31,10,30,31,42,39,37,31,36,25,1,26,7,13,35,32,25,41,34,11,28,42,53,26,2,27,39,11,51,50,20,25,12,20,13,12,27,16,52,47,37,23,26,47,32,17,37,42,5,49,7,25,23,32,38,14,13,9,49,26,32,1,29,32,2,44,48,37,48,47,42,11,35,13,18,34,4,18,9,25,16,50,10,29,36,31,3,7,47,41,26,12,3,12,14,14,47,45,23,50,3,17,2,51,33,40,6,42,8,38,15,24,47,6,31,17,21,30,20,19,22,38,6,52,19,24,30,39,5,8,22,37,33,39,48,14,36,12,3,8,51,43,32,37,38,39,21,11,18,5,17,35,6,36,37,50,4,33,1,38,11,46,17,2,35,22,36,6,34,20,13,46,16,13,45,45,32,8,21,43,5,4,48,8,22,21,16,11,39,13,38,1,26,46,23,8,15,25,31,17,3,52,52,7,20,45,41,37,40,45,40,21,38,47,9,52,46,49,22,52,22,44,11,7,30,44,42,5,46,7,6,37,15,46,13,48,40,30,27,49,34,11,22,41,7,9,35,18,10,39,36,43,27,24,29,38,38,28,46,25,46,43,24,19,20
41,37,45,1,4,16,28,7,11,24,34,44,8,33,21,39,12,4,49,48,23,45,20,29,31,48,13,9,5,48,19,19,16,47,2,21,18,37,12,32,3,6,37,13,23,33,39,48,45,2,14,20,43,35,9,24,45,32,2,44,21,23,25,10,49,36,48,9,31,5,31,25,34,9,23,13,27,15,13,14,40,36,3,24,34,11,17,44,44,1,28,11,26,4,38,26,37,42,32,4,6,38,44,29,12,28,28,27,42,12,23,14,14,22,24,2,40,50,43,37,29,36,16,33,28,37,2,37,21,3,51,51,21,38,6,28,10,29,32,49,35,35,33,35,24,1,26,7,15,34,29,22,42,35,10,27,38,50,26,2,29,39,11,52,49,16,24,14,23,13,13,28,17,44,46,39,22,25,47,35,17,39,44,5,45,6,23,21,34,45,12,11,10,52,26,27,1,29,33,2,42,47,38,42,46,38,11,38,13,16,33,4,16,9,28,17,50,8,27,39,30,4,8,46,44,25,12,3,12,12,15,40,49,22,43,4,18,2,48,28,38,6,49,7,44,16,22,47,5,32,15,24,31,17,17,20,46,6,51,19,26,34,33,5,9,22,38,31,44,52,14,43,11,3,8,52,42,35,39,39,36,22,10,17,5,20,33,6,34,34,43,4,37,1,45,12,45,17,2,34,23,32,6,31,19,12,50,16,13,44,39,37,7,21,40,4,4,48,8,22,19,18,11,41,14,44,1,24,48,24,8,17,26,31,15,3,49,52,7,22,47,37,40,39,46,37,21,37,49,9,52,46,44,24,51,24,49,10,8,30,44,45,5,45,8,6,38,15,48,14,42,38,29,26,46,38,10,24,42,6,9,38,18,9,41,32,43,30,24,30,37,37,30,44,30,48,38,24,18,18
38,38,47,1,5,16,27,7,12,24,33,43,9,37,20,45,11,4,51,42,20,47,19,33,33,53,15,9,6,54,17,18,18,44,3,21,19,35,12,29,4,6,35,14,23,35,35,49,39,1,13,19,43,33,10,25,38,34,2,43,19,21,28,11,51,33,47,9,29,5,26,24,36,10,23,13,28,14,12,14,42,42,4,24,35,11,18,39,44,1,29,13,24,4,37,25,36,47,32,4,7,36,53,29,12,34,27,24,43,12,21,12,13,23,22,2,40,51,41,32,33,36,16,31,27,37,2,35,20,4,47,53,20,41,7,30,10,28,33,46,38,36,32,37,28,1,22,8,14,36,30,21,41,34,10,30,42,52,29,2,31,36,10,44,46,20,25,15,20,14,13,27,18,47,50,40,22,27,44,34,18,43,44,5,47,6,26,21,36,39,12,12,8,48,25,29,1,31,32,2,37,41,37,45,47,37,10,34,12,17,30,4,16,9,29,18,50,10,29,39,28,3,9,49,46,22,10,2,12,13,16,45,51,21,52,3,16,2,45,31,39,6,46,8,41,14,24,42,5,32,17,24,34,18,18,23,41,7,48,18,27,30,40,5,9,19,37,32,43,46,14,37,11,3,9,44,37,34,35,39,39,20,11,18,5,20,37,6,36,42,47,4,32,1,44,13,47,18,2,37,21,30,6,32,18,11,50,17,15,48,39,37,7,19,43,5,4,47,9,20,21,18,12,44,13,41,1,23,45,22,8,15,29,34,16,3,46,52,7,20,43,38,38,42,47,37,20,38,46,9,50,49,48,20,51,23,44,10,8,33,51,43,5,48,8,6,35,15,53,13,48,43,29,30,50,33,10,24,39,7,9,38,20,10,43,37,41,31,26,27,31,37,27,44,30,42,38,25,18,18
45,40,48,1,4,15,30,7,11,25,29,42,9,35,20,42,10,4,49,41,22,46,22,33,32,52,13,9,6,48,18,20,19,47,3,20,19,31,12,29,4,5,37,13,20,35,42,46,41,2,13,20,45,34,10,23,45,33,2,39,22,21,26,12,44,38,44,8,31,4,26,26,35,10,23,13,27,13,13,14,43,37,3,22,37,10,17,44,38,1,29,12,27,4,33,26,36,46,35,3,6,37,49,25,13,32,28,26,46,13,19,13,15,21,24,2,44,46,44,34,34,38,18,27,29,37,2,32,22,4,45,46,21,35,6,29,11,27,33,45,38,33,34,39,26,1,26,7,14,40,32,24,38,32,11,29,45,53,30,2,28,34,10,48,50,16,27,13,23,12,11,25,17,49,48,37,24,25,43,34,17,39,42,4,49,7,24,23,37,42,13,11,8,49,27,29,1,30,33,2,40,49,34,46,39,41,11,36,14,18,34,4,19,8,28,16,49,9,31,39,26,4,8,46,46,25,12,3,13,12,15,43,44,21,48,3,17,2,53,30,44,7,45,8,43,14,23,39,5,29,16,24,32,18,20,24,41,6,45,17,25,35,33,5,8,21,40,37,39,47,14,38,13,3,8,44,40,35,36,38,34,22,10,18,5,19,33,6,37,40,49,5,37,1,37,13,48,16,3,36,22,35,6,29,19,11,51,15,13,51,40,36,7,18,39,5,5,49,9,20,22,16,11,42,14,41,1,24,43,22,8,16,30,33,17,4,45,53,8,19,44,35,37,36,49,43,20,38,51,8,47,44,45,22,53,23,43,12,7,30,46,39,5,42,8,6,42,15,50,12,46,39,30,25,47,38,11,21,39,7,10,32,18,9,40,31,40,31,28,27,31,35,29,49,25,45,42,21,17,18
38,38,52,1,4,15,32,8,11,24,31,47,8,36,22,38,10,4,48,46,21,46,21,32,30,48,15,9,5,48,20,20,17,46,3,23,18,32,11,28,4,6,37,13,22,32,42,44,42,2,14,18,47,37,9,23,46,38,2,41,20,23,26,12,45,36,50,8,31,5,27,23,37,9,23,13,23,15,12,13,49,35,3,25,36,12,17,37,43,1,30,11,24,4,38,25,40,48,36,4,6,34,44,28,11,29,32,27,42,12,22,14,14,22,26,2,44,51,45,38,31,41,15,31,28,40,2,36,21,4,51,53,20,38,6,29,10,26,32,44,34,37,32,40,25,1,26,7,14,38,33,21,40,30,10,31,38,48,27,2,30,39,10,47,46,20,28,14,20,12,11,27,17,43,48,37,21,28,42,34,18,43,39,5,49,7,23,22,31,39,13,12,9,49,25,29,1,33,38,2,45,42,35,49,45,40,11,37,13,16,33,4,18,8,27,15,47,10,31,35,31,3,7,47,41,23,11,3,12,14,17,47,48,21,51,4,17,2,49,32,37,6,50,9,41,13,25,41,5,29,17,25,33,20,20,23,45,6,45,17,24,30,38,5,9,21,37,34,44,51,13,42,12,3,9,48,42,30,38,44,35,23,10,18,5,20,38,5,33,34,49,4,35,1,42,12,41,15,2,35,22,34,6,30,18,11,49,17,15,51,43,31,7,18,41,5,4,42,9,22,20,17,11,43,13,41,1,24,50,23,8,17,25,32,17,4,45,53,7,20,49,37,40,41,49,38,19,36,46,9,53,48,46,23,51,24,50,10,7,32,47,39,5,44,8,6,38,14,49,14,46,37,30,25,51,38,11,23,42,6,10,36,18,10,41,35,38,29,28,28,34,34,32,43,28,52,41,24,17,19
