100,20
2,2,3,2,2,1,2,2,1,2,3,1,3,1,3,2,3,2,3,2,3,3,3,3,1,3,1,1,2,2,3,2,2,1,2,1,3,1,3,2,3,2,1,2,2,1,3,1,1,1,1,3,3,2,1,1,1,1,1,3,3,2,2,2,3,3,1,1,1,3,2,2,3,3,2,3,1,3,1,2,1,2,3,2,1,1,2,2,1,2,3,3,2,3,3,3,3,2,2,3
3,2,2,1,3,3,3,2,3,2,3,1,1,2,3,3,3,2,2,3,3,3,2,3,3,1,3,3,1,3,2,1,3,3,2,1,1,1,1,2,2,1,2,1,2,3,3,3,1,1,2,3,1,1,3,3,1,1,1,2,1,3,2,3,1,1,1,2,2,3,1,3,1,3,3,3,2,3,2,3,3,3,1,2,1,2,3,2,3,3,3,1,1,1,3,2,2,2,3,1
24,9,1,0,30,76,18,18,14,21,62,30,34,30,29,25,54,2,10,13,34,29,35,61,28,43,4,9,16,14,40,55,52,19,5,44,1,3,36,28,24,2,34,11,15,42,59,28,32,11,43,27,30,22,6,3,48,16,59,34,27,5,48,39,51,20,77,20,71,57,16,42,71,33,74,24,17,46,71,51,22,20,32,46,34,9,41,35,7,13,62,42,3,72,67,78,20,10,15,4
83,84,75,76,93,94,72,73,76,79,81,77,91,77,85,77,97,67,85,99,97,71,71,95,83,71,76,78,95,81,70,81,94,68,67,95,69,82,86,67,85,78,82,94,67,68,97,80,72,97,70,74,73,83,72,75,94,83,75,82,74,68,95,72,97,71,84,70,90,84,77,76,85,98,88,72,76,96,86,89,85,79,99,99,78,72,98,68,73,76,95,94,89,86,77,79,80,80,82,67
30,2,8,26,42,14,12,26,50,30,16,45,36,42,15,40,30,17,27,31,3,10,36,25,16,15,14,28,20,39,25,20,40,28,19,4,20,43,47,33,33,14,33,32,25,22,10,3,46,28,15,45,23,22,25,50,45,16,11,46,41,32,35,9,29,32,8,23,11,19,38,6,15,8,11,8,16,27,12,39,27,28,36,4,22,42,39,26,24,30,28,34,43,6,5,2,29,34,30,51
30,2,8,23,43,14,12,25,52,33,17,43,36,42,15,46,29,16,27,33,4,9,38,24,14,15,12,27,18,42,28,21,46,29,19,4,22,46,46,36,34,15,33,30,21,19,10,3,43,27,15,46,27,24,26,43,45,16,10,46,46,31,35,11,30,31,8,22,9,21,41,5,13,9,9,8,15,27,10,38,26,29,34,3,22,40,39,22,23,31,23,28,43,7,5,1,32,30,30,48
29,2,9,23,39,15,14,26,53,27,18,50,34,43,15,41,26,19,23,34,4,8,42,27,15,14,13,28,18,37,28,20,41,28,18,4,19,46,42,37,31,16,30,28,21,21,9,3,45,25,15,40,24,25,25,45,51,17,10,45,40,31,35,10,31,30,9,22,10,23,36,6,13,10,11,10,15,26,10,33,28,31,37,3,19,37,40,21,25,31,24,32,49,6,5,2,33,30,28,50
32,2,9,28,44,15,11,26,49,28,17,43,34,43,16,44,27,20,22,32,4,8,39,27,16,16,12,26,20,38,29,20,42,28,18,4,19,50,50,37,32,14,34,32,23,23,9,3,44,27,14,39,23,24,26,45,43,17,11,49,48,28,35,11,26,27,9,21,11,21,39,6,13,8,11,9,18,30,10,36,30,30,32,3,22,38,37,24,23,29,27,30,45,7,5,2,30,32,29,43
33,2,8,24,43,14,13,28,48,33,16,48,35,43,15,46,28,18,25,34,4,9,36,26,14,14,14,27,19,40,29,23,40,28,20,4,21,44,43,33,34,14,31,31,22,19,10,3,42,28,14,46,27,24,25,50,48,17,10,49,42,33,36,10,26,29,8,24,10,20,41,6,14,9,11,9,17,30,11,39,27,32,35,4,19,38,43,24,23,31,27,32,42,6,4,1,29,34,30,49
30,3,9,25,40,14,13,29,47,30,15,44,31,38,14,45,31,16,23,31,4,8,40,27,17,14,14,25,22,40,24,20,41,27,18,4,20,47,50,32,35,16,32,29,21,21,9,4,41,29,15,40,27,23,23,44,47,16,10,45,48,33,34,12,26,29,8,23,9,21,37,5,13,9,10,9,16,29,11,35,26,31,35,4,22,41,42,21,25,28,26,29,48,7,5,2,35,31,28,45
30,2,8,25,40,15,13,28,45,31,18,50,33,44,15,48,26,17,27,34,4,9,35,26,16,15,13,27,19,44,28,20,46,27,18,4,20,51,49,38,33,16,33,31,24,21,9,3,45,24,15,43,28,22,27,45,51,15,10,51,43,28,30,11,31,32,8,21,10,20,39,6,14,8,12,8,17,28,12,33,29,31,34,4,20,41,42,25,25,29,26,32,45,7,5,2,30,30,27,42
31,3,8,27,41,15,12,29,50,31,19,48,37,41,13,46,27,20,27,34,4,9,37,28,17,14,14,27,21,39,28,20,44,26,20,4,21,51,47,37,31,14,34,27,21,19,10,3,46,25,15,45,26,25,27,42,46,18,10,45,42,29,30,10,28,31,9,22,10,21,37,5,13,9,10,9,15,26,10,36,26,29,32,3,22,38,41,23,22,32,25,30,46,8,5,2,30,34,29,50
31,2,9,23,46,16,12,29,45,30,17,51,33,38,16,48,27,18,22,32,4,9,38,24,15,14,13,28,21,42,28,22,43,30,20,4,20,43,46,35,35,17,29,30,21,22,10,3,41,28,16,40,25,24,25,46,48,18,10,51,41,29,30,10,30,32,8,24,10,20,41,6,15,10,11,10,17,28,11,38,25,30,35,4,20,36,43,22,23,30,28,31,43,7,5,2,29,34,27,48
30,2,8,23,45,16,11,29,46,32,17,45,37,37,15,44,31,20,27,34,4,9,35,26,15,17,14,28,19,44,25,22,48,31,20,4,21,50,49,37,35,17,30,30,23,22,10,3,38,26,13,38,26,25,27,50,45,18,11,51,45,29,32,10,27,27,8,25,10,21,40,5,13,10,11,10,15,25,11,34,30,33,31,3,21,36,38,23,24,28,26,29,49,7,5,2,29,33,27,45
34,2,8,24,44,16,11,25,44,29,17,43,31,39,14,41,27,18,26,34,4,9,42,25,14,16,15,26,19,39,26,21,45,28,18,4,18,50,43,34,30,16,28,30,23,20,9,4,43,24,15,45,27,25,27,43,44,18,10,51,46,30,32,10,30,31,9,21,10,20,43,6,15,9,10,8,16,27,11,36,28,30,33,3,21,38,39,25,25,28,27,32,48,7,5,2,32,32,31,51
28,2,7,26,41,15,12,25,47,30,16,48,32,41,16,47,28,19,24,35,4,10,40,24,16,15,12,26,22,44,27,23,45,26,19,4,19,46,41,32,34,16,29,28,25,19,10,3,40,24,16,38,26,25,25,44,49,16,10,49,47,29,34,10,31,32,8,24,11,21,38,5,13,9,10,9,17,29,11,40,30,34,34,3,20,41,42,22,24,28,25,28,41,8,5,2,29,30,32,44
32,2,9,23,45,16,12,29,48,31,18,50,34,42,15,49,26,16,23,33,4,10,41,27,16,14,15,27,18,42,29,20,42,29,20,4,20,47,46,38,34,15,29,30,24,19,10,3,40,25,14,40,23,23,25,48,50,17,10,52,48,32,34,10,30,28,8,21,11,19,37,6,14,9,11,10,17,29,10,38,26,31,32,3,22,42,41,23,23,28,27,29,41,7,5,1,34,35,30,42
32,2,8,24,40,15,12,24,50,28,18,45,33,41,14,45,28,18,23,32,4,9,36,23,14,16,14,27,21,42,29,19,43,27,18,4,21,47,45,32,36,15,30,32,22,20,10,3,40,25,13,40,23,25,24,47,47,16,10,49,45,31,34,10,27,28,8,21,10,21,38,6,13,9,12,8,17,27,10,38,29,34,33,3,22,36,41,25,23,30,27,32,45,7,5,1,29,29,27,49
29,2,8,27,41,14,12,29,45,33,15,47,32,41,13,46,29,20,23,35,4,10,36,25,16,16,15,25,19,41,28,21,44,26,19,4,19,46,45,35,34,15,32,33,24,21,10,4,41,24,14,39,28,24,26,43,48,15,11,49,44,33,31,10,30,27,9,23,10,21,37,6,14,9,9,9,17,26,11,38,29,32,32,3,20,36,38,23,21,27,25,30,47,7,5,2,34,34,28,44
32,2,8,23,43,16,12,28,51,28,17,50,31,40,16,45,31,17,24,33,4,9,36,27,15,16,13,26,18,38,27,23,44,25,20,4,20,42,44,34,34,14,32,33,24,21,10,4,40,24,14,46,25,21,25,47,44,15,10,51,48,29,30,10,28,27,8,25,10,23,39,5,13,9,10,9,17,26,12,37,30,32,36,3,20,40,37,23,25,29,27,30,49,7,5,2,34,35,29,51
31,2,9,25,40,14,12,27,48,30,18,51,32,43,15,43,31,16,27,33,4,9,41,25,16,16,14,26,21,38,29,21,47,26,19,4,19,44,44,38,34,16,30,27,24,21,9,4,45,27,13,41,26,21,27,45,44,16,10,48,42,32,35,11,27,28,7,25,10,22,41,5,14,8,10,10,17,28,11,35,26,32,38,3,23,37,36,26,22,31,26,30,40,7,5,2,32,32,32,49
29,2,7,24,44,14,12,29,44,32,18,44,34,41,14,48,27,16,24,32,4,10,42,28,16,16,14,28,19,43,24,23,45,26,19,4,20,43,50,39,31,15,32,29,21,20,10,4,41,24,14,41,27,25,26,46,45,15,11,43,41,28,34,10,31,29,8,22,9,21,38,6,14,10,11,10,16,27,11,36,28,34,36,3,23,38,38,23,24,28,23,32,47,8,5,2,29,33,27,50
30,2,8,25,46,14,11,25,47,29,16,48,32,38,16,40,27,19,25,30,4,8,42,26,15,16,13,27,20,43,28,22,44,28,21,4,20,43,49,38,32,15,30,32,24,21,9,3,43,27,15,46,27,25,25,46,52,17,11,48,48,30,33,11,26,30,8,23,10,22,40,5,14,9,11,9,16,28,11,38,27,33,34,3,23,40,37,23,22,32,26,30,43,7,5,2,34,34,31,49
33,3,8,23,42,15,11,24,51,29,15,49,36,37,15,47,31,18,26,34,4,9,40,25,15,14,13,23,18,41,24,21,44,30,20,4,19,50,45,35,32,15,29,29,21,19,10,3,46,25,15,42,24,25,27,45,43,17,9,49,44,30,30,11,26,29,9,23,11,20,36,6,15,10,10,10,15,30,11,39,27,34,32,3,22,38,39,26,25,30,27,31,46,7,5,1,29,34,31,50
