120,6
2,2,1,3,2,2,1,2,1,3,2,3,1,3,2,2,2,1,2,1,1,3,3,3,1,3,1,2,2,2,2,1,2,3,1,1,3,1,3,3,2,2,1,3,2,3,2,1,1,3,2,2,3,2,2,1,2,2,3,3,3,2,1,2,1,3,2,1,2,2,1,2,1,1,3,3,1,2,3,3,1,3,3,2,2,1,1,3,2,3,3,1,1,1,1,2,3,1,2,2,1,1,1,3,1,1,2,2,3,3,3,3,2,2,3,2,3,3,3,1
3,3,2,1,1,3,1,2,2,1,1,2,2,2,1,3,2,3,2,3,3,1,3,2,1,2,1,1,2,3,1,3,3,3,1,1,1,1,3,3,2,3,2,3,3,3,1,2,3,1,1,3,2,2,2,2,3,2,3,3,3,2,2,1,2,1,1,1,2,1,1,3,1,3,2,2,3,1,2,3,1,2,1,2,3,2,1,3,2,1,2,2,3,3,3,3,2,3,3,2,2,2,2,1,3,2,3,2,1,1,3,2,3,2,1,2,1,1,2,1
199,7,154,190,217,139,127,254,205,101,134,316,295,229,313,335,164,237,295,139,60,246,31,96,61,158,252,79,234,2,151,134,140,85,241,150,123,23,165,251,289,245,216,121,68,186,278,190,250,308,64,40,18,137,139,50,142,162,16,79,165,117,70,244,83,21,314,300,155,45,105,4,24,25,128,16,87,2,90,110,324,50,129,186,135,300,122,238,237,99,213,60,205,136,37,255,86,76,54,245,327,312,101,114,88,107,89,281,279,293,288,244,40,234,102,250,49,96,214,195
340,366,352,353,355,382,345,352,335,344,352,384,370,349,376,375,391,377,382,384,350,346,366,344,366,368,368,343,353,326,347,374,355,357,346,336,373,379,349,349,329,343,328,359,354,344,343,363,380,328,395,343,335,369,347,345,384,344,363,369,327,373,394,366,363,345,342,337,367,352,341,392,392,351,379,345,324,354,354,391,385,361,351,359,371,367,391,363,339,391,391,339,337,346,326,368,370,344,358,388,358,349,351,369,346,326,376,327,369,336,360,325,372,333,327,336,345,336,358,390
31,5,8,34,1,18,7,22,17,45,14,41,18,1,34,13,10,34,17,18,38,20,38,14,49,20,33,15,37,37,43,49,45,25,7,31,19,38,26,29,42,40,40,36,11,42,40,36,43,20,40,40,41,27,33,43,24,42,15,4,19,32,33,8,7,13,14,18,10,10,52,50,42,31,13,16,34,41,32,43,15,40,3,21,47,32,42,30,18,5,8,18,3,32,32,22,22,15,45,11,18,35,23,25,25,47,24,23,32,37,26,38,42,49,28,40,16,38,3,18
27,5,8,37,1,19,7,23,19,45,14,48,15,2,33,12,9,31,17,19,42,17,38,14,44,19,34,16,36,35,44,44,43,25,7,35,18,35,29,33,41,43,39,34,12,45,41,41,42,17,39,47,38,29,30,42,25,45,14,4,22,31,36,9,7,12,16,15,9,9,48,47,46,29,13,16,34,37,32,47,15,44,3,20,47,35,44,29,18,5,8,18,2,27,33,19,23,17,48,11,20,35,23,23,24,46,21,23,32,36,27,39,42,46,32,47,16,37,3,18
27,5,9,35,2,21,7,22,17,43,16,48,18,1,38,13,9,31,17,15,40,19,38,16,42,19,35,17,36,36,42,46,50,23,7,30,17,38,30,33,35,44,44,38,11,45,40,37,37,18,42,46,35,28,31,37,21,48,14,4,21,32,31,9,8,12,16,17,9,9,51,50,46,28,11,14,34,41,32,45,16,47,2,19,41,33,45,29,19,5,7,17,3,29,37,19,23,17,44,12,18,30,28,24,26,54,22,24,37,38,28,35,46,43,28,42,18,37,3,20
27,5,8,35,1,20,6,21,19,45,13,45,15,1,35,11,10,37,17,16,37,17,37,15,43,21,34,16,36,32,38,47,48,25,7,34,18,39,30,28,41,43,45,37,12,47,42,34,41,20,41,43,36,26,29,43,22,41,13,4,23,31,34,9,7,11,17,15,10,9,44,46,46,30,11,15,35,35,32,50,15,49,3,20,43,33,42,29,17,5,8,18,3,29,37,23,23,17,47,11,18,29,24,26,27,49,24,25,34,38,29,41,49,43,32,42,17,43,2,19
31,6,8,36,1,18,7,22,17,44,13,45,16,2,33,13,10,32,16,18,41,19,38,14,45,20,36,15,35,36,40,45,49,24,7,34,18,35,28,33,39,42,39,34,12,43,44,40,43,19,37,41,39,28,34,44,22,45,12,4,21,33,32,9,8,13,15,18,9,10,54,48,42,32,12,14,31,35,30,46,17,46,3,20,45,32,41,25,18,5,8,17,3,30,36,21,24,16,49,12,19,32,27,23,25,51,22,26,37,35,29,38,41,44,30,48,17,37,3,21
32,5,8,33,2,18,7,22,17,43,14,41,16,2,33,12,10,36,15,18,36,17,35,15,44,20,38,16,33,37,43,50,51,21,7,34,18,35,28,32,40,41,44,35,12,48,39,38,36,19,42,41,37,30,29,42,24,46,14,4,21,32,32,8,7,12,16,18,10,10,46,44,46,30,12,16,32,35,27,42,16,48,2,20,49,35,38,26,18,5,7,18,3,31,35,22,22,15,47,12,20,33,25,25,24,49,22,25,33,41,28,40,43,51,31,48,17,42,3,19
