60,8
3,1,1,2,1,3,1,3,1,1,1,2,3,3,1,1,3,1,1,1,3,3,1,3,2,1,2,3,2,1,2,2,1,2,2,1,1,3,1,1,1,3,3,2,3,2,1,3,1,1,2,3,3,1,3,2,2,1,1,2
1,2,2,2,2,2,3,3,1,2,3,1,2,3,1,3,3,3,2,2,1,3,2,2,2,2,3,2,3,2,3,1,2,3,1,1,3,1,2,1,1,1,3,1,3,3,2,2,2,2,2,3,1,3,3,1,1,3,3,2
125,29,90,89,11,77,104,101,31,25,7,58,0,90,59,20,63,88,8,67,4,89,59,60,50,62,105,30,5,73,98,10,78,98,83,50,32,89,68,16,21,56,0,33,24,105,35,22,7,84,73,19,11,107,92,38,70,32,61,18
139,122,126,128,130,138,141,137,125,117,123,118,138,119,116,137,131,139,137,129,131,129,120,135,130,123,137,121,135,138,127,131,135,141,120,117,126,135,132,119,121,125,126,123,141,137,131,129,124,136,125,115,124,120,127,128,139,140,125,117
1,49,16,22,36,7,19,13,42,15,22,7,23,20,45,45,45,26,40,30,4,36,13,4,30,50,6,40,29,15,16,46,22,39,19,12,46,13,11,15,45,46,23,17,27,17,14,24,46,7,49,37,37,9,22,33,23,48,23,8
1,51,18,24,31,7,20,12,46,15,22,7,23,21,41,51,42,28,43,27,3,41,15,4,32,52,7,39,32,15,16,43,24,44,18,12,40,12,10,14,43,48,25,16,29,15,16,24,48,7,53,37,35,9,26,38,21,42,22,9
1,45,16,24,36,6,17,14,42,15,23,7,22,17,42,46,47,28,46,28,3,34,14,4,26,43,6,35,27,15,16,44,21,39,21,13,41,13,12,14,41,48,25,18,28,16,17,27,45,6,46,39,38,9,23,34,24,40,24,9
1,50,14,20,35,7,18,13,46,16,22,8,23,19,43,51,48,28,40,27,4,40,15,4,30,51,6,34,31,17,17,47,22,39,18,13,41,11,10,13,41,49,22,17,29,14,17,26,43,7,51,35,35,9,26,35,21,48,25,9
1,51,16,24,31,6,18,13,42,14,24,7,24,18,42,50,42,27,48,27,4,38,15,4,29,49,6,37,29,14,17,44,26,40,21,13,40,13,10,15,42,50,23,18,28,17,15,25,48,6,52,37,34,10,25,39,20,43,21,9
1,46,16,22,31,7,19,14,46,16,24,6,24,20,39,51,45,31,45,31,3,36,15,4,29,46,6,34,28,16,15,39,24,45,21,13,39,12,10,13,48,52,23,17,29,17,17,24,47,7,51,39,37,9,24,35,21,48,26,8
1,44,17,23,32,6,17,14,47,16,22,7,22,19,45,46,48,29,43,30,4,33,13,4,29,48,6,35,28,15,18,44,24,43,20,13,45,11,12,14,45,51,24,16,24,17,17,27,44,7,47,38,35,10,26,36,24,44,22,9
1,44,17,20,37,6,19,12,43,14,21,7,24,21,40,51,42,25,45,30,3,38,14,4,31,50,5,36,27,16,17,47,23,44,19,11,38,11,11,13,41,52,22,17,24,16,17,27,43,7,44,34,34,10,25,33,21,40,23,9
