40,12
2,3,1,3,1,1,3,3,2,2,2,3,3,3,3,1,1,1,1,2,2,1,2,3,2,3,1,3,2,3,2,2,3,2,1,1,1,3,2,2
3,1,2,2,3,2,3,3,1,1,2,3,1,2,2,2,3,2,2,1,2,3,2,2,1,2,2,3,3,2,3,1,1,1,1,3,3,1,1,1
14,12,19,6,13,8,23,46,8,17,8,25,39,12,6,16,18,3,20,5,2,17,39,21,12,11,3,7,18,24,22,4,11,15,3,19,28,7,29,22
53,53,47,48,48,51,54,49,51,51,48,51,56,49,57,57,50,47,56,54,50,50,55,54,57,54,54,52,51,50,57,53,56,57,48,51,50,51,50,47
5,31,28,3,32,38,30,4,36,6,19,19,2,9,18,1,30,31,34,42,8,37,4,27,37,45,15,36,25,19,37,37,44,21,8,30,10,35,24,26
5,33,26,3,30,39,30,3,37,7,18,17,2,8,17,1,34,31,32,51,8,32,4,30,38,47,15,36,22,19,34,35,42,20,8,33,11,35,22,26
5,31,28,4,28,39,33,3,33,6,21,17,3,8,17,1,32,27,32,45,8,36,3,29,39,43,17,37,23,17,35,35,45,21,8,29,10,31,22,23
5,34,28,3,29,35,33,3,35,6,19,19,3,8,18,1,30,31,29,43,8,33,3,25,38,46,15,40,25,18,40,38,40,21,8,34,11,38,22,27
5,36,30,4,31,39,30,3,37,6,19,17,3,9,16,1,32,30,33,43,8,36,3,29,35,42,17,40,23,18,39,38,43,21,7,35,11,35,24,23
5,34,26,3,32,35,31,3,34,6,20,19,3,9,17,1,34,28,32,48,8,35,4,26,41,49,16,41,22,19,36,40,40,21,7,31,10,37,21,23
5,34,27,4,31,34,29,3,41,6,20,19,3,9,18,1,29,31,28,46,8,38,4,29,41,44,16,41,20,18,39,40,39,19,8,34,11,33,25,26
5,33,29,4,29,40,34,4,35,6,21,17,2,8,16,1,34,28,29,44,8,36,4,25,38,46,15,38,22,19,35,41,43,20,8,32,10,37,23,25
5,37,31,3,32,37,30,4,40,6,17,18,3,8,18,1,34,30,33,46,8,34,4,27,38,43,15,40,22,18,33,39,45,18,8,35,10,36,21,23
5,36,25,4,31,36,32,3,34,6,17,19,3,8,19,1,35,31,31,50,8,36,4,27,37,45,15,36,24,18,37,40,43,21,8,29,11,36,21,26
4,33,28,3,29,33,33,4,34,6,18,19,3,8,16,1,31,31,30,48,8,36,4,27,35,49,15,40,24,19,36,39,41,19,8,34,10,38,21,23
5,33,30,3,28,34,30,3,37,6,20,19,3,8,18,1,30,31,31,48,9,37,3,25,38,42,17,38,24,18,38,40,45,20,8,32,10,37,25,24
