40,12
1,3,2,3,3,2,2,1,3,2,2,1,2,3,3,1,3,1,2,2,3,1,3,3,3,2,1,1,3,2,2,3,1,2,2,2,1,3,3,3
2,2,3,3,2,2,1,2,3,3,1,3,2,3,2,3,1,2,1,3,2,3,1,1,2,2,1,2,3,2,2,2,3,3,2,2,3,3,2,3
10,10,39,8,17,7,20,37,2,8,38,10,15,17,7,22,5,16,41,9,4,10,13,11,15,8,9,14,17,24,22,17,6,6,20,21,29,4,14,28
55,59,60,56,59,58,62,61,65,62,62,60,55,57,56,59,63,65,55,54,65,55,58,56,57,60,54,64,55,65,56,56,63,56,55,59,61,62,59,56
1,38,20,50,47,21,20,6,41,48,21,16,5,36,33,14,33,43,9,31,7,41,48,38,8,19,36,8,20,30,36,32,34,17,16,43,22,39,32,23
1,34,19,44,42,19,19,6,46,48,21,14,5,35,32,13,34,42,8,34,7,35,45,41,8,19,38,7,21,32,37,31,37,16,16,37,20,45,33,22
1,35,19,42,44,19,18,5,48,47,23,16,5,35,32,14,37,44,9,36,7,40,42,39,9,19,36,8,22,32,37,27,33,17,19,41,18,41,33,22
1,33,18,44,45,19,19,6,49,48,24,16,5,35,34,14,36,38,9,31,8,42,48,35,8,18,36,8,21,28,35,31,36,16,17,40,20,39,32,20
1,37,20,42,43,21,19,5,48,53,24,14,5,31,38,13,31,44,9,35,8,35,47,38,9,19,33,7,20,34,36,30,37,17,18,42,21,39,33,23
1,38,20,49,45,20,20,6,49,45,21,16,5,33,33,14,32,41,9,35,8,41,44,41,9,22,39,8,23,30,39,32,33,16,17,36,20,40,34,24
1,34,18,50,45,20,18,5,47,49,21,14,6,32,34,12,31,45,8,33,8,41,43,42,8,19,38,8,23,34,37,28,37,17,18,39,18,45,32,22
1,36,21,48,47,19,18,6,49,47,21,16,6,33,32,14,32,39,9,36,8,36,50,38,8,21,37,8,19,29,37,30,36,17,16,39,20,41,36,21
1,36,19,47,48,21,19,6,44,51,22,15,5,32,35,13,31,43,10,35,8,42,43,36,9,20,38,8,19,29,34,32,34,18,19,37,19,40,32,22
1,38,19,42,42,19,17,6,42,46,23,15,6,31,34,14,32,40,9,31,7,42,48,40,8,21,34,7,20,32,37,30,37,18,16,42,21,44,33,24
1,38,20,51,46,20,17,5,50,50,24,15,5,36,37,12,35,45,8,35,8,41,43,41,8,20,39,7,19,30,38,28,37,15,20,43,19,40,33,21
1,37,18,47,44,20,18,5,42,44,23,17,6,35,34,14,37,38,9,34,8,38,49,41,9,21,34,8,19,29,35,30,35,15,19,37,22,45,32,23
