60,6
1,3,3,3,2,3,1,2,2,1,1,2,2,1,2,3,3,1,3,3,1,1,2,3,1,3,3,3,1,3,3,3,3,1,1,1,1,1,2,1,1,2,3,3,1,1,1,3,1,3,3,1,3,2,2,3,3,2,1,3
3,3,1,2,1,3,3,3,3,2,1,2,2,2,2,3,2,1,1,1,3,2,2,1,2,3,3,1,1,3,1,1,1,3,1,3,2,1,1,2,3,1,1,3,3,2,3,2,2,2,2,3,1,3,1,3,1,3,3,3
10,100,1,39,124,83,105,79,165,78,6,129,18,142,68,59,150,117,19,180,33,84,38,65,45,51,16,140,21,9,6,132,28,31,114,62,11,39,11,91,42,50,67,11,66,140,93,18,59,57,109,129,94,61,31,101,12,13,73,54
179,164,171,186,166,166,165,167,170,168,173,189,184,172,171,186,160,157,165,186,173,160,188,163,155,160,177,179,155,162,188,188,182,162,170,168,161,187,168,178,156,172,172,166,156,172,178,173,155,160,178,159,159,180,155,165,169,169,170,164
46,8,32,38,1,46,32,24,3,27,6,51,39,29,14,46,3,25,13,2,47,37,46,29,21,5,23,16,31,12,39,31,16,43,9,8,21,38,19,13,5,47,3,32,11,30,28,31,10,47,35,30,46,50,9,32,42,36,14,41
41,9,38,33,1,45,33,24,3,30,7,48,32,29,13,45,3,23,13,1,51,37,41,32,20,4,27,16,30,12,44,29,17,49,9,9,20,35,19,14,5,50,2,33,10,29,27,27,10,49,33,26,42,47,8,31,40,32,14,34
41,8,37,35,1,53,34,26,3,28,6,53,36,32,14,47,3,27,13,1,52,36,48,27,19,5,25,15,32,10,42,27,16,47,9,9,19,36,21,12,5,50,2,33,10,27,30,31,10,45,36,25,45,46,7,30,42,32,13,35
40,8,37,36,1,50,33,25,3,26,6,50,38,31,14,41,3,25,14,2,48,35,44,32,22,5,26,14,28,11,41,29,18,48,9,7,18,34,20,12,5,54,3,31,11,31,26,28,8,48,34,30,47,47,8,28,42,36,13,41
42,9,33,34,1,50,32,26,3,30,7,53,33,28,14,44,3,24,13,1,47,35,45,31,22,5,24,16,28,11,44,33,15,43,10,8,20,35,19,14,5,53,2,31,10,30,26,29,9,41,32,30,42,47,9,30,42,31,15,36
38,8,35,35,1,46,33,24,3,27,6,49,34,32,15,49,3,23,12,2,49,36,44,27,21,4,27,14,29,12,44,28,17,48,9,9,20,36,20,12,5,54,2,31,10,29,29,29,9,47,38,28,42,51,7,32,41,36,16,36
