60,12
3,2,1,2,2,3,1,1,3,3,2,1,2,2,2,1,3,2,3,1,3,3,2,1,1,2,1,2,3,1,3,2,3,2,1,3,3,2,1,1,2,1,2,2,1,1,2,3,2,1,2,2,3,2,2,1,1,3,3,1
2,3,1,3,1,2,2,1,1,2,3,1,3,2,1,1,1,3,1,3,3,3,2,1,3,1,3,2,3,1,1,2,2,3,2,2,3,2,2,3,3,2,2,2,2,1,3,3,2,1,3,3,3,2,3,3,2,2,1,2
85,38,22,10,48,35,0,58,20,31,2,36,9,12,21,1,30,9,10,33,66,44,22,68,22,55,27,32,34,3,16,11,34,36,12,12,13,52,76,36,54,43,21,73,15,15,52,28,53,27,10,41,61,37,29,53,42,28,7,16
93,93,86,90,82,81,86,78,94,87,83,90,81,78,81,92,81,90,84,83,88,94,78,93,79,78,89,91,83,82,86,86,82,94,87,90,79,84,91,92,81,81,83,85,85,86,90,94,82,83,88,85,94,92,91,94,88,79,83,82
4,46,38,40,40,49,31,12,28,42,23,27,24,33,19,24,34,37,24,16,9,10,33,18,10,18,2,8,48,16,34,27,37,26,41,26,16,13,6,2,18,26,35,14,8,52,22,44,14,8,7,43,29,32,40,22,50,34,31,35
5,41,41,35,37,47,31,14,30,36,24,25,25,31,18,22,38,37,27,17,10,9,39,18,11,18,2,8,49,15,38,26,38,31,36,25,14,11,6,2,18,25,38,13,9,45,20,46,14,9,8,47,30,27,39,23,44,37,33,32
4,43,34,35,41,43,37,13,27,41,25,27,26,34,20,25,37,35,28,16,9,10,39,18,11,18,2,8,44,15,39,30,38,30,37,27,15,13,5,2,17,28,35,13,8,53,18,46,14,9,7,43,32,32,38,25,50,33,36,34
4,41,41,38,34,43,31,13,29,41,24,28,25,37,18,27,39,39,28,15,9,10,35,17,10,19,2,8,45,15,34,29,40,28,44,28,16,12,6,2,18,24,36,14,8,47,21,41,12,8,7,43,33,32,37,22,42,37,31,31
5,41,36,42,38,45,37,12,32,42,21,26,24,30,17,24,41,33,26,17,9,9,35,20,10,19,2,7,52,15,35,30,41,31,36,27,15,13,6,2,18,26,36,12,9,45,18,40,14,9,7,45,32,30,34,22,47,38,31,30
4,39,39,42,40,44,32,14,30,42,22,25,27,35,19,27,34,37,24,17,10,9,38,18,11,19,2,8,51,17,38,31,38,29,36,26,16,12,6,2,18,27,36,14,8,53,21,41,14,9,8,42,31,33,39,23,48,36,34,32
4,46,40,39,39,44,34,15,31,40,24,25,25,30,18,25,36,36,24,17,9,9,34,19,11,20,2,8,52,14,34,26,39,28,44,25,16,11,5,2,18,28,38,12,9,46,21,44,14,9,7,44,29,28,33,23,50,37,35,32
5,42,36,42,40,44,32,13,31,37,22,25,26,33,21,26,38,39,27,14,10,10,35,18,10,20,2,8,48,16,39,29,37,28,40,27,16,12,5,2,16,26,33,12,8,49,19,44,14,9,8,46,31,30,40,22,46,34,30,32
4,41,40,40,40,49,32,12,27,40,21,25,23,34,18,25,35,33,26,17,9,10,36,17,12,20,2,8,49,16,38,26,40,31,43,27,16,12,6,2,15,27,33,13,8,52,21,42,14,9,7,48,33,31,36,25,44,33,34,31
4,38,35,40,35,51,35,15,31,36,23,29,29,36,20,24,42,35,27,17,9,9,37,17,11,19,2,8,52,17,37,26,42,30,40,27,15,12,6,3,18,25,37,12,8,50,19,42,13,9,7,43,32,31,37,25,48,38,32,34
4,44,38,38,37,46,36,13,26,40,21,26,25,34,19,23,38,38,25,14,10,11,39,17,9,20,2,8,48,15,35,26,42,32,41,24,15,12,6,2,15,25,37,12,8,46,21,43,12,9,8,43,32,33,40,25,42,37,32,36
4,43,36,38,35,49,35,13,27,39,24,27,28,34,21,23,39,34,27,15,9,9,33,17,11,19,2,9,50,17,38,28,42,27,38,24,16,12,5,2,16,26,37,13,8,50,18,40,13,9,7,49,32,28,34,22,46,34,32,30
