40,10
3,2,1,2,1,3,3,1,1,3,3,1,3,3,1,2,3,3,2,1,3,3,1,3,1,3,2,1,3,2,2,2,1,1,1,2,3,2,1,2
2,2,2,2,1,3,3,3,1,2,3,2,3,3,3,1,2,2,2,3,2,1,3,3,1,3,2,1,2,1,2,2,1,2,3,3,2,2,1,3
47,50,8,57,58,44,7,25,6,43,2,0,25,4,47,18,7,19,59,12,40,11,40,8,13,38,1,4,19,14,21,6,4,6,32,25,21,21,13,0
64,71,70,72,65,61,63,66,65,59,66,67,70,66,69,71,64,67,66,70,62,64,65,62,68,72,63,66,67,63,65,63,69,66,60,68,69,59,71,63
9,6,44,3,8,7,41,7,46,6,22,23,23,14,23,37,46,18,6,19,22,38,25,44,48,14,14,50,21,45,21,49,51,30,24,18,26,23,15,20
9,8,40,3,7,6,49,6,50,6,21,25,22,14,22,33,49,20,6,21,22,34,22,42,49,12,13,44,21,41,20,43,51,37,28,18,25,24,18,20
9,8,43,3,8,6,41,7,49,6,23,26,22,13,19,32,49,20,6,23,20,36,25,45,45,12,12,42,20,44,21,47,47,37,26,18,28,24,17,21
9,6,44,3,8,7,49,6,45,6,19,22,24,14,20,31,50,19,6,19,21,33,21,41,44,13,13,48,20,44,18,49,44,33,29,21,29,20,18,21
9,7,40,3,8,6,41,8,49,5,23,24,21,15,21,31,52,18,6,21,19,37,25,45,44,15,13,45,18,45,21,45,52,32,25,21,26,20,17,18
9,8,47,3,8,7,43,6,50,6,20,25,25,16,21,32,43,18,6,21,19,32,22,45,51,14,12,49,20,46,19,45,43,32,25,19,27,22,16,21
9,7,41,3,7,7,48,7,46,6,20,25,24,15,20,31,51,20,6,22,21,36,23,45,47,14,14,50,18,42,19,49,49,32,25,20,28,24,18,18
9,7,44,3,7,7,47,6,48,5,23,22,23,14,20,36,44,19,6,20,22,35,23,47,44,12,12,47,19,47,20,47,44,32,25,19,27,20,17,18
10,7,39,3,7,7,43,7,49,6,19,26,21,14,20,34,47,20,6,22,20,35,24,47,47,13,13,49,18,48,20,46,51,37,25,21,25,21,16,19
9,8,47,3,7,6,43,6,44,5,23,23,23,16,20,31,43,19,6,23,21,36,25,38,45,13,13,47,20,40,18,48,47,36,24,19,29,23,16,19
