60,8
2,3,3,2,3,2,2,3,1,3,3,2,2,2,1,3,1,3,3,1,3,3,1,3,3,3,3,2,2,3,3,2,3,1,1,3,1,2,3,2,2,3,1,3,3,3,1,1,1,2,1,2,3,1,3,1,2,1,1,3
2,1,2,1,3,3,2,2,1,1,2,3,3,3,2,1,2,2,2,1,3,1,2,2,3,3,3,1,3,1,2,2,1,2,3,2,2,3,1,3,1,2,3,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,3
51,37,9,25,26,14,24,85,66,49,14,7,2,6,87,57,5,20,78,0,51,24,28,9,26,74,34,21,54,61,66,4,40,36,26,5,43,68,52,31,40,14,72,37,55,43,45,89,51,78,65,37,105,60,60,61,60,65,15,60
105,98,99,105,104,101,104,101,106,98,106,100,97,101,103,114,98,116,97,103,107,111,103,108,111,110,112,102,99,105,108,113,99,101,104,102,101,117,110,103,106,114,108,110,104,107,114,98,115,96,117,114,113,116,116,97,104,117,116,117
35,24,38,21,4,13,51,15,11,20,25,18,33,34,16,12,7,24,1,7,27,13,10,33,49,11,34,24,14,33,18,2,49,27,18,25,6,10,47,8,32,16,24,28,23,37,14,4,41,12,16,10,7,21,17,11,34,33,10,25
39,25,43,23,4,12,46,14,11,22,28,19,34,37,15,13,7,25,1,8,30,12,11,38,47,10,36,25,13,37,18,2,49,28,21,23,6,9,42,9,33,16,25,25,21,34,13,4,41,11,15,9,7,21,17,12,36,30,10,23
42,24,40,21,4,12,47,15,12,20,24,19,31,37,17,13,6,25,1,7,30,14,11,39,42,9,36,24,13,37,18,2,52,31,19,21,6,10,46,9,33,17,24,28,21,38,14,4,39,12,14,9,7,20,19,12,31,28,10,26
39,24,41,19,5,13,47,14,12,21,28,20,32,37,16,12,6,26,1,8,31,14,12,36,42,10,37,26,12,34,16,2,50,29,18,23,6,10,49,9,32,15,23,26,24,37,15,3,40,11,15,9,7,20,18,12,34,29,10,23
36,28,39,21,4,12,46,14,10,22,29,21,33,37,16,13,6,25,1,8,28,14,12,33,50,10,32,24,13,33,16,2,52,30,18,25,6,9,47,9,32,14,23,27,22,37,16,3,40,11,15,10,7,18,20,12,33,30,10,23
40,28,45,22,5,12,43,15,11,21,27,18,32,38,18,12,7,22,1,7,29,12,10,38,42,10,35,25,14,31,18,2,47,28,20,22,7,10,47,9,31,15,25,25,21,36,16,3,37,12,15,9,7,17,17,10,31,33,10,23
35,25,37,23,4,13,46,16,12,23,26,18,33,38,15,14,7,24,1,8,26,14,12,39,46,9,38,24,15,37,17,2,47,31,21,25,6,10,50,8,31,14,23,27,23,33,15,3,40,12,16,10,7,19,19,11,31,29,10,22
36,24,43,20,4,11,45,14,11,22,28,18,33,39,15,12,7,25,1,7,27,13,11,36,44,9,34,23,14,37,16,2,46,31,20,23,6,9,43,9,32,15,23,26,20,34,13,4,42,11,14,9,7,19,20,11,33,29,12,26
