120,10
3,3,1,2,1,2,3,1,3,1,1,2,3,2,1,1,3,3,3,2,1,1,1,3,1,3,1,1,2,3,3,1,3,1,1,3,3,2,2,1,2,1,3,3,2,3,3,2,2,2,3,1,2,1,1,1,3,1,3,3,2,2,2,1,3,2,1,2,3,1,3,3,1,1,2,1,2,1,3,1,3,1,1,1,3,1,1,3,3,1,3,3,2,2,2,1,2,2,1,1,3,2,3,2,1,1,1,2,1,1,3,3,3,2,3,1,1,2,2,1
1,2,2,3,2,3,2,2,1,2,2,2,2,2,1,3,1,1,1,2,2,3,2,2,2,1,2,3,1,2,2,1,1,1,2,1,2,2,3,3,1,3,1,1,1,1,2,1,3,2,2,2,3,3,1,3,2,2,1,1,3,2,1,1,3,1,2,1,1,3,3,2,1,1,3,3,1,1,1,2,1,1,1,1,2,3,1,1,2,2,1,3,3,2,1,3,1,2,3,1,2,2,2,3,2,1,2,1,2,1,3,3,2,3,3,3,2,2,3,3
150,3,53,196,130,24,136,105,118,109,7,168,25,133,119,107,168,79,186,51,12,158,139,98,112,62,1,163,104,20,77,92,76,100,108,87,137,125,166,56,178,100,32,54,153,196,12,113,65,130,194,127,167,70,92,184,32,5,76,127,141,83,24,179,108,93,111,32,97,21,192,132,155,110,44,185,123,128,73,132,46,49,49,131,71,191,113,15,53,82,145,180,120,27,126,103,28,67,76,103,49,158,78,73,6,116,72,102,3,56,78,186,128,142,104,42,3,59,84,5
197,202,213,227,215,218,219,219,227,198,191,228,194,194,221,189,211,199,225,190,202,222,194,206,201,218,198,205,202,202,218,188,187,222,218,199,218,202,197,211,200,196,194,204,194,227,226,216,223,201,221,213,221,215,217,204,200,197,227,209,213,187,227,213,201,190,194,228,187,206,221,210,201,213,208,204,189,198,204,221,201,215,222,224,196,208,208,226,218,204,211,221,190,222,206,189,207,209,208,187,218,213,204,218,207,203,224,222,190,228,221,216,213,195,188,188,194,190,207,192
36,32,9,24,27,16,35,52,14,8,31,18,25,21,28,3,46,25,34,31,17,12,8,13,13,48,24,15,16,33,30,31,6,48,43,42,33,38,20,18,2,25,43,16,29,15,14,44,36,31,11,21,22,32,44,10,38,19,21,15,33,23,20,30,30,25,43,6,47,25,27,44,29,10,33,6,20,41,38,20,34,23,16,35,52,3,17,6,52,22,44,33,17,19,26,17,14,33,36,19,47,39,31,51,29,28,1,38,4,8,30,9,45,37,37,30,10,40,34,6
37,33,8,29,30,17,42,46,12,8,34,18,23,23,31,3,44,28,34,28,16,12,7,15,13,43,24,15,16,34,31,28,7,40,38,36,29,35,21,19,3,24,49,16,32,13,15,47,36,36,13,22,19,34,45,9,41,19,22,14,33,20,20,33,31,24,48,7,46,26,29,36,26,10,33,6,20,42,38,20,32,23,16,38,50,3,17,6,47,23,43,35,18,19,26,16,13,35,35,19,46,36,30,48,33,27,2,43,4,8,33,8,51,34,38,27,9,40,35,6
33,33,9,27,29,15,37,44,14,8,31,19,22,21,27,3,42,26,38,30,16,11,8,15,13,41,23,17,16,30,27,32,6,42,40,42,33,34,21,17,3,22,51,14,30,13,16,43,34,36,12,22,18,32,44,9,37,21,24,16,35,21,19,31,29,25,44,6,50,24,28,42,30,9,35,6,20,46,35,22,31,20,17,41,48,3,16,7,53,26,45,40,16,21,26,18,14,32,41,18,44,36,32,54,29,26,1,40,5,7,35,8,43,34,34,29,9,40,34,7
37,35,10,27,28,16,39,48,12,7,32,19,23,25,31,3,45,26,37,27,17,11,8,15,13,47,20,16,16,28,29,29,6,44,40,42,33,38,20,18,3,22,48,14,28,14,17,43,36,35,13,25,19,34,51,8,38,19,22,16,36,20,18,34,28,28,46,6,44,28,27,41,25,11,32,6,20,41,34,22,30,20,17,35,52,3,16,6,46,21,43,34,16,20,23,15,13,30,35,20,45,34,30,52,33,26,1,44,5,9,35,8,50,35,34,26,10,41,32,6
32,30,10,25,29,18,40,45,13,8,31,18,20,22,32,3,42,28,37,28,16,10,7,14,13,42,22,16,15,29,30,32,6,47,43,43,30,34,19,17,3,24,50,14,29,14,16,41,32,30,11,24,18,36,50,9,35,19,24,16,36,21,18,30,29,24,50,6,49,27,25,37,30,10,34,6,20,45,39,20,32,22,14,39,49,3,16,6,48,26,43,34,16,19,24,17,13,32,37,19,51,35,26,50,30,24,2,42,4,8,30,8,42,35,35,26,9,43,31,7
32,33,9,26,30,16,38,47,14,8,33,17,24,23,33,3,46,27,36,27,16,12,7,12,12,48,24,16,15,33,31,33,6,46,38,42,30,37,18,18,3,22,47,14,30,14,16,45,38,34,13,23,19,32,48,9,39,19,24,14,32,23,20,29,28,27,49,7,43,24,26,39,27,11,33,7,19,44,34,19,34,23,16,36,51,3,16,7,48,24,52,33,18,20,25,17,14,30,39,19,48,38,30,46,33,24,2,38,4,8,30,8,47,34,34,28,8,41,30,6
